timestamp,T_reator_C,pressao_bar,rendimento_pct
2026-08-05 03:56:00,85.75,6.37,83.49
2026-08-05 03:57:00,112.68,6.01,90.65
2026-08-05 03:58:00,72.89,11.72,73.54
2026-08-05 03:59:00,103.76,11.10,89.90
2026-08-05 04:00:00,93.49,10.24,85.81
2026-08-05 04:01:00,117.82,11.64,91.19
2026-08-05 04:02:00,117.04,8.52,92.12
2026-08-05 04:03:00,92.53,11.21,85.99
2026-08-05 04:04:00,107.36,6.14,91.07
2026-08-05 04:05:00,83.65,6.28,82.08
2026-08-05 04:06:00,104.82,8.59,91.88
2026-08-05 04:07:00,74.88,7.33,75.62
2026-08-05 04:08:00,96.08,8.03,89.23
2026-08-05 04:09:00,80.96,10.59,79.88
2026-08-05 04:10:00,123.00,5.37,91.88
2026-08-05 04:11:00,96.69,10.05,88.15
2026-08-05 04:12:00,105.45,5.62,90.13
2026-08-05 04:13:00,91.62,10.93,85.01
2026-08-05 04:14:00,87.32,6.41,84.12
2026-08-05 04:15:00,82.18,10.14,80.25
2026-08-05 04:16:00,124.71,9.14,92.08
2026-08-05 04:17:00,117.97,7.70,91.21
2026-08-05 04:18:00,78.00,6.87,77.66
2026-08-05 04:19:00,114.80,5.40,91.96
2026-08-05 04:20:00,95.11,7.47,88.97
2026-08-05 04:21:00,70.92,6.40,72.97
2026-08-05 04:22:00,101.70,5.95,90.76
2026-08-05 04:23:00,77.80,10.17,77.75
2026-08-05 04:24:00,82.60,6.49,81.28
2026-08-05 04:25:00,111.76,6.56,93.35
2026-08-05 04:26:00,85.43,7.38,84.58
2026-08-05 04:27:00,123.51,8.24,91.84
2026-08-05 04:28:00,109.43,8.60,92.55
2026-08-05 04:29:00,119.94,9.65,92.24
2026-08-05 04:30:00,106.91,9.12,90.29
2026-08-05 04:31:00,122.13,8.37,91.45
2026-08-05 04:32:00,91.70,7.76,87.76
2026-08-05 04:33:00,102.95,6.86,91.03
2026-08-05 04:34:00,100.95,9.97,89.69
2026-08-05 04:35:00,124.23,7.22,92.31
2026-08-05 04:36:00,79.89,10.95,79.32
2026-08-05 04:37:00,104.68,9.10,91.45
2026-08-05 04:38:00,115.27,9.44,92.14
2026-08-05 04:39:00,92.20,8.56,87.21
2026-08-05 04:40:00,122.05,11.50,91.07
2026-08-05 04:41:00,92.38,7.95,87.92
2026-08-05 04:42:00,80.40,7.99,81.17
2026-08-05 04:43:00,105.04,11.25,89.85
2026-08-05 04:44:00,95.23,9.23,88.26
2026-08-05 04:45:00,70.91,8.14,73.58
2026-08-05 04:46:00,74.19,6.84,75.14
2026-08-05 04:47:00,81.72,6.72,79.75
2026-08-05 04:48:00,116.16,10.61,90.75
2026-08-05 04:49:00,123.52,6.96,90.52
2026-08-05 04:50:00,102.74,5.04,89.47
2026-08-05 04:51:00,76.33,5.14,75.84
2026-08-05 04:52:00,102.07,11.85,90.04
2026-08-05 04:53:00,121.34,8.92,91.31
2026-08-05 04:54:00,114.97,8.42,93.00
2026-08-05 04:55:00,87.47,11.43,82.63
2026-08-05 04:56:00,77.43,7.46,77.58
2026-08-05 04:57:00,124.04,10.56,90.77
2026-08-05 04:58:00,121.25,10.05,91.94
2026-08-05 04:59:00,73.22,8.34,75.45
2026-08-05 05:00:00,119.42,10.42,90.93
2026-08-05 05:01:00,75.83,11.76,76.39
2026-08-05 05:02:00,73.80,6.40,73.49
2026-08-05 05:03:00,115.52,5.12,92.07
2026-08-05 05:04:00,102.18,10.75,88.72
2026-08-05 05:05:00,94.87,7.83,88.30
2026-08-05 05:06:00,124.23,8.81,92.00
2026-08-05 05:07:00,120.36,6.56,92.27
2026-08-05 05:08:00,73.46,10.89,72.80
2026-08-05 05:09:00,106.97,10.05,90.68
2026-08-05 05:10:00,116.34,11.67,91.54
2026-08-05 05:11:00,103.03,8.33,91.11
2026-08-05 05:12:00,128.98,11.84,89.16
2026-08-05 05:13:00,111.16,8.58,90.07
2026-08-05 05:14:00,76.25,9.35,77.81
2026-08-05 05:15:00,81.90,9.72,81.92
2026-08-05 05:16:00,119.57,8.43,91.91
2026-08-05 05:17:00,129.81,8.94,89.92
2026-08-05 05:18:00,75.90,6.56,76.96
2026-08-05 05:19:00,76.02,7.54,77.96
2026-08-05 05:20:00,115.80,9.91,91.92
2026-08-05 05:21:00,73.86,5.27,74.37
2026-08-05 05:22:00,74.11,9.90,75.32
2026-08-05 05:23:00,123.33,7.13,91.24
2026-08-05 05:24:00,118.03,6.90,91.82
2026-08-05 05:25:00,122.89,9.85,89.71
2026-08-05 05:26:00,109.03,6.50,91.89
2026-08-05 05:27:00,89.35,11.73,85.31
2026-08-05 05:28:00,124.38,11.93,90.78
2026-08-05 05:29:00,87.92,8.21,85.43
2026-08-05 05:30:00,86.53,7.81,83.85
2026-08-05 05:31:00,123.18,5.55,91.00
2026-08-05 05:32:00,110.85,10.45,92.33
2026-08-05 05:33:00,123.74,6.14,91.67
2026-08-05 05:34:00,79.35,11.53,79.55
2026-08-05 05:35:00,127.14,11.93,88.83
2026-08-05 05:36:00,106.76,5.86,90.43
2026-08-05 05:37:00,110.08,9.78,91.25
2026-08-05 05:38:00,124.84,8.26,90.27
2026-08-05 05:39:00,92.85,8.79,85.99
2026-08-05 05:40:00,113.17,6.26,92.11
2026-08-05 05:41:00,108.42,10.06,91.57
2026-08-05 05:42:00,117.27,6.17,91.89
2026-08-05 05:43:00,123.82,11.20,90.74
2026-08-05 05:44:00,110.80,8.18,90.65
2026-08-05 05:45:00,74.06,9.44,74.70
2026-08-05 05:46:00,80.99,11.45,79.30
2026-08-05 05:47:00,127.24,10.17,90.19
2026-08-05 05:48:00,128.12,8.79,89.06
2026-08-05 05:49:00,128.04,7.82,89.55
2026-08-05 05:50:00,72.21,8.23,73.34
2026-08-05 05:51:00,92.95,7.39,87.96
2026-08-05 05:52:00,115.58,11.62,91.22
2026-08-05 05:53:00,115.17,6.77,92.70
2026-08-05 05:54:00,75.15,7.87,76.02
2026-08-05 05:55:00,106.57,10.45,90.84
2026-08-05 05:56:00,78.57,7.55,79.11
2026-08-05 05:57:00,99.59,11.21,88.71
2026-08-05 05:58:00,84.38,6.70,82.00
2026-08-05 05:59:00,73.19,5.22,72.75
2026-08-05 06:00:00,74.80,9.40,75.21
2026-08-05 06:01:00,124.65,8.56,91.71
2026-08-05 06:02:00,114.68,11.53,92.07
2026-08-05 06:03:00,125.91,7.96,90.19
2026-08-05 06:04:00,98.20,5.95,87.47
2026-08-05 06:05:00,94.80,7.31,88.62
2026-08-05 06:06:00,91.50,7.75,86.53
2026-08-05 06:07:00,106.98,9.08,90.19
2026-08-05 06:08:00,91.09,6.92,83.71
2026-08-05 06:09:00,114.78,8.85,91.17
2026-08-05 06:10:00,118.08,11.36,90.69
2026-08-05 06:11:00,122.55,7.97,90.51
2026-08-05 06:12:00,84.57,9.56,83.11
2026-08-05 06:13:00,101.62,6.60,89.41
2026-08-05 06:14:00,83.41,10.61,81.52
2026-08-05 06:15:00,72.25,6.89,75.53
2026-08-05 06:16:00,112.47,9.06,91.95
2026-08-05 06:17:00,102.94,7.10,90.39
2026-08-05 06:18:00,113.44,5.47,91.42
2026-08-05 06:19:00,75.26,7.24,76.70
2026-08-05 06:20:00,129.73,6.48,90.09
2026-08-05 06:21:00,129.66,11.25,88.26
2026-08-05 06:22:00,97.90,6.86,88.65
2026-08-05 06:23:00,121.96,11.82,89.89
2026-08-05 06:24:00,84.61,8.45,82.53
2026-08-05 06:25:00,114.25,6.55,93.30
2026-08-05 06:26:00,122.75,7.74,91.89
2026-08-05 06:27:00,118.88,6.28,91.56
2026-08-05 06:28:00,118.71,10.84,92.26
2026-08-05 06:29:00,97.78,5.84,88.84
2026-08-05 06:30:00,119.20,11.11,89.79
2026-08-05 06:31:00,111.44,5.32,92.67
2026-08-05 06:32:00,77.95,7.10,78.08
2026-08-05 06:33:00,76.85,5.98,75.34
2026-08-05 06:34:00,116.32,9.80,90.46
2026-08-05 06:35:00,107.53,8.59,92.32
2026-08-05 06:36:00,101.16,11.58,87.86
2026-08-05 06:37:00,124.44,7.56,92.17
2026-08-05 06:38:00,109.58,5.29,91.22
2026-08-05 06:39:00,93.77,10.33,87.66
2026-08-05 06:40:00,94.84,9.06,87.64
2026-08-05 06:41:00,106.31,10.79,91.08
2026-08-05 06:42:00,115.62,7.98,92.25
2026-08-05 06:43:00,103.86,10.17,90.38
2026-08-05 06:44:00,100.53,6.20,88.81
2026-08-05 06:45:00,113.61,12.00,91.07
2026-08-05 06:46:00,112.32,6.22,90.24
2026-08-05 06:47:00,119.82,10.81,91.92
2026-08-05 06:48:00,73.75,6.49,74.97
2026-08-05 06:49:00,115.30,10.48,91.91
2026-08-05 06:50:00,100.83,11.03,87.21
2026-08-05 06:51:00,74.48,11.14,73.94
2026-08-05 06:52:00,110.74,8.33,91.41
2026-08-05 06:53:00,112.99,8.00,92.50
2026-08-05 06:54:00,101.42,10.84,88.80
2026-08-05 06:55:00,117.63,9.06,93.89
2026-08-05 06:56:00,88.01,9.35,84.37
2026-08-05 06:57:00,82.11,6.65,80.24
2026-08-05 06:58:00,91.04,8.12,86.11
2026-08-05 06:59:00,94.60,7.59,87.07
2026-08-05 07:00:00,111.76,9.66,90.74
2026-08-05 07:01:00,120.73,6.38,92.28
2026-08-05 07:02:00,113.26,7.84,92.38
2026-08-05 07:03:00,80.44,10.94,79.82
2026-08-05 07:04:00,91.97,8.83,87.67
2026-08-05 07:05:00,79.50,11.27,78.99
2026-08-05 07:06:00,111.20,6.63,90.86
2026-08-05 07:07:00,84.89,8.08,83.50
2026-08-05 07:08:00,101.52,8.50,89.26
2026-08-05 07:09:00,117.51,7.80,91.55
2026-08-05 07:10:00,110.26,9.79,91.50
2026-08-05 07:11:00,87.90,6.04,84.25
2026-08-05 07:12:00,89.97,8.64,84.27
2026-08-05 07:13:00,109.20,5.97,90.58
2026-08-05 07:14:00,102.97,9.40,90.39
2026-08-05 07:15:00,75.78,10.81,75.54
2026-08-05 07:16:00,122.44,5.14,91.73
2026-08-05 07:17:00,100.76,8.20,91.01
2026-08-05 07:18:00,98.40,8.45,88.33
2026-08-05 07:19:00,81.91,10.04,80.78
2026-08-05 07:20:00,92.62,5.52,87.80
2026-08-05 07:21:00,89.97,7.84,85.63
2026-08-05 07:22:00,86.24,10.50,82.94
2026-08-05 07:23:00,104.04,8.73,91.45
2026-08-05 07:24:00,97.74,10.25,88.42
2026-08-05 07:25:00,123.35,7.55,92.30
2026-08-05 07:26:00,126.48,11.44,89.32
2026-08-05 07:27:00,83.17,5.54,81.03
2026-08-05 07:28:00,76.01,5.64,77.01
2026-08-05 07:29:00,117.12,8.70,92.00
2026-08-05 07:30:00,129.69,8.30,89.92
2026-08-05 07:31:00,121.82,9.47,89.85
2026-08-05 07:32:00,71.42,6.60,72.58
2026-08-05 07:33:00,85.08,6.58,83.59
2026-08-05 07:34:00,72.60,10.24,73.02
2026-08-05 07:35:00,119.25,7.04,92.31
2026-08-05 07:36:00,104.88,10.09,90.86
2026-08-05 07:37:00,100.82,9.48,89.67
2026-08-05 07:38:00,103.27,5.58,91.27
2026-08-05 07:39:00,85.15,9.98,82.52
2026-08-05 07:40:00,106.10,11.16,90.24
2026-08-05 07:41:00,71.84,10.72,72.65
2026-08-05 07:42:00,108.76,5.06,91.03
2026-08-05 07:43:00,114.07,8.78,92.56
2026-08-05 07:44:00,110.38,11.39,89.75
2026-08-05 07:45:00,89.93,9.19,86.30
2026-08-05 07:46:00,119.58,7.03,91.77
2026-08-05 07:47:00,112.93,6.36,92.20
2026-08-05 07:48:00,77.70,9.79,79.76
2026-08-05 07:49:00,81.71,10.40,80.08
2026-08-05 07:50:00,108.23,11.39,89.70
2026-08-05 07:51:00,87.36,11.34,83.68
2026-08-05 07:52:00,77.17,7.37,77.94
2026-08-05 07:53:00,79.30,9.23,79.84
2026-08-05 07:54:00,79.94,5.71,78.88
2026-08-05 07:55:00,98.67,5.66,88.26
2026-08-05 07:56:00,106.44,5.50,89.57
2026-08-05 07:57:00,80.58,11.49,78.15
2026-08-05 07:58:00,112.75,6.07,91.34
2026-08-05 07:59:00,86.86,8.38,83.98
2026-08-05 08:00:00,88.69,8.03,86.73
2026-08-05 08:01:00,83.41,7.27,80.63
2026-08-05 08:02:00,117.11,8.76,92.18
2026-08-05 08:03:00,127.59,5.02,89.17
2026-08-05 08:04:00,99.55,7.66,89.78
2026-08-05 08:05:00,72.52,8.36,73.50
2026-08-05 08:06:00,85.63,10.62,83.69
2026-08-05 08:07:00,79.48,9.91,79.94
2026-08-05 08:08:00,120.57,10.95,90.95
2026-08-05 08:09:00,75.09,7.63,77.21
2026-08-05 08:10:00,127.99,5.99,90.62
2026-08-05 08:11:00,105.31,7.81,92.17
2026-08-05 08:12:00,101.06,11.74,88.97
2026-08-05 08:13:00,120.84,6.50,92.25
2026-08-05 08:14:00,71.65,6.22,72.36
2026-08-05 08:15:00,116.63,11.61,90.30
2026-08-05 08:16:00,77.00,11.65,78.30
2026-08-05 08:17:00,120.45,6.04,90.55
2026-08-05 08:18:00,101.75,10.39,89.47
2026-08-05 08:19:00,73.67,8.01,73.40
2026-08-05 08:20:00,119.99,8.45,91.06
2026-08-05 08:21:00,71.64,8.49,72.38
2026-08-05 08:22:00,78.30,11.78,76.93
2026-08-05 08:23:00,117.87,6.29,91.94
2026-08-05 08:24:00,97.89,10.41,89.07
2026-08-05 08:25:00,122.88,5.04,89.92
2026-08-05 08:26:00,108.13,9.40,90.75
2026-08-05 08:27:00,107.41,9.57,92.11
2026-08-05 08:28:00,87.53,10.28,85.43
2026-08-05 08:29:00,78.02,11.48,78.42
2026-08-05 08:30:00,127.67,10.28,88.69
2026-08-05 08:31:00,76.29,10.13,77.63
2026-08-05 08:32:00,101.74,6.78,91.61
2026-08-05 08:33:00,86.35,11.95,81.27
2026-08-05 08:34:00,85.85,8.28,84.36
2026-08-05 08:35:00,105.68,7.92,91.31
2026-08-05 08:36:00,117.88,8.51,91.64
2026-08-05 08:37:00,116.63,7.76,92.05
2026-08-05 08:38:00,122.13,9.16,91.75
2026-08-05 08:39:00,87.57,7.45,85.38
2026-08-05 08:40:00,97.95,6.68,89.85
2026-08-05 08:41:00,70.56,11.50,70.13
2026-08-05 08:42:00,114.81,11.49,90.56
2026-08-05 08:43:00,88.14,8.47,84.84
2026-08-05 08:44:00,103.69,11.74,90.93
2026-08-05 08:45:00,80.16,7.91,77.68
2026-08-05 08:46:00,119.16,7.71,91.33
2026-08-05 08:47:00,119.04,11.42,89.74
2026-08-05 08:48:00,122.65,9.43,90.17
2026-08-05 08:49:00,72.76,10.34,74.53
2026-08-05 08:50:00,129.55,7.89,89.46
2026-08-05 08:51:00,84.87,7.85,81.05
2026-08-05 08:52:00,88.57,5.58,84.45
2026-08-05 08:53:00,84.96,11.77,83.54
2026-08-05 08:54:00,86.05,6.60,82.03
2026-08-05 08:55:00,103.16,8.46,91.01
2026-08-05 08:56:00,84.39,5.80,83.52
2026-08-05 08:57:00,93.63,9.53,87.22
2026-08-05 08:58:00,109.34,7.74,93.22
2026-08-05 08:59:00,120.16,10.37,90.78
2026-08-05 09:00:00,111.56,8.70,93.00
2026-08-05 09:01:00,105.66,5.91,91.77
2026-08-05 09:02:00,78.86,5.08,78.27
2026-08-05 09:03:00,118.97,6.49,90.48
2026-08-05 09:04:00,72.24,10.07,72.59
2026-08-05 09:05:00,85.85,10.80,81.04
2026-08-05 09:06:00,73.42,7.39,75.16
2026-08-05 09:07:00,110.05,8.75,92.09
2026-08-05 09:08:00,92.10,6.68,86.69
2026-08-05 09:09:00,109.12,11.16,90.81
2026-08-05 09:10:00,90.82,11.76,86.18
2026-08-05 09:11:00,97.34,10.27,88.73
2026-08-05 09:12:00,97.48,5.62,88.06
2026-08-05 09:13:00,72.73,8.06,74.25
2026-08-05 09:14:00,95.81,11.93,88.80
2026-08-05 09:15:00,108.46,6.61,91.92
2026-08-05 09:16:00,102.76,9.69,89.98
2026-08-05 09:17:00,74.52,11.57,74.62
2026-08-05 09:18:00,110.08,10.41,91.69
2026-08-05 09:19:00,88.53,9.26,84.54
2026-08-05 09:20:00,70.87,8.55,72.09
2026-08-05 09:21:00,79.34,11.50,78.35
2026-08-05 09:22:00,99.85,7.76,90.92
2026-08-05 09:23:00,88.62,11.31,84.85
2026-08-05 09:24:00,111.66,8.02,91.56
2026-08-05 09:25:00,84.44,10.30,82.96
2026-08-05 09:26:00,116.37,11.41,91.12
2026-08-05 09:27:00,87.19,8.85,84.49
2026-08-05 09:28:00,107.25,7.17,91.55
2026-08-05 09:29:00,117.95,5.36,89.70
2026-08-05 09:30:00,93.13,10.66,84.25
2026-08-05 09:31:00,72.81,9.35,74.24
2026-08-05 09:32:00,102.13,6.84,89.56
2026-08-05 09:33:00,129.72,11.14,87.78
2026-08-05 09:34:00,128.14,11.44,88.73
2026-08-05 09:35:00,83.26,11.21,81.89
2026-08-05 09:36:00,115.34,9.21,92.18
2026-08-05 09:37:00,90.70,11.84,85.61
2026-08-05 09:38:00,79.62,11.12,79.11
2026-08-05 09:39:00,109.95,5.73,90.62
2026-08-05 09:40:00,100.05,11.87,89.26
2026-08-05 09:41:00,102.35,8.84,90.82
2026-08-05 09:42:00,119.64,11.44,90.80
2026-08-05 09:43:00,90.19,10.32,85.49
2026-08-05 09:44:00,110.03,9.53,92.21
2026-08-05 09:45:00,91.97,7.29,86.06
2026-08-05 09:46:00,72.56,5.19,74.27
2026-08-05 09:47:00,92.68,6.94,87.39
2026-08-05 09:48:00,127.00,9.80,90.32
2026-08-05 09:49:00,99.00,11.04,89.97
2026-08-05 09:50:00,76.49,5.02,75.47
2026-08-05 09:51:00,111.27,6.46,91.31
2026-08-05 09:52:00,127.80,9.71,89.60
2026-08-05 09:53:00,124.48,6.99,91.31
2026-08-05 09:54:00,104.32,5.99,91.50
2026-08-05 09:55:00,92.58,5.57,85.74
2026-08-05 09:56:00,104.84,9.47,93.45
2026-08-05 09:57:00,118.96,9.16,91.21
2026-08-05 09:58:00,121.67,11.01,91.16
2026-08-05 09:59:00,119.13,7.20,91.78
2026-08-05 10:00:00,97.33,5.96,88.60
2026-08-05 10:01:00,77.13,10.59,76.52
2026-08-05 10:02:00,104.15,11.92,90.53
2026-08-05 10:03:00,79.39,7.52,78.62
2026-08-05 10:04:00,73.66,11.06,72.79
2026-08-05 10:05:00,99.92,10.34,88.42
2026-08-05 10:06:00,109.32,11.38,91.98
2026-08-05 10:07:00,121.25,7.97,92.61
2026-08-05 10:08:00,116.97,5.71,89.96
2026-08-05 10:09:00,121.43,5.83,91.88
2026-08-05 10:10:00,115.60,10.34,90.00
2026-08-05 10:11:00,112.19,11.04,91.20
2026-08-05 10:12:00,70.61,8.20,71.32
2026-08-05 10:13:00,107.57,5.42,91.66
2026-08-05 10:14:00,77.23,5.47,77.70
2026-08-05 10:15:00,73.52,9.19,75.47
2026-08-05 10:16:00,79.38,11.43,78.20
2026-08-05 10:17:00,119.40,7.80,91.65
2026-08-05 10:18:00,114.63,9.55,90.62
2026-08-05 10:19:00,126.93,8.79,89.71
2026-08-05 10:20:00,128.74,11.23,90.09
2026-08-05 10:21:00,123.60,10.83,90.96
2026-08-05 10:22:00,77.98,6.40,78.18
2026-08-05 10:23:00,122.70,9.74,92.19
2026-08-05 10:24:00,120.32,10.93,90.03
2026-08-05 10:25:00,122.27,11.51,91.12
2026-08-05 10:26:00,79.10,9.13,78.07
2026-08-05 10:27:00,77.01,6.23,78.51
2026-08-05 10:28:00,125.43,8.91,91.29
2026-08-05 10:29:00,80.43,9.66,80.61
2026-08-05 10:30:00,92.12,6.91,86.11
2026-08-05 10:31:00,97.36,11.81,89.54
2026-08-05 10:32:00,77.47,6.61,79.37
2026-08-05 10:33:00,71.24,11.38,72.34
2026-08-05 10:34:00,129.65,7.98,90.80
2026-08-05 10:35:00,122.60,5.00,90.51
2026-08-05 10:36:00,124.74,8.80,89.99
2026-08-05 10:37:00,87.07,9.40,84.69
2026-08-05 10:38:00,83.21,11.09,80.44
2026-08-05 10:39:00,95.55,8.78,89.22
2026-08-05 10:40:00,97.20,5.66,89.26
2026-08-05 10:41:00,70.34,11.49,71.33
2026-08-05 10:42:00,116.76,8.96,92.04
2026-08-05 10:43:00,129.80,6.90,90.51
2026-08-05 10:44:00,101.72,11.29,89.64
2026-08-05 10:45:00,93.30,5.85,86.62
2026-08-05 10:46:00,93.57,5.68,85.79
2026-08-05 10:47:00,75.76,8.75,77.33
2026-08-05 10:48:00,85.97,9.37,83.72
2026-08-05 10:49:00,100.13,8.58,91.97
2026-08-05 10:50:00,95.91,11.50,87.36
2026-08-05 10:51:00,102.70,6.84,90.63
2026-08-05 10:52:00,120.94,11.93,90.75
2026-08-05 10:53:00,83.51,5.14,81.99
2026-08-05 10:54:00,71.66,5.83,72.09
2026-08-05 10:55:00,72.29,6.30,73.48
2026-08-05 10:56:00,78.05,5.56,78.56
2026-08-05 10:57:00,104.23,8.07,90.57
2026-08-05 10:58:00,118.49,11.06,91.81
2026-08-05 10:59:00,123.21,10.75,90.84
2026-08-05 11:00:00,108.11,10.21,91.48
2026-08-05 11:01:00,94.19,5.05,87.94
2026-08-05 11:02:00,79.27,11.06,78.35
2026-08-05 11:03:00,94.09,7.78,86.46
2026-08-05 11:04:00,89.94,10.12,85.17
2026-08-05 11:05:00,122.20,10.09,90.49
2026-08-05 11:06:00,99.20,6.24,87.57
2026-08-05 11:07:00,83.57,8.61,82.01
2026-08-05 11:08:00,87.33,11.48,83.59
2026-08-05 11:09:00,78.19,6.84,79.16
2026-08-05 11:10:00,125.12,10.01,89.76
2026-08-05 11:11:00,73.02,11.71,73.42
2026-08-05 11:12:00,70.77,7.52,73.32
2026-08-05 11:13:00,80.98,7.71,79.96
2026-08-05 11:14:00,118.65,8.17,92.29
2026-08-05 11:15:00,101.41,10.66,90.90
2026-08-05 11:16:00,107.55,8.07,89.95
2026-08-05 11:17:00,91.46,8.40,86.67
2026-08-05 11:18:00,74.12,6.56,76.06
2026-08-05 11:19:00,121.37,11.92,90.16
2026-08-05 11:20:00,81.51,11.25,81.11
2026-08-05 11:21:00,71.98,9.20,73.89
2026-08-05 11:22:00,104.36,11.72,91.24
2026-08-05 11:23:00,75.00,9.81,76.22
2026-08-05 11:24:00,75.75,11.71,77.04
2026-08-05 11:25:00,118.02,6.13,91.89
2026-08-05 11:26:00,99.50,6.58,88.35
2026-08-05 11:27:00,84.49,11.20,81.42
2026-08-05 11:28:00,90.92,7.94,87.01
2026-08-05 11:29:00,113.75,7.60,92.77
2026-08-05 11:30:00,73.98,10.28,74.54
2026-08-05 11:31:00,76.99,9.41,78.85
2026-08-05 11:32:00,106.98,7.41,91.05
2026-08-05 11:33:00,106.42,7.79,91.63
2026-08-05 11:34:00,128.35,7.86,90.56
2026-08-05 11:35:00,92.47,5.88,85.53
2026-08-05 11:36:00,73.90,6.61,74.88
2026-08-05 11:37:00,102.25,8.76,92.24
2026-08-05 11:38:00,108.30,10.47,90.35
2026-08-05 11:39:00,78.38,7.93,79.09
2026-08-05 11:40:00,103.17,7.68,89.67
2026-08-05 11:41:00,81.87,9.55,80.09
2026-08-05 11:42:00,120.68,6.10,90.27
2026-08-05 11:43:00,120.11,7.67,92.48
2026-08-05 11:44:00,95.78,6.46,87.43
2026-08-05 11:45:00,128.00,9.56,91.14
2026-08-05 11:46:00,128.79,5.79,89.31
2026-08-05 11:47:00,77.76,8.13,78.23
2026-08-05 11:48:00,92.06,9.17,86.96
2026-08-05 11:49:00,106.02,10.84,89.30
2026-08-05 11:50:00,75.09,10.07,75.91
2026-08-05 11:51:00,92.96,11.60,86.45
2026-08-05 11:52:00,85.67,9.76,84.08
2026-08-05 11:53:00,127.12,7.44,89.74
2026-08-05 11:54:00,94.70,6.62,87.08
2026-08-05 11:55:00,115.76,5.40,92.01
2026-08-05 11:56:00,93.20,6.94,88.29
2026-08-05 11:57:00,77.91,5.96,77.46
2026-08-05 11:58:00,121.79,7.58,90.54
2026-08-05 11:59:00,70.03,9.92,71.24
2026-08-05 12:00:00,73.36,9.84,73.59
2026-08-05 12:01:00,91.86,7.23,86.92
2026-08-05 12:02:00,111.21,8.56,90.97
2026-08-05 12:03:00,90.50,6.52,86.61
2026-08-05 12:04:00,73.98,8.52,75.32
2026-08-05 12:05:00,89.07,8.57,86.06
2026-08-05 12:06:00,84.70,7.11,80.82
2026-08-05 12:07:00,70.33,6.82,70.53
2026-08-05 12:08:00,102.09,11.86,90.25
2026-08-05 12:09:00,77.00,8.76,76.94
2026-08-05 12:10:00,87.25,8.93,83.06
2026-08-05 12:11:00,108.47,5.05,90.76
2026-08-05 12:12:00,113.51,6.27,91.95
2026-08-05 12:13:00,85.81,7.50,83.33
2026-08-05 12:14:00,89.75,11.76,84.94
2026-08-05 12:15:00,84.81,6.23,82.92
2026-08-05 12:16:00,127.41,7.12,90.63
2026-08-05 12:17:00,81.43,11.93,80.65
2026-08-05 12:18:00,80.99,8.37,80.41
2026-08-05 12:19:00,96.70,7.23,88.57
2026-08-05 12:20:00,81.36,9.44,81.17
2026-08-05 12:21:00,79.40,8.47,79.75
2026-08-05 12:22:00,75.75,11.70,74.85
2026-08-05 12:23:00,108.41,5.58,91.05
2026-08-05 12:24:00,106.72,10.53,91.18
2026-08-05 12:25:00,109.01,6.95,91.09
2026-08-05 12:26:00,116.40,10.65,91.02
2026-08-05 12:27:00,89.58,10.93,83.78
2026-08-05 12:28:00,125.11,10.94,88.02
2026-08-05 12:29:00,113.99,11.07,90.99
2026-08-05 12:30:00,118.28,10.03,91.69
2026-08-05 12:31:00,113.26,6.00,90.79
2026-08-05 12:32:00,91.51,5.36,87.06
2026-08-05 12:33:00,86.98,7.39,83.28
2026-08-05 12:34:00,95.35,8.47,88.85
2026-08-05 12:35:00,75.82,7.12,76.93
2026-08-05 12:36:00,97.08,10.20,90.17
2026-08-05 12:37:00,72.59,10.06,74.13
2026-08-05 12:38:00,70.24,11.80,69.72
2026-08-05 12:39:00,125.89,7.80,91.65
2026-08-05 12:40:00,111.36,10.50,92.76
2026-08-05 12:41:00,103.71,10.19,88.95
2026-08-05 12:42:00,90.47,11.92,85.34
2026-08-05 12:43:00,104.23,10.42,91.09
2026-08-05 12:44:00,123.49,6.99,91.03
2026-08-05 12:45:00,109.14,5.11,89.09
2026-08-05 12:46:00,106.15,11.78,89.91
2026-08-05 12:47:00,97.61,10.01,88.21
2026-08-05 12:48:00,90.74,10.69,86.80
2026-08-05 12:49:00,111.91,10.55,91.35
2026-08-05 12:50:00,128.86,10.15,89.40
2026-08-05 12:51:00,95.49,10.26,87.34
2026-08-05 12:52:00,93.53,11.51,86.73
2026-08-05 12:53:00,95.69,11.40,87.45
2026-08-05 12:54:00,95.53,7.65,87.57
2026-08-05 12:55:00,129.44,5.22,89.55
2026-08-05 12:56:00,112.41,5.27,90.93
2026-08-05 12:57:00,91.55,8.13,84.43
2026-08-05 12:58:00,92.29,10.84,86.77
2026-08-05 12:59:00,95.85,10.93,88.15
2026-08-05 13:00:00,72.20,7.83,73.84
2026-08-05 13:01:00,101.67,7.11,89.81
2026-08-05 13:02:00,118.68,8.55,91.78
2026-08-05 13:03:00,109.63,10.83,91.77
2026-08-05 13:04:00,81.91,9.46,80.38
2026-08-05 13:05:00,113.68,5.98,92.36
2026-08-05 13:06:00,113.17,7.54,90.77
2026-08-05 13:07:00,85.75,8.89,83.52
2026-08-05 13:08:00,107.37,8.77,91.39
2026-08-05 13:09:00,106.66,10.81,91.51
2026-08-05 13:10:00,120.39,11.53,90.04
2026-08-05 13:11:00,78.16,5.70,77.39
2026-08-05 13:12:00,81.69,6.57,79.64
2026-08-05 13:13:00,99.16,7.75,89.03
