timestamp,T_reator_C,conversao,U_trocador1_W_m2K,U_trocador2_W_m2K,rotulo
2026-01-16 11:00:00,90.056,0.8559,478.66,417.29,0
2026-01-16 11:05:00,90.347,0.8534,485.34,418.99,0
2026-01-16 11:10:00,89.815,0.8594,490.61,425.44,0
2026-01-16 11:15:00,89.383,0.8400,482.28,422.06,0
2026-01-16 11:20:00,90.570,0.8442,482.09,424.97,0
2026-01-16 11:25:00,89.550,0.8531,484.71,424.04,0
2026-01-16 11:30:00,90.140,0.8424,486.49,423.66,0
2026-01-16 11:35:00,90.177,0.8312,485.97,420.05,0
2026-01-16 11:40:00,90.030,0.8516,482.92,423.11,0
2026-01-16 11:45:00,89.686,0.8572,481.59,423.65,0
2026-01-16 11:50:00,89.940,0.8490,487.95,429.49,0
2026-01-16 11:55:00,89.620,0.8544,481.68,421.85,0
2026-01-16 12:00:00,90.324,0.8532,478.25,425.08,0
2026-01-16 12:05:00,90.229,0.8501,479.64,422.51,0
2026-01-16 12:10:00,89.991,0.8511,482.27,420.78,0
2026-01-16 12:15:00,89.773,0.8608,488.48,425.49,0
2026-01-16 12:20:00,90.843,0.8423,480.43,428.56,0
2026-01-16 12:25:00,89.479,0.8562,488.57,423.67,0
2026-01-16 12:30:00,89.382,0.8406,487.92,420.84,0
2026-01-16 12:35:00,89.967,0.8436,484.68,424.29,0
2026-01-16 12:40:00,89.897,0.8596,476.35,423.72,0
2026-01-16 12:45:00,90.439,0.8403,480.45,429.54,0
2026-01-16 12:50:00,90.258,0.8481,482.10,425.11,0
2026-01-16 12:55:00,90.012,0.8689,489.19,420.09,0
2026-01-16 13:00:00,90.200,0.8582,482.29,426.71,0
2026-01-16 13:05:00,90.193,0.8441,481.68,425.21,0
2026-01-16 13:10:00,90.841,0.8455,484.56,425.69,0
2026-01-16 13:15:00,90.101,0.8486,479.77,424.22,0
2026-01-16 13:20:00,89.728,0.8605,483.93,425.91,0
2026-01-16 13:25:00,90.079,0.8420,481.60,424.21,0
2026-01-16 13:30:00,88.953,0.8415,492.06,422.13,0
2026-01-16 13:35:00,89.987,0.8557,481.25,423.29,0
2026-01-16 13:40:00,90.437,0.8366,489.79,422.54,0
2026-01-16 13:45:00,90.241,0.8427,480.58,423.91,0
2026-01-16 13:50:00,90.119,0.8493,484.79,423.13,0
2026-01-16 13:55:00,90.260,0.8497,485.50,421.95,0
2026-01-16 14:00:00,90.441,0.8391,484.42,422.34,0
2026-01-16 14:05:00,90.570,0.8528,484.24,422.88,0
2026-01-16 14:10:00,90.179,0.8544,486.58,417.55,0
2026-01-16 14:15:00,89.874,0.8447,485.25,425.96,0
2026-01-16 14:20:00,89.075,0.8633,483.48,423.93,0
2026-01-16 14:25:00,90.391,0.8527,481.98,421.06,0
2026-01-16 14:30:00,90.206,0.8420,483.50,424.66,0
2026-01-16 14:35:00,90.061,0.8630,483.47,421.37,0
2026-01-16 14:40:00,89.725,0.8458,483.41,421.37,0
2026-01-16 14:45:00,90.386,0.8514,484.23,424.02,0
2026-01-16 14:50:00,89.897,0.8461,479.77,427.18,0
2026-01-16 14:55:00,89.986,0.8550,480.92,423.73,0
2026-01-16 15:00:00,89.978,0.8461,486.50,420.56,0
2026-01-16 15:05:00,90.180,0.8466,477.25,421.84,0
2026-01-16 15:10:00,89.541,0.8487,487.59,425.44,0
2026-01-16 15:15:00,90.225,0.8460,482.32,424.11,0
2026-01-16 15:20:00,89.712,0.8586,489.01,425.77,0
2026-01-16 15:25:00,89.726,0.8399,487.68,424.07,0
2026-01-16 15:30:00,90.354,0.8497,483.02,425.21,0
2026-01-16 15:35:00,89.602,0.8507,483.33,428.93,0
2026-01-16 15:40:00,90.353,0.8490,488.78,418.84,0
2026-01-16 15:45:00,90.041,0.8577,487.82,430.12,0
2026-01-16 15:50:00,89.341,0.8380,486.92,425.70,0
2026-01-16 15:55:00,90.546,0.8545,487.43,430.77,0
2026-01-16 16:00:00,90.124,0.8400,480.74,419.95,0
2026-01-16 16:05:00,90.158,0.8459,484.62,424.04,0
2026-01-16 16:10:00,90.403,0.8392,481.69,423.37,0
2026-01-16 16:15:00,90.600,0.8473,480.66,425.55,0
2026-01-16 16:20:00,90.080,0.8454,484.49,424.31,0
2026-01-16 16:25:00,90.247,0.8631,482.76,423.97,0
2026-01-16 16:30:00,90.148,0.8519,483.50,425.23,0
2026-01-16 16:35:00,89.863,0.8535,482.50,422.58,0
2026-01-16 16:40:00,89.367,0.8411,480.24,421.35,0
2026-01-16 16:45:00,90.086,0.8559,489.09,424.26,0
2026-01-16 16:50:00,90.552,0.8631,484.47,421.34,0
2026-01-16 16:55:00,90.233,0.8570,479.67,422.52,0
2026-01-16 17:00:00,89.573,0.8395,484.55,418.57,0
2026-01-16 17:05:00,90.439,0.8463,488.56,423.07,0
2026-01-16 17:10:00,89.876,0.8509,486.88,420.11,0
2026-01-16 17:15:00,89.163,0.8454,482.44,422.80,0
2026-01-16 17:20:00,90.407,0.8703,482.52,419.64,0
2026-01-16 17:25:00,89.622,0.8461,481.13,422.84,0
2026-01-16 17:30:00,90.712,0.8497,481.77,425.60,0
2026-01-16 17:35:00,90.459,0.8452,482.02,421.11,0
2026-01-16 17:40:00,89.909,0.8519,479.60,420.10,0
2026-01-16 17:45:00,90.184,0.8611,482.67,425.24,0
2026-01-16 17:50:00,90.970,0.8509,485.03,425.64,0
2026-01-16 17:55:00,90.400,0.8482,482.76,424.17,0
2026-01-16 18:00:00,90.095,0.8414,484.65,421.50,0
2026-01-16 18:05:00,91.156,0.8597,488.87,421.01,0
2026-01-16 18:10:00,90.047,0.8489,489.51,421.91,0
2026-01-16 18:15:00,90.233,0.8485,483.80,422.72,0
2026-01-16 18:20:00,89.626,0.8313,486.64,417.73,0
2026-01-16 18:25:00,89.330,0.8490,483.50,419.95,0
2026-01-16 18:30:00,89.885,0.8468,482.54,426.65,0
2026-01-16 18:35:00,90.015,0.8354,480.65,423.52,0
2026-01-16 18:40:00,90.132,0.8579,484.26,426.58,0
2026-01-16 18:45:00,89.432,0.8457,487.25,425.95,0
2026-01-16 18:50:00,90.264,0.8652,480.18,421.97,0
2026-01-16 18:55:00,89.668,0.8613,483.14,422.01,0
2026-01-16 19:00:00,90.243,0.8442,482.99,425.80,0
2026-01-16 19:05:00,90.374,0.8610,484.74,425.18,0
2026-01-16 19:10:00,89.842,0.8629,484.79,425.87,0
2026-01-16 19:15:00,89.614,0.8455,485.61,422.86,0
2026-01-16 19:20:00,90.617,0.8417,489.69,423.33,0
2026-01-16 19:25:00,90.349,0.8328,481.39,422.14,0
2026-01-16 19:30:00,90.061,0.8530,481.22,422.74,0
2026-01-16 19:35:00,90.587,0.8422,484.74,420.85,0
2026-01-16 19:40:00,90.033,0.8533,488.36,422.68,0
2026-01-16 19:45:00,89.752,0.8455,479.61,422.43,0
2026-01-16 19:50:00,89.599,0.8438,484.99,421.53,0
2026-01-16 19:55:00,89.957,0.8455,483.40,425.28,0
2026-01-16 20:00:00,90.309,0.8396,486.56,418.68,0
2026-01-16 20:05:00,90.556,0.8455,485.88,423.92,0
2026-01-16 20:10:00,90.009,0.8441,484.15,420.14,0
2026-01-16 20:15:00,90.485,0.8499,485.46,420.36,0
2026-01-16 20:20:00,89.914,0.8508,482.02,420.62,0
2026-01-16 20:25:00,89.687,0.8414,486.40,424.32,0
2026-01-16 20:30:00,89.477,0.8588,488.16,416.13,0
2026-01-16 20:35:00,89.798,0.8487,484.30,423.41,0
2026-01-16 20:40:00,89.493,0.8620,482.78,423.04,0
2026-01-16 20:45:00,90.804,0.8519,483.56,420.00,0
2026-01-16 20:50:00,90.176,0.8506,486.37,423.45,0
2026-01-16 20:55:00,89.962,0.8461,483.87,419.27,0
2026-01-16 21:00:00,90.689,0.8549,480.40,422.78,0
2026-01-16 21:05:00,89.479,0.8503,486.86,419.16,0
2026-01-16 21:10:00,89.945,0.8569,481.05,429.06,0
2026-01-16 21:15:00,90.800,0.8628,485.27,425.49,0
2026-01-16 21:20:00,89.942,0.8442,478.40,423.65,0
2026-01-16 21:25:00,90.979,0.8549,484.32,420.04,0
2026-01-16 21:30:00,90.314,0.8547,483.79,422.08,0
2026-01-16 21:35:00,90.522,0.8537,478.10,422.21,0
2026-01-16 21:40:00,90.534,0.8465,485.00,423.64,0
2026-01-16 21:45:00,90.001,0.8467,480.70,424.11,0
2026-01-16 21:50:00,89.805,0.8453,484.25,423.59,0
2026-01-16 21:55:00,89.954,0.8452,482.76,423.94,0
2026-01-16 22:00:00,89.605,0.8433,479.56,422.40,0
2026-01-16 22:05:00,89.974,0.8492,480.86,423.94,0
2026-01-16 22:10:00,89.998,0.8439,481.10,421.00,0
2026-01-16 22:15:00,90.676,0.8535,486.95,419.72,0
2026-01-16 22:20:00,90.237,0.8505,486.51,428.46,0
2026-01-16 22:25:00,90.945,0.8514,490.58,424.16,0
2026-01-16 22:30:00,89.136,0.8478,482.46,428.33,0
2026-01-16 22:35:00,89.513,0.8506,482.37,422.09,0
2026-01-16 22:40:00,89.858,0.8480,484.40,430.14,0
2026-01-16 22:45:00,90.597,0.8562,482.93,423.15,0
2026-01-16 22:50:00,89.956,0.8465,482.25,426.35,0
2026-01-16 22:55:00,89.413,0.8530,484.16,423.01,0
2026-01-16 23:00:00,89.902,0.8395,486.11,423.41,0
2026-01-16 23:05:00,89.521,0.8557,477.66,422.57,0
2026-01-16 23:10:00,89.443,0.8455,482.28,421.44,0
2026-01-16 23:15:00,90.800,0.8427,479.79,425.85,0
2026-01-16 23:20:00,89.859,0.8409,483.54,422.89,0
2026-01-16 23:25:00,90.069,0.8403,485.30,425.41,0
2026-01-16 23:30:00,89.963,0.8461,487.35,425.63,0
2026-01-16 23:35:00,89.899,0.8620,482.70,427.16,0
2026-01-16 23:40:00,89.664,0.8449,484.32,424.18,0
2026-01-16 23:45:00,89.876,0.8323,478.95,418.38,0
2026-01-16 23:50:00,90.135,0.8529,481.42,421.95,0
2026-01-16 23:55:00,90.567,0.8411,484.62,422.84,0
2026-01-17 00:00:00,90.379,0.8565,479.92,422.95,0
2026-01-17 00:05:00,89.512,0.8466,487.71,426.87,0
2026-01-17 00:10:00,90.395,0.8478,485.57,426.32,0
2026-01-17 00:15:00,90.190,0.8596,481.28,422.48,0
2026-01-17 00:20:00,89.750,0.8549,479.55,430.21,0
2026-01-17 00:25:00,90.073,0.8400,481.84,421.87,0
2026-01-17 00:30:00,90.229,0.8412,481.30,422.11,0
2026-01-17 00:35:00,90.019,0.8357,480.35,419.64,0
2026-01-17 00:40:00,90.192,0.8708,479.78,418.24,0
2026-01-17 00:45:00,89.655,0.8431,483.31,419.38,0
2026-01-17 00:50:00,90.797,0.8594,486.19,425.96,0
2026-01-17 00:55:00,89.228,0.8457,481.86,425.14,0
2026-01-17 01:00:00,90.231,0.8414,485.33,420.27,0
2026-01-17 01:05:00,90.147,0.8502,483.01,423.22,0
2026-01-17 01:10:00,90.257,0.8474,485.83,425.34,0
2026-01-17 01:15:00,89.717,0.8564,481.64,416.82,0
2026-01-17 01:20:00,90.468,0.8565,484.84,428.24,0
2026-01-17 01:25:00,89.957,0.8453,484.36,426.08,0
2026-01-17 01:30:00,89.526,0.8385,488.08,425.35,0
2026-01-17 01:35:00,89.562,0.8404,485.67,426.53,0
2026-01-17 01:40:00,90.050,0.8317,484.77,416.80,0
2026-01-17 01:45:00,89.361,0.8478,479.59,422.26,0
2026-01-17 01:50:00,90.720,0.8499,482.42,426.70,0
2026-01-17 01:55:00,90.420,0.8409,481.60,422.90,0
2026-01-17 02:00:00,90.731,0.8399,481.53,425.15,0
2026-01-17 02:05:00,90.689,0.8499,484.04,427.27,0
2026-01-17 02:10:00,89.859,0.8449,484.72,425.03,0
2026-01-17 02:15:00,89.652,0.8483,484.84,422.15,0
2026-01-17 02:20:00,88.929,0.8471,487.78,424.65,0
2026-01-17 02:25:00,89.838,0.8520,485.45,417.91,0
2026-01-17 02:30:00,90.706,0.8455,480.31,424.39,0
2026-01-17 02:35:00,89.669,0.8461,484.60,425.17,0
2026-01-17 02:40:00,89.916,0.8349,485.75,423.38,0
2026-01-17 02:45:00,89.778,0.8496,487.78,426.41,0
2026-01-17 02:50:00,90.150,0.8507,483.53,423.76,0
2026-01-17 02:55:00,90.514,0.8486,483.56,423.36,0
2026-01-17 03:00:00,89.384,0.8653,487.23,428.42,0
2026-01-17 03:05:00,89.461,0.8513,484.53,420.05,0
2026-01-17 03:10:00,90.595,0.8487,479.20,427.10,0
2026-01-17 03:15:00,90.293,0.8540,478.56,426.86,0
2026-01-17 03:20:00,89.896,0.8669,489.52,425.46,0
2026-01-17 03:25:00,90.683,0.8520,478.86,421.71,0
2026-01-17 03:30:00,89.454,0.8322,483.49,423.95,0
2026-01-17 03:35:00,90.372,0.8535,486.65,420.51,0
2026-01-17 03:40:00,89.973,0.8430,478.70,421.24,0
2026-01-17 03:45:00,90.243,0.8346,480.75,423.32,0
2026-01-17 03:50:00,89.045,0.8636,480.26,420.27,0
2026-01-17 03:55:00,89.896,0.8619,489.40,422.23,0
2026-01-17 04:00:00,90.295,0.8428,490.05,419.62,0
2026-01-17 04:05:00,89.975,0.8428,481.79,424.88,0
2026-01-17 04:10:00,90.502,0.8513,485.73,427.83,0
2026-01-17 04:15:00,90.489,0.8429,484.92,429.52,0
2026-01-17 04:20:00,89.617,0.8489,483.15,419.83,0
2026-01-17 04:25:00,90.330,0.8443,479.12,420.35,0
2026-01-17 04:30:00,89.603,0.8468,490.92,422.78,0
2026-01-17 04:35:00,90.022,0.8388,478.55,425.39,0
2026-01-17 04:40:00,90.262,0.8566,484.63,422.65,0
2026-01-17 04:45:00,89.666,0.8596,482.05,426.16,0
2026-01-17 04:50:00,90.315,0.8492,487.02,424.87,0
2026-01-17 04:55:00,89.798,0.8497,486.53,417.97,0
2026-01-17 05:00:00,89.768,0.8550,481.06,423.44,0
2026-01-17 05:05:00,90.283,0.8500,481.62,419.55,0
2026-01-17 05:10:00,89.666,0.8638,479.34,421.57,0
2026-01-17 05:15:00,89.645,0.8395,484.58,422.03,0
2026-01-17 05:20:00,90.416,0.8569,486.13,425.49,0
2026-01-17 05:25:00,90.043,0.8491,482.67,423.18,0
2026-01-17 05:30:00,89.418,0.8410,483.26,421.87,0
2026-01-17 05:35:00,90.342,0.8680,489.72,429.56,0
2026-01-17 05:40:00,89.837,0.8691,486.80,420.59,0
2026-01-17 05:45:00,89.439,0.8483,488.04,424.13,0
2026-01-17 05:50:00,88.997,0.8536,477.27,425.27,0
2026-01-17 05:55:00,90.361,0.8462,485.64,423.77,0
2026-01-17 06:00:00,89.656,0.8475,484.75,420.57,0
2026-01-17 06:05:00,89.502,0.8409,480.24,420.42,0
2026-01-17 06:10:00,90.256,0.8398,480.86,425.13,0
2026-01-17 06:15:00,90.322,0.8648,483.34,426.40,0
2026-01-17 06:20:00,89.685,0.8497,479.97,423.11,0
2026-01-17 06:25:00,90.365,0.8504,481.60,419.31,0
2026-01-17 06:30:00,90.822,0.8435,482.61,423.29,0
2026-01-17 06:35:00,90.539,0.8515,485.71,427.81,0
2026-01-17 06:40:00,90.476,0.8380,481.87,420.25,0
2026-01-17 06:45:00,90.126,0.8438,482.65,422.31,0
2026-01-17 06:50:00,89.823,0.8404,487.07,423.44,0
2026-01-17 06:55:00,89.978,0.8603,478.70,426.53,0
2026-01-17 07:00:00,90.176,0.8368,484.68,421.68,0
2026-01-17 07:05:00,89.497,0.8406,485.16,424.72,0
2026-01-17 07:10:00,89.692,0.8336,485.24,427.44,0
2026-01-17 07:15:00,89.429,0.8429,482.49,418.82,0
2026-01-17 07:20:00,90.094,0.8463,480.80,419.33,0
2026-01-17 07:25:00,90.033,0.8578,488.55,422.98,0
2026-01-17 07:30:00,89.739,0.8482,481.42,426.21,0
2026-01-17 07:35:00,90.328,0.8467,480.64,424.26,0
2026-01-17 07:40:00,89.582,0.8524,484.05,426.47,0
2026-01-17 07:45:00,89.724,0.8465,481.78,418.16,0
2026-01-17 07:50:00,90.312,0.8693,487.14,424.30,0
2026-01-17 07:55:00,90.372,0.8453,483.20,414.73,0
2026-01-17 08:00:00,89.682,0.8533,487.53,427.25,0
2026-01-17 08:05:00,90.093,0.8566,485.34,426.83,0
2026-01-17 08:10:00,89.688,0.8450,482.83,422.28,0
2026-01-17 08:15:00,89.921,0.8513,487.33,416.34,0
2026-01-17 08:20:00,90.058,0.8460,482.04,422.64,0
2026-01-17 08:25:00,90.224,0.8522,483.03,426.62,0
2026-01-17 08:30:00,90.127,0.8508,485.58,424.51,0
2026-01-17 08:35:00,90.109,0.8489,484.67,428.81,0
2026-01-17 08:40:00,89.569,0.8408,481.97,422.38,0
2026-01-17 08:45:00,90.155,0.8649,479.38,429.36,0
2026-01-17 08:50:00,90.220,0.8547,483.94,417.20,0
2026-01-17 08:55:00,90.276,0.8373,481.81,420.99,0
2026-01-17 09:00:00,89.712,0.8466,484.08,419.38,0
2026-01-17 09:05:00,90.366,0.8374,482.73,425.47,0
2026-01-17 09:10:00,89.473,0.8561,481.84,419.63,0
2026-01-17 09:15:00,89.828,0.8498,483.19,426.29,0
2026-01-17 09:20:00,89.890,0.8500,483.77,425.32,0
2026-01-17 09:25:00,89.495,0.8433,486.08,423.81,0
2026-01-17 09:30:00,89.884,0.8475,485.26,422.92,0
2026-01-17 09:35:00,90.089,0.8563,490.27,420.10,0
2026-01-17 09:40:00,89.270,0.8584,484.41,425.06,0
2026-01-17 09:45:00,89.842,0.8568,481.97,421.73,0
2026-01-17 09:50:00,89.301,0.8376,483.49,425.55,0
2026-01-17 09:55:00,90.817,0.8485,485.70,427.74,0
2026-01-17 10:00:00,90.085,0.8520,487.00,422.32,0
2026-01-17 10:05:00,90.050,0.8441,488.01,427.21,0
2026-01-17 10:10:00,90.093,0.8367,480.94,423.81,0
2026-01-17 10:15:00,90.242,0.8397,487.83,425.04,0
2026-01-17 10:20:00,90.391,0.8620,483.85,419.28,0
2026-01-17 10:25:00,89.375,0.8405,481.21,421.18,0
2026-01-17 10:30:00,90.524,0.8504,483.38,421.15,0
2026-01-17 10:35:00,90.498,0.8487,487.62,427.28,0
2026-01-17 10:40:00,89.973,0.8488,485.36,422.19,0
2026-01-17 10:45:00,89.953,0.8474,480.35,425.13,0
2026-01-17 10:50:00,88.759,0.8563,480.38,423.02,0
2026-01-17 10:55:00,89.502,0.8503,480.29,422.17,0
2026-01-17 11:00:00,90.208,0.8450,481.79,418.83,0
2026-01-17 11:05:00,90.480,0.8504,484.22,417.52,0
2026-01-17 11:10:00,90.292,0.8398,480.61,422.23,0
2026-01-17 11:15:00,89.970,0.8538,482.70,422.40,0
2026-01-17 11:20:00,90.770,0.8446,488.19,420.61,0
2026-01-17 11:25:00,90.402,0.8450,488.84,423.68,0
2026-01-17 11:30:00,89.842,0.8541,488.64,429.14,0
2026-01-17 11:35:00,90.873,0.8467,478.60,427.73,0
2026-01-17 11:40:00,89.562,0.8472,489.01,423.20,0
2026-01-17 11:45:00,89.411,0.8593,484.26,423.30,0
2026-01-17 11:50:00,89.832,0.8422,484.22,425.05,0
2026-01-17 11:55:00,89.697,0.8540,487.07,423.86,0
2026-01-17 12:00:00,89.854,0.8576,486.10,425.05,0
2026-01-17 12:05:00,90.319,0.8593,478.38,423.95,0
2026-01-17 12:10:00,89.986,0.8674,482.15,423.41,0
2026-01-17 12:15:00,89.997,0.8449,482.89,421.17,0
2026-01-17 12:20:00,90.024,0.8431,480.00,424.17,0
2026-01-17 12:25:00,89.075,0.8565,486.98,416.30,0
2026-01-17 12:30:00,89.394,0.8575,488.30,423.88,0
2026-01-17 12:35:00,89.846,0.8437,483.95,416.88,0
2026-01-17 12:40:00,89.663,0.8539,484.88,423.88,0
2026-01-17 12:45:00,89.907,0.8718,483.95,420.15,0
2026-01-17 12:50:00,90.562,0.8508,484.28,426.92,0
2026-01-17 12:55:00,89.970,0.8574,487.34,423.35,0
2026-01-17 13:00:00,89.471,0.8626,478.69,423.09,0
2026-01-17 13:05:00,89.683,0.8700,485.44,424.30,0
2026-01-17 13:10:00,90.684,0.8520,484.02,420.49,0
2026-01-17 13:15:00,90.613,0.8600,481.85,426.45,0
2026-01-17 13:20:00,90.238,0.8437,482.48,425.17,0
2026-01-17 13:25:00,89.375,0.8502,489.48,421.44,0
2026-01-17 13:30:00,90.123,0.8464,480.00,419.91,0
2026-01-17 13:35:00,90.153,0.8349,483.48,421.83,0
2026-01-17 13:40:00,90.010,0.8372,488.87,422.62,0
2026-01-17 13:45:00,89.772,0.8534,480.17,419.69,0
2026-01-17 13:50:00,89.855,0.8536,482.62,421.58,0
2026-01-17 13:55:00,89.744,0.8417,484.11,421.17,0
2026-01-17 14:00:00,89.542,0.8625,485.22,422.34,0
2026-01-17 14:05:00,90.546,0.8411,483.74,422.36,0
2026-01-17 14:10:00,90.353,0.8521,481.30,424.41,0
2026-01-17 14:15:00,89.886,0.8467,485.33,423.04,0
2026-01-17 14:20:00,90.141,0.8509,483.68,424.15,0
2026-01-17 14:25:00,90.156,0.8572,485.87,423.69,0
2026-01-17 14:30:00,90.937,0.8561,486.76,422.36,0
2026-01-17 14:35:00,90.349,0.8557,479.53,425.00,0
2026-01-17 14:40:00,90.334,0.8546,487.08,414.72,0
2026-01-17 14:45:00,90.015,0.8398,483.22,421.87,0
2026-01-17 14:50:00,89.826,0.8591,486.46,421.24,0
2026-01-17 14:55:00,90.553,0.8415,485.46,423.31,0
2026-01-17 15:00:00,90.261,0.8492,489.55,421.05,0
2026-01-17 15:05:00,89.668,0.8472,484.00,424.60,0
2026-01-17 15:10:00,90.182,0.8528,482.77,425.12,0
2026-01-17 15:15:00,90.335,0.8461,482.44,418.80,0
2026-01-17 15:20:00,89.162,0.8487,480.87,423.62,0
2026-01-17 15:25:00,89.631,0.8630,486.41,419.11,0
2026-01-17 15:30:00,90.145,0.8396,480.68,424.39,0
2026-01-17 15:35:00,89.230,0.8500,486.38,421.55,0
2026-01-17 15:40:00,89.294,0.8411,483.31,420.54,0
2026-01-17 15:45:00,89.892,0.8554,478.69,417.82,0
2026-01-17 15:50:00,90.197,0.8442,488.45,422.67,0
2026-01-17 15:55:00,90.215,0.8503,473.85,419.48,0
2026-01-17 16:00:00,90.633,0.8394,483.74,418.50,0
2026-01-17 16:05:00,90.033,0.8603,484.68,423.51,0
2026-01-17 16:10:00,89.851,0.8506,477.06,425.86,0
2026-01-17 16:15:00,89.477,0.8511,485.30,424.13,0
2026-01-17 16:20:00,89.846,0.8566,481.97,418.66,0
2026-01-17 16:25:00,90.283,0.8400,483.24,422.54,0
2026-01-17 16:30:00,90.301,0.8451,488.01,424.99,0
2026-01-17 16:35:00,90.106,0.8514,484.41,422.54,0
2026-01-17 16:40:00,90.219,0.8359,482.93,423.93,0
2026-01-17 16:45:00,90.511,0.8368,483.47,421.64,0
2026-01-17 16:50:00,90.030,0.8434,489.31,421.80,0
2026-01-17 16:55:00,90.547,0.8409,485.19,420.97,0
2026-01-17 17:00:00,89.709,0.8472,481.33,424.79,0
2026-01-17 17:05:00,89.971,0.8542,482.51,424.98,0
2026-01-17 17:10:00,89.808,0.8560,480.41,421.29,0
2026-01-17 17:15:00,90.317,0.8645,482.62,425.22,0
2026-01-17 17:20:00,89.594,0.8498,488.80,418.67,0
2026-01-17 17:25:00,89.871,0.8512,483.48,422.44,0
2026-01-17 17:30:00,89.256,0.8498,479.97,418.89,0
2026-01-17 17:35:00,90.238,0.8526,485.27,419.56,0
2026-01-17 17:40:00,90.499,0.8532,482.80,418.86,0
2026-01-17 17:45:00,90.364,0.8574,485.66,420.99,0
2026-01-17 17:50:00,90.325,0.8573,483.25,424.81,0
2026-01-17 17:55:00,90.336,0.8542,488.31,422.72,0
2026-01-17 18:00:00,90.280,0.8621,481.25,421.20,0
2026-01-17 18:05:00,90.246,0.8502,480.48,422.43,0
2026-01-17 18:10:00,90.272,0.8451,486.79,416.79,0
2026-01-17 18:15:00,89.738,0.8464,477.97,424.67,0
2026-01-17 18:20:00,89.920,0.8492,483.46,416.21,0
2026-01-17 18:25:00,90.028,0.8413,486.38,420.83,0
2026-01-17 18:30:00,89.866,0.8451,477.39,422.72,0
2026-01-17 18:35:00,89.373,0.8409,484.17,424.29,0
2026-01-17 18:40:00,89.506,0.8528,479.49,423.67,0
2026-01-17 18:45:00,90.092,0.8528,478.44,422.81,0
2026-01-17 18:50:00,90.362,0.8358,480.78,427.33,0
2026-01-17 18:55:00,90.004,0.8448,483.43,429.00,0
2026-01-17 19:00:00,91.106,0.8646,481.86,422.98,0
2026-01-17 19:05:00,89.632,0.8550,487.30,422.66,0
2026-01-17 19:10:00,90.178,0.8536,484.22,422.48,0
2026-01-17 19:15:00,90.516,0.8447,482.51,421.12,0
2026-01-17 19:20:00,90.426,0.8523,480.05,424.08,0
2026-01-17 19:25:00,90.262,0.8499,484.65,426.77,0
2026-01-17 19:30:00,90.428,0.8436,490.15,415.49,0
2026-01-17 19:35:00,90.022,0.8460,481.87,422.45,0
2026-01-17 19:40:00,90.665,0.8462,482.22,427.42,0
2026-01-17 19:45:00,90.513,0.8381,480.79,424.14,0
2026-01-17 19:50:00,89.659,0.8394,487.53,424.20,0
2026-01-17 19:55:00,90.129,0.8484,486.76,418.15,0
2026-01-17 20:00:00,89.381,0.8432,482.64,425.06,0
2026-01-17 20:05:00,90.609,0.8476,482.18,425.99,0
2026-01-17 20:10:00,90.090,0.8372,481.14,423.56,0
2026-01-17 20:15:00,90.540,0.8564,483.11,420.99,0
2026-01-17 20:20:00,89.956,0.8666,487.03,424.29,0
2026-01-17 20:25:00,89.257,0.8582,484.10,419.84,0
2026-01-17 20:30:00,91.055,0.8590,487.84,419.45,0
2026-01-17 20:35:00,90.052,0.8550,481.81,425.37,0
2026-01-17 20:40:00,89.600,0.8521,477.04,426.25,0
2026-01-17 20:45:00,90.458,0.8507,491.79,420.73,0
2026-01-17 20:50:00,90.814,0.8427,484.62,419.46,0
2026-01-17 20:55:00,89.919,0.8555,486.31,420.33,0
2026-01-17 21:00:00,89.960,0.8550,481.61,423.55,0
2026-01-17 21:05:00,90.095,0.8463,479.89,419.47,0
2026-01-17 21:10:00,89.556,0.8542,484.44,426.81,0
2026-01-17 21:15:00,89.724,0.8444,478.00,421.57,0
2026-01-17 21:20:00,90.713,0.8450,483.17,424.06,0
2026-01-17 21:25:00,89.947,0.8562,487.04,420.73,0
2026-01-17 21:30:00,89.665,0.8534,485.32,424.71,0
2026-01-17 21:35:00,89.819,0.8481,484.74,424.96,0
2026-01-17 21:40:00,90.429,0.8472,489.20,417.93,0
2026-01-17 21:45:00,89.210,0.8514,485.10,420.92,0
2026-01-17 21:50:00,90.102,0.8353,478.26,422.49,0
2026-01-17 21:55:00,90.985,0.8439,483.52,421.39,0
2026-01-17 22:00:00,90.812,0.8399,489.75,425.58,0
2026-01-17 22:05:00,90.229,0.8501,483.04,421.17,0
2026-01-17 22:10:00,90.527,0.8587,489.56,425.11,0
2026-01-17 22:15:00,90.523,0.8538,487.04,424.42,0
2026-01-17 22:20:00,89.950,0.8459,482.74,422.64,0
2026-01-17 22:25:00,90.370,0.8443,480.73,425.23,0
2026-01-17 22:30:00,90.715,0.8440,484.99,418.35,0
2026-01-17 22:35:00,89.494,0.8660,487.78,422.78,0
2026-01-17 22:40:00,90.231,0.8505,479.23,420.64,0
2026-01-17 22:45:00,90.145,0.8516,484.33,422.64,0
2026-01-17 22:50:00,90.041,0.8331,477.84,421.55,0
2026-01-17 22:55:00,90.006,0.8406,482.95,423.14,0
2026-01-17 23:00:00,90.093,0.8496,479.00,422.99,0
2026-01-17 23:05:00,90.126,0.8460,485.66,423.38,0
2026-01-17 23:10:00,90.447,0.8511,481.90,423.50,0
2026-01-17 23:15:00,90.191,0.8510,487.44,424.68,0
