timestamp,T_top_C,T_base_C,P_coluna_kPa,F_alimentacao_kg_h,D_destilado_kg_h,B_residuo_kg_h,R_refluxo,composicao
2026-08-13 21:45:24,78.8746,99.6336,100.6111,990.4286,541.2853,449.1433,2.5995,0.8000
2026-08-13 21:54:02,78.6473,99.2230,100.8545,978.4611,540.7178,437.7433,2.6886,0.8089
2026-08-13 22:02:41,78.9146,99.7651,100.8102,973.9838,538.3342,435.6496,2.5945,0.8000
2026-08-13 22:11:19,78.9005,100.0148,103.0695,977.2338,545.3185,431.9153,2.7014,0.8000
2026-08-13 22:19:58,78.7252,100.1721,101.2529,979.6236,538.2708,441.3528,2.4969,0.8000
2026-08-13 22:28:36,78.3448,99.0355,101.6378,972.7493,542.4212,430.3281,2.6315,0.8695
2026-08-13 22:37:15,78.5115,98.9986,101.9003,981.0970,540.8656,440.2313,2.6242,0.8243
2026-08-13 22:45:53,78.0455,100.0917,101.8510,978.0881,541.6098,436.4783,2.6533,0.9500
2026-08-13 22:54:32,78.3010,98.8866,100.2462,980.2478,545.2902,434.9576,2.5447,0.8655
2026-08-13 23:03:10,78.2528,99.3813,101.2910,976.8608,544.8836,431.9772,2.5641,0.9112
2026-08-13 23:11:49,78.0520,100.4565,102.4131,983.0373,541.3627,441.6746,2.5152,0.9202
2026-08-13 23:20:27,78.3689,99.6842,100.0181,998.7363,542.8558,455.8805,2.5540,0.8496
2026-08-13 23:29:06,78.2531,99.5049,101.2977,989.6580,547.2801,442.3779,2.5513,0.8915
2026-08-13 23:37:44,78.2935,99.8072,101.1070,997.4418,547.1810,450.2608,2.5210,0.8679
2026-08-13 23:46:23,78.2265,99.7121,101.2549,992.4993,549.9415,442.5579,2.5592,0.9101
2026-08-13 23:55:01,78.0406,100.0328,99.7727,1002.4129,544.7641,457.6488,2.4573,0.9268
2026-08-14 00:03:40,77.9975,99.3206,100.9121,1004.9293,547.8419,457.0874,2.4925,0.9357
2026-08-14 00:12:18,78.3923,100.1214,99.8318,1009.4911,550.3005,459.1906,2.4957,0.8319
2026-08-14 00:20:57,78.2204,100.9682,101.4017,1004.8538,552.8801,451.9738,2.3993,0.8843
2026-08-14 00:29:35,78.1662,99.1607,100.4869,1009.9546,557.7351,452.2195,2.4041,0.8952
2026-08-14 00:38:14,78.0087,99.2103,100.9258,1021.1218,552.0249,469.0969,2.4143,0.9345
2026-08-14 00:46:52,78.0660,99.2679,102.0718,1019.6603,558.2936,461.3667,2.4097,0.9054
2026-08-14 00:55:31,78.0525,98.9935,102.3622,1024.9881,557.5357,467.4525,2.4479,0.9309
2026-08-14 01:04:09,78.5211,100.4120,99.9116,1016.4233,560.5026,455.9207,2.3956,0.8119
2026-08-14 01:12:48,78.3921,99.2079,101.1701,1015.3585,558.9677,456.3907,2.3997,0.8365
2026-08-14 01:21:26,77.6073,98.2883,100.0164,1014.6361,557.9217,456.7144,2.4115,0.9500
2026-08-14 01:30:05,77.4828,99.1116,100.4075,1017.2275,558.2081,459.0194,2.4283,0.9500
2026-08-14 01:38:43,77.7133,99.2825,101.9471,1018.9968,563.0362,455.9606,2.3285,0.9500
2026-08-14 01:47:22,77.6243,98.9199,101.2460,1027.7522,556.9851,470.7672,2.3728,0.9500
2026-08-14 01:56:00,77.3382,99.1168,100.9400,1015.9456,558.3087,457.6369,2.2904,0.9500
2026-08-14 02:04:39,77.9077,98.8087,101.0159,1017.9157,555.8789,462.0367,2.3842,0.9305
2026-08-14 02:13:17,78.0075,99.6483,101.3445,1020.1799,556.2898,463.8900,2.3314,0.9266
2026-08-14 02:21:56,78.2796,99.0966,101.2090,1017.5548,555.9304,461.6245,2.3879,0.8611
2026-08-14 02:30:34,77.5477,99.6317,101.2950,1003.7392,551.9428,451.7964,2.3223,0.9500
2026-08-14 02:39:13,77.9966,99.7767,101.6521,1009.1585,554.3799,454.7786,2.3728,0.9265
2026-08-14 02:47:51,77.2815,98.9876,100.4769,1009.7398,557.0644,452.6755,2.2424,0.9500
2026-08-14 02:56:30,77.7262,99.8715,101.7052,1008.4204,551.2384,457.1820,2.2819,0.9500
2026-08-14 03:05:08,77.8552,99.2414,101.8262,997.8766,547.3160,450.5606,2.2959,0.9417
2026-08-14 03:13:47,77.7650,98.3558,100.6759,985.2490,545.7650,439.4840,2.4110,0.9500
2026-08-14 03:22:25,77.9205,100.7481,102.4628,993.0357,548.7594,444.2763,2.2844,0.9118
2026-08-14 03:31:04,77.7269,99.5135,102.1755,986.8332,545.4187,441.4145,2.3634,0.9500
2026-08-14 03:39:42,77.7080,98.8797,101.5238,988.1956,542.2901,445.9055,2.3922,0.9500
2026-08-14 03:48:21,77.9471,98.7811,101.3797,980.4967,542.8166,437.6801,2.3178,0.9387
2026-08-14 03:56:59,77.9956,99.8766,102.1414,981.8737,540.3365,441.5372,2.4553,0.9327
2026-08-14 04:05:38,77.3734,99.8043,101.4150,989.3101,541.6191,447.6910,2.3729,0.9500
2026-08-14 04:14:16,77.3399,99.0108,100.5901,969.7724,542.9934,426.7790,2.3526,0.9500
2026-08-14 04:22:55,77.9420,99.6125,100.9357,976.3311,540.3454,435.9856,2.4335,0.9440
2026-08-14 04:31:33,77.6407,98.7173,101.4633,977.2371,539.7885,437.4486,2.3835,0.9500
2026-08-14 04:40:12,77.9674,99.6043,102.8722,984.1064,544.9393,439.1671,2.3629,0.9116
2026-08-14 04:48:50,77.9048,99.7685,101.8609,987.1295,532.9267,454.2029,2.4754,0.9500
2026-08-14 04:57:29,77.4774,99.7158,101.4356,984.1646,544.1265,440.0380,2.4437,0.9500
2026-08-14 05:06:07,77.9306,98.5616,101.8192,990.8369,538.1992,452.6377,2.3985,0.9333
2026-08-14 05:14:46,77.8716,99.5946,100.9455,989.0651,546.0974,442.9677,2.4974,0.9500
2026-08-14 05:23:25,78.4589,100.1409,102.5421,987.2911,541.7846,445.5065,2.4037,0.8000
2026-08-14 05:32:03,78.0828,99.8524,102.3452,988.2008,545.1982,443.0026,2.4586,0.9067
2026-08-14 05:40:42,78.3369,99.6314,101.4135,995.1813,548.5412,446.6401,2.5051,0.8482
2026-08-14 05:49:20,78.4225,99.5999,100.9523,997.4722,549.1839,448.2882,2.5402,0.8299
2026-08-14 05:57:59,78.5887,99.5063,100.8951,996.6125,546.6440,449.9685,2.4103,0.8000
2026-08-14 06:06:37,78.8232,98.7085,100.5397,1006.0654,551.0169,455.0486,2.5504,0.8000
2026-08-14 06:15:16,78.0922,99.4268,99.3943,999.5489,555.4780,444.0709,2.5795,0.9429
2026-08-14 06:23:54,78.4358,98.4335,100.7920,1014.7289,558.9220,455.8069,2.5992,0.8436
2026-08-14 06:32:33,77.9482,99.5623,101.3118,1018.5887,556.0638,462.5249,2.5429,0.9500
2026-08-14 06:41:11,78.4958,99.9159,100.7204,1007.8836,560.6976,447.1861,2.4707,0.8280
2026-08-14 06:49:50,77.8374,99.3291,102.0775,1015.2853,553.6924,461.5929,2.5845,0.9500
2026-08-14 06:58:28,78.3794,99.3266,101.2723,1014.1388,565.8278,448.3110,2.5613,0.8506
2026-08-14 07:07:07,78.3139,100.5424,99.9887,1020.2232,558.4952,461.7281,2.5117,0.8551
2026-08-14 07:15:45,78.6021,99.2352,101.5077,1028.0312,560.2045,467.8267,2.5194,0.8000
2026-08-14 07:24:24,78.4502,99.5026,101.4216,1021.4668,565.1439,456.3229,2.6006,0.8310
2026-08-14 07:33:02,78.9090,100.3192,101.4860,1018.7398,561.8535,456.8863,2.5983,0.8000
2026-08-14 07:41:41,78.7567,100.1404,102.4529,1015.9318,560.4713,455.4605,2.6287,0.8000
2026-08-14 07:50:19,78.6448,99.7170,101.4694,1022.4580,563.0382,459.4199,2.5853,0.8000
2026-08-14 07:58:58,78.5040,99.4171,100.0072,1017.6190,560.1869,457.4321,2.6215,0.8321
2026-08-14 08:07:36,78.7742,100.4046,100.9642,1009.9857,557.6506,452.3351,2.7288,0.8000
2026-08-14 08:16:15,78.8590,100.2744,99.4076,1015.8811,558.7252,457.1559,2.6258,0.8000
2026-08-14 08:24:53,78.4995,99.5252,101.0583,1009.0482,554.7176,454.3306,2.7026,0.8334
2026-08-14 08:33:32,78.1620,100.2844,101.1464,1006.9720,554.1229,452.8490,2.6565,0.9177
2026-08-14 08:42:10,78.8457,99.1892,101.0585,995.0483,556.5776,438.4707,2.6394,0.8000
2026-08-14 08:50:49,78.8414,99.9323,101.2938,1005.1325,548.7118,456.4207,2.5910,0.8000
2026-08-14 08:59:27,78.4961,100.3551,101.6001,996.6061,549.2796,447.3265,2.6566,0.8388
2026-08-14 09:08:06,78.7803,99.6600,100.1875,986.4269,547.4699,438.9570,2.6776,0.8000
2026-08-14 09:16:44,79.0656,99.5838,102.3858,999.9978,550.2730,449.7248,2.5882,0.8000
2026-08-14 09:25:23,79.0546,99.7237,101.7435,984.4866,551.4694,433.0172,2.6068,0.8000
2026-08-14 09:34:01,78.5728,98.3430,100.4319,1001.6009,543.2641,458.3369,2.5720,0.8079
2026-08-14 09:42:40,78.3964,99.9772,100.5884,987.7985,539.7813,448.0173,2.7697,0.8864
2026-08-14 09:51:18,78.6071,99.3762,100.8571,980.5846,539.8294,440.7552,2.7191,0.8156
2026-08-14 09:59:57,77.9943,98.9171,102.0422,981.4263,540.9417,440.4846,2.6884,0.9500
2026-08-14 10:08:35,78.8028,99.1436,101.7607,979.4240,539.9652,439.4588,2.6649,0.8000
2026-08-14 10:17:14,78.5410,99.2194,102.5793,983.4409,539.0737,444.3672,2.5845,0.8277
2026-08-14 10:25:52,78.6007,99.3518,101.3920,981.7407,539.8558,441.8849,2.6700,0.8279
2026-08-14 10:34:31,78.6989,100.1000,101.3068,983.5138,543.0445,440.4694,2.6528,0.8000
2026-08-14 10:43:09,78.7001,100.3715,100.8682,979.7492,539.6191,440.1301,2.5748,0.8000
2026-08-14 10:51:48,78.8928,98.8615,101.4359,974.3213,542.5774,431.7438,2.5448,0.8000
2026-08-14 11:00:26,78.5066,99.0074,100.8407,983.6165,543.7787,439.8377,2.5336,0.8085
2026-08-14 11:09:05,78.4220,99.6124,102.4702,979.1193,541.2841,437.8352,2.6233,0.8727
2026-08-14 11:17:43,78.0824,98.9604,101.6049,983.6581,540.9957,442.6624,2.5663,0.9448
2026-08-14 11:26:22,77.9518,100.0682,100.8402,990.6522,549.2342,441.4180,2.5597,0.9500
2026-08-14 11:35:00,78.5236,99.2240,101.7171,990.5277,548.3590,442.1687,2.4627,0.8000
2026-08-14 11:43:39,77.8484,99.2763,100.0764,990.9117,543.8629,447.0488,2.5953,0.9500
2026-08-14 11:52:17,77.8476,99.4252,102.6495,996.7380,548.5430,448.1950,2.5746,0.9500
2026-08-14 12:00:56,78.3235,99.0088,101.6648,993.5229,548.2924,445.2305,2.5703,0.8827
2026-08-14 12:09:34,78.2895,98.3369,100.3334,999.9304,551.1488,448.7816,2.4250,0.8539
2026-08-14 12:18:13,78.6510,99.5061,101.4751,1001.1654,548.2097,452.9558,2.4148,0.8000
2026-08-14 12:26:51,78.1064,99.5042,100.5278,1009.7763,558.9253,450.8509,2.5630,0.9306
2026-08-14 12:35:30,77.9951,99.6903,102.3814,1001.5788,560.2537,441.3251,2.4270,0.9249
2026-08-14 12:44:08,77.9056,99.4925,100.4110,1012.5054,558.5406,453.9648,2.4546,0.9500
2026-08-14 12:52:47,77.8805,99.6927,102.1451,1020.9100,559.2467,461.6632,2.4803,0.9500
2026-08-14 13:01:25,78.7476,99.9703,101.2290,1013.0060,557.9988,455.0072,2.4068,0.8000
2026-08-14 13:10:04,77.7029,99.9745,100.1883,1010.6396,558.9958,451.6438,2.3718,0.9500
2026-08-14 13:18:42,77.6918,99.0164,101.3081,1016.5107,558.1891,458.3216,2.4046,0.9500
2026-08-14 13:27:21,78.2959,99.4910,101.4804,1019.0627,561.4331,457.6297,2.4159,0.8667
2026-08-14 13:35:59,77.2618,99.3209,101.5714,1019.7592,557.1278,462.6314,2.3236,0.9500
2026-08-14 13:44:38,77.5772,98.5826,101.9853,1021.6458,559.3278,462.3180,2.3356,0.9500
2026-08-14 13:53:16,78.1471,98.6751,100.0488,1015.2330,559.1060,456.1270,2.3499,0.8871
2026-08-14 14:01:55,78.0895,99.6444,101.7483,1018.3362,558.5164,459.8198,2.3042,0.8780
2026-08-14 14:10:33,77.3405,99.4533,101.4858,1007.9477,557.8148,450.1329,2.3200,0.9500
2026-08-14 14:19:12,77.5437,98.9895,101.7853,1012.2274,558.9793,453.2480,2.3372,0.9500
2026-08-14 14:27:50,78.2816,98.7598,102.3276,1018.9167,557.6195,461.2972,2.3393,0.8598
2026-08-14 14:36:29,77.6140,99.2390,100.9894,1005.1281,551.1497,453.9784,2.4086,0.9500
2026-08-14 14:45:07,77.6953,98.8895,101.3246,999.3532,549.0250,450.3283,2.3458,0.9500
2026-08-14 14:53:46,77.8329,99.8840,101.1961,1000.4919,553.4585,447.0334,2.3221,0.9500
2026-08-14 15:02:24,78.0709,99.2251,100.7444,996.4297,545.1782,451.2515,2.3266,0.9093
2026-08-14 15:11:03,77.3887,100.3229,100.9532,1006.7354,546.0372,460.6982,2.3435,0.9500
2026-08-14 15:19:41,77.5011,100.3419,101.6796,998.4035,542.6829,455.7206,2.3850,0.9500
2026-08-14 15:28:20,77.3140,99.8024,101.4828,990.7734,547.4060,443.3674,2.3982,0.9500
2026-08-14 15:36:58,77.3687,100.4420,102.8058,986.1383,538.9792,447.1590,2.2886,0.9500
2026-08-14 15:45:37,78.3433,99.7050,100.8063,982.2784,538.8845,443.3938,2.4055,0.8391
2026-08-14 15:54:15,78.3850,100.0135,101.9639,982.5554,538.6099,443.9455,2.3228,0.8035
2026-08-14 16:02:54,78.0466,99.5074,102.0620,982.8746,540.2191,442.6555,2.3136,0.9034
2026-08-14 16:11:32,77.7287,100.1488,100.7277,984.1089,545.4367,438.6722,2.3919,0.9500
2026-08-14 16:20:11,77.9891,100.6421,101.5972,983.7923,540.0374,443.7549,2.3465,0.9076
2026-08-14 16:28:49,78.2229,99.1817,101.8967,982.0843,542.7554,439.3288,2.3671,0.8564
2026-08-14 16:37:28,77.9837,99.5302,100.3152,989.8624,537.7107,452.1518,2.3514,0.9194
2026-08-14 16:46:06,78.2753,98.5813,102.2359,976.2283,541.1864,435.0419,2.3760,0.8725
2026-08-14 16:54:45,77.9678,99.2967,101.0591,982.2860,541.4520,440.8341,2.4411,0.9392
2026-08-14 17:03:23,77.5498,99.4649,101.7853,979.9530,543.6695,436.2834,2.4305,0.9500
2026-08-14 17:12:02,78.3550,98.7484,100.7597,991.3082,548.0632,443.2450,2.5533,0.8597
2026-08-14 17:20:40,78.1692,100.0072,102.3201,988.8925,546.4420,442.4505,2.4725,0.8988
2026-08-14 17:29:19,77.7922,99.4136,100.8818,983.8512,539.9430,443.9082,2.4391,0.9500
2026-08-14 17:37:57,78.1360,99.8348,101.4505,991.2115,543.5027,447.7089,2.5152,0.9073
2026-08-14 17:46:36,78.0116,99.4417,100.7138,992.7135,545.9960,446.7174,2.4681,0.9389
2026-08-14 17:55:14,78.3014,100.2858,102.2694,1008.1249,550.8489,457.2760,2.5209,0.8629
2026-08-14 18:03:53,78.4648,99.1618,100.1236,1008.9880,546.9307,462.0574,2.5270,0.8191
2026-08-14 18:12:31,78.5926,100.0988,101.7233,1010.5710,552.1916,458.3794,2.6281,0.8185
2026-08-14 18:21:10,78.0217,99.4801,101.1780,1005.9713,548.6403,457.3310,2.5469,0.9278
2026-08-14 18:29:48,77.5710,99.2519,100.6953,1005.6360,545.6626,459.9735,2.4960,0.9500
2026-08-14 18:38:27,78.1744,99.5972,102.4141,1015.0200,559.2983,455.7217,2.6049,0.9019
2026-08-14 18:47:05,78.5315,99.8819,100.9512,1010.6971,558.9163,451.7808,2.4858,0.8000
2026-08-14 18:55:44,78.2337,99.5919,101.4751,1021.6915,555.4992,466.1923,2.5213,0.8900
2026-08-14 19:04:22,78.2268,99.0490,99.8146,1019.4880,563.6408,455.8472,2.5284,0.8978
2026-08-14 19:13:01,78.4797,98.4539,100.5842,1014.3461,558.6146,455.7314,2.6102,0.8551
2026-08-14 19:21:39,78.0976,99.0823,100.5832,1013.4488,560.1807,453.2681,2.5982,0.9122
2026-08-14 19:30:18,78.5599,98.7122,101.3095,1026.3472,561.3891,464.9581,2.6152,0.8120
2026-08-14 19:38:56,78.6001,99.5892,101.6713,1019.2605,560.5304,458.7301,2.5482,0.8000
2026-08-14 19:47:35,78.8157,99.7236,101.3749,1026.4597,561.0565,465.4032,2.6094,0.8000
2026-08-14 19:56:13,79.0562,99.6854,102.7386,1028.7746,555.1094,473.6652,2.5632,0.8000
2026-08-14 20:04:52,78.9188,99.6286,101.3782,1010.2778,557.9371,452.3407,2.6422,0.8000
2026-08-14 20:13:30,78.7413,99.6350,101.2007,1020.4114,559.1472,461.2642,2.5785,0.8000
2026-08-14 20:22:09,79.0407,99.5411,101.5246,1020.5632,551.2351,469.3281,2.7040,0.8000
2026-08-14 20:30:47,79.0124,99.3762,100.3057,1007.2752,557.9441,449.3311,2.6346,0.8000
2026-08-14 20:39:26,78.5035,99.6472,102.7005,996.3194,561.9140,434.4054,2.6578,0.8436
2026-08-14 20:48:04,78.5664,99.3366,101.4540,998.8849,549.6481,449.2367,2.7084,0.8141
2026-08-14 20:56:43,78.8321,99.1674,100.5314,1011.0028,547.7081,463.2947,2.5934,0.8000
2026-08-14 21:05:21,78.4689,99.3720,101.4243,999.3033,548.6933,450.6099,2.6147,0.8464
2026-08-14 21:14:00,78.6628,99.1389,102.4840,994.5527,550.8556,443.6971,2.7102,0.8187
2026-08-14 21:22:38,78.8976,99.4057,101.2488,991.0779,539.6485,451.4293,2.6830,0.8000
2026-08-14 21:31:17,78.9291,99.3681,101.8319,982.7250,541.2985,441.4265,2.5206,0.8000
2026-08-14 21:39:55,78.4382,98.9964,101.5677,985.0349,539.2819,445.7530,2.7682,0.8703
2026-08-14 21:48:34,78.3308,99.1353,101.1615,984.1276,546.4084,437.7192,2.6328,0.8958
2026-08-14 21:57:12,78.5092,99.7059,102.1176,989.1615,545.5285,443.6330,2.6181,0.8304
2026-08-14 22:05:51,77.8758,99.4173,102.1730,986.2336,540.6153,445.6184,2.7109,0.9500
2026-08-14 22:14:29,78.3832,99.3036,100.4020,983.8395,541.2292,442.6103,2.6499,0.8626
2026-08-14 22:23:08,78.5566,98.4705,101.6010,980.6374,536.7700,443.8674,2.6070,0.8143
2026-08-14 22:31:46,79.0773,99.0503,101.5651,974.5558,538.3312,436.2246,2.6182,0.8000
2026-08-14 22:40:25,78.5182,99.7673,100.9050,984.7508,539.2486,445.5022,2.5911,0.8277
2026-08-14 22:49:03,78.5582,99.9419,101.5536,983.4423,539.5724,443.8698,2.5336,0.8000
2026-08-14 22:57:42,77.9574,100.5185,99.5298,988.2620,538.6841,449.5779,2.6369,0.9492
2026-08-14 23:06:20,78.3551,100.3797,101.8706,982.2053,536.1169,446.0884,2.5016,0.8653
2026-08-14 23:14:59,78.2869,99.6304,101.5268,979.3414,544.1497,435.1918,2.5364,0.8767
2026-08-14 23:23:37,78.1826,98.8912,100.9581,991.3447,545.2526,446.0921,2.5484,0.9106
2026-08-14 23:32:16,78.2587,99.7151,100.9162,995.4784,546.2222,449.2561,2.5081,0.8616
2026-08-14 23:40:54,78.6144,99.3218,101.3577,1005.2240,549.1350,456.0890,2.6054,0.8000
2026-08-14 23:49:33,78.5668,99.7115,101.5928,1006.4794,547.3516,459.1277,2.5146,0.8000
2026-08-14 23:58:11,78.4744,99.4196,102.1182,991.1221,551.3317,439.7903,2.4702,0.8242
2026-08-15 00:06:50,78.1661,99.4315,100.9908,998.1305,553.7046,444.4259,2.4386,0.8866
2026-08-15 00:15:28,78.2362,100.5027,101.2926,1004.1265,553.4904,450.6361,2.3761,0.8504
2026-08-15 00:24:07,77.9829,99.3336,100.0193,1012.4634,554.8665,457.5969,2.4757,0.9337
2026-08-15 00:32:45,78.0828,99.9391,101.0881,1013.0472,553.0240,460.0232,2.4626,0.9251
2026-08-15 00:41:24,78.3928,100.3351,101.5285,1013.3865,555.2678,458.1186,2.3566,0.8068
2026-08-15 00:50:03,77.9381,99.6044,102.4298,1021.9061,555.6066,466.2995,2.4775,0.9473
2026-08-15 00:58:41,78.1597,100.0468,102.2937,1014.6245,561.5868,453.0377,2.3328,0.8880
2026-08-15 01:07:20,77.9153,99.6254,99.6701,1016.5119,563.2941,453.2179,2.3955,0.9500
2026-08-15 01:15:58,77.9026,100.1403,101.4532,1014.7448,559.8713,454.8735,2.4877,0.9500
2026-08-15 01:24:37,77.8285,100.7172,102.2274,1023.9955,560.9079,463.0875,2.4355,0.9500
2026-08-15 01:33:15,77.1817,99.7661,101.1714,1017.4688,559.3975,458.0713,2.3132,0.9500
2026-08-15 01:41:54,78.1857,99.7780,99.3696,1016.6882,562.4267,454.2615,2.3695,0.8865
2026-08-15 01:50:32,78.1040,98.8463,101.1853,1016.4878,555.1964,461.2914,2.3040,0.8765
2026-08-15 01:59:11,77.5765,99.6438,102.1354,1020.0294,560.9817,459.0477,2.3573,0.9500
2026-08-15 02:07:49,77.7064,99.2588,102.8177,1004.1452,552.2789,451.8663,2.3844,0.9500
2026-08-15 02:16:28,77.3046,98.9299,100.5605,1018.2371,560.5249,457.7121,2.4427,0.9500
2026-08-15 02:25:06,77.3129,98.7176,102.3311,1013.5265,555.9608,457.5657,2.3684,0.9500
2026-08-15 02:33:45,77.3767,99.6711,101.1511,1002.8439,556.1456,446.6983,2.3326,0.9500
2026-08-15 02:42:23,77.6684,99.8403,101.4761,1001.6314,553.9910,447.6404,2.3695,0.9500
2026-08-15 02:51:02,78.0123,99.0681,101.8343,994.4928,551.1985,443.2943,2.3367,0.9269
2026-08-15 02:59:40,77.6531,99.6632,99.8906,998.3543,547.5175,450.8368,2.4738,0.9500
2026-08-15 03:08:19,77.7233,99.4073,100.0284,994.4766,549.7677,444.7089,2.3547,0.9500
2026-08-15 03:16:57,77.5354,99.8413,101.7706,1000.2563,544.1261,456.1302,2.4157,0.9500
2026-08-15 03:25:36,78.1901,99.3216,99.6620,995.6042,544.3484,451.2558,2.3349,0.8532
2026-08-15 03:34:14,78.2088,99.0507,102.5600,986.5897,541.5897,445.0000,2.4226,0.8755
2026-08-15 03:42:53,77.7155,98.6642,100.9339,988.5330,539.2972,449.2358,2.3334,0.9500
2026-08-15 03:51:31,77.7696,100.0410,101.0600,980.8896,550.4102,430.4794,2.3433,0.9500
2026-08-15 04:00:10,77.6600,99.1616,101.3622,987.2542,542.5371,444.7171,2.4241,0.9500
2026-08-15 04:08:48,77.8500,99.4895,102.1870,975.7962,548.1708,427.6255,2.3506,0.9500
2026-08-15 04:17:27,77.4464,98.7141,102.0792,991.8287,538.5372,453.2916,2.4003,0.9500
2026-08-15 04:26:05,78.1347,100.4209,102.5168,978.8532,541.6095,437.2436,2.4218,0.8944
2026-08-15 04:34:44,77.5326,98.9209,102.2185,986.3248,539.4114,446.9134,2.4115,0.9500
2026-08-15 04:43:22,77.3787,99.1082,102.9143,982.0391,536.8837,445.1555,2.4129,0.9500
2026-08-15 04:52:01,77.1565,99.4327,101.0021,973.2487,540.9751,432.2736,2.4093,0.9500
2026-08-15 05:00:39,77.8480,98.8491,100.1362,979.3424,543.9757,435.3667,2.4374,0.9500
2026-08-15 05:09:18,77.6740,99.1898,101.8897,987.0475,540.8302,446.2173,2.3052,0.9500
2026-08-15 05:17:56,77.8758,98.9418,100.9695,990.6855,543.1895,447.4960,2.4957,0.9500
2026-08-15 05:26:35,77.9647,98.4458,100.9587,983.7578,548.3368,435.4210,2.4774,0.9500
2026-08-15 05:35:13,77.9639,98.9264,100.4587,992.9467,551.2402,441.7065,2.4884,0.9435
2026-08-15 05:43:52,78.0732,99.4424,102.9213,1000.6113,548.0015,452.6098,2.4844,0.9224
2026-08-15 05:52:30,78.3156,99.2738,100.6247,1002.5542,548.7625,453.7917,2.5376,0.8832
2026-08-15 06:01:09,78.3612,99.6823,103.8602,1001.4373,546.9294,454.5078,2.4874,0.8633
2026-08-15 06:09:47,77.8544,99.1493,102.1851,1002.0440,551.3703,450.6737,2.5665,0.9500
2026-08-15 06:18:26,77.8395,98.8534,101.7654,1007.6205,551.0847,456.5358,2.4661,0.9500
2026-08-15 06:27:04,78.6520,99.1515,100.7699,1003.1513,553.4497,449.7016,2.5520,0.8060
2026-08-15 06:35:43,78.4187,99.5633,101.9903,1015.1573,554.1051,461.0522,2.6611,0.8593
2026-08-15 06:44:21,78.4597,99.8854,101.5767,1021.6105,555.2220,466.3885,2.5958,0.8411
2026-08-15 06:53:00,78.7179,99.5204,101.0197,1019.6336,559.0606,460.5730,2.5259,0.8000
2026-08-15 07:01:38,78.6759,99.6073,100.9254,1019.4210,560.7816,458.6394,2.4972,0.8000
2026-08-15 07:10:17,78.6836,98.4829,101.4570,1022.3008,561.1565,461.1443,2.6265,0.8000
2026-08-15 07:18:55,78.2058,98.7719,102.1738,1023.1430,563.3193,459.8237,2.5591,0.9054
2026-08-15 07:27:34,78.0952,99.2475,101.4008,1023.2980,565.0280,458.2700,2.5918,0.9213
2026-08-15 07:36:12,78.2970,99.3465,103.0768,1023.6670,563.2789,460.3881,2.5997,0.8807
2026-08-15 07:44:51,78.8061,99.4432,101.0670,1015.9582,558.3234,457.6348,2.6213,0.8000
2026-08-15 07:53:29,78.7039,99.8416,101.1566,1014.2046,559.4859,454.7188,2.6002,0.8000
2026-08-15 08:02:08,78.9670,99.0735,103.0388,1016.5731,559.7034,456.8697,2.5936,0.8000
2026-08-15 08:10:46,78.6169,99.5010,100.8396,1013.8024,558.8275,454.9749,2.6450,0.8071
2026-08-15 08:19:25,78.4555,99.3090,100.9313,1015.3116,558.4919,456.8197,2.6805,0.8532
2026-08-15 08:28:03,78.7958,99.6024,99.9062,1009.5005,554.1641,455.3364,2.5923,0.8000
2026-08-15 08:36:42,78.7302,99.1107,100.7314,1015.6493,549.1468,466.5025,2.6378,0.8000
2026-08-15 08:45:20,78.4704,99.5669,100.5099,1007.9296,556.5834,451.3462,2.6909,0.8613
2026-08-15 08:53:59,78.2854,99.5306,101.6739,1006.4511,556.3076,450.1435,2.7032,0.9081
2026-08-15 09:02:37,79.4899,99.6846,101.0688,999.9696,546.7962,453.1733,2.6533,0.8000
2026-08-15 09:11:16,78.5387,99.5614,102.0597,1001.6467,545.1548,456.4919,2.7531,0.8448
2026-08-15 09:19:54,78.7645,98.7914,100.8040,998.4376,547.1036,451.3340,2.6531,0.8000
2026-08-15 09:28:33,78.2516,99.5317,102.4267,995.8739,544.8446,451.0293,2.7236,0.8980
2026-08-15 09:37:11,78.3824,100.4906,101.7624,986.4648,543.7887,442.6762,2.6018,0.8624
2026-08-15 09:45:50,78.7197,99.5468,100.3722,986.9765,541.2378,445.7387,2.5889,0.8000
2026-08-15 09:54:28,79.2955,100.4858,101.8201,982.3940,541.6499,440.7441,2.6536,0.8000
2026-08-15 10:03:07,79.0217,98.4740,101.0634,986.1662,538.5449,447.6212,2.6158,0.8000
2026-08-15 10:11:45,79.0606,98.8224,100.2055,976.2745,535.8897,440.3848,2.5482,0.8000
2026-08-15 10:20:24,78.9519,99.2912,101.3251,975.5025,542.0405,433.4620,2.7084,0.8000
2026-08-15 10:29:02,79.0739,99.6080,101.3135,982.0034,541.1730,440.8304,2.6998,0.8000
2026-08-15 10:37:41,78.6914,99.1945,101.9713,975.3955,540.4169,434.9786,2.7429,0.8000
2026-08-15 10:46:19,78.5697,99.5218,101.1175,979.7842,540.6776,439.1066,2.5773,0.8114
2026-08-15 10:54:58,78.3225,100.3794,101.0984,984.7176,538.9277,445.7899,2.6273,0.8858
2026-08-15 11:03:36,78.5620,98.8384,100.6981,991.7749,539.3816,452.3933,2.6029,0.8055
