timestamp,T_reator_C,vazao_L_min,pressao_bar,T_alimentacao_C,conversao,T_reator_lag1,T_reator_lag2,T_reator_ma3,dT_reator,vazao_lag1,vazao_ma3,dvazao
2026-08-07 08:20:00,86.9371,52.7438,2.4462,24.9610,0.8188,86.4925,87.0606,86.8301,0.4446,52.3730,51.6926,0.3708
2026-08-07 08:30:00,86.3247,52.8517,2.5201,24.7116,0.8120,86.8305,86.5822,86.5791,-0.5058,52.5367,51.9305,0.3150
2026-08-07 08:40:00,86.9838,53.3642,2.3964,24.9437,0.8135,86.9621,87.0140,86.9866,0.0217,51.8261,51.9080,1.5381
2026-08-07 08:50:00,88.0738,52.5166,2.4132,24.9124,0.8353,86.6360,87.2932,87.3343,1.4378,51.1396,51.3004,1.3770
2026-08-07 09:00:00,87.6452,53.1021,2.6025,24.8020,0.8449,87.1757,87.6812,87.5007,0.4695,53.2453,52.2101,-0.1432
2026-08-07 09:10:00,86.8700,53.7176,2.3220,24.9480,0.8028,87.0585,87.1707,87.0331,-0.1885,51.6070,51.6045,2.1106
2026-08-07 09:20:00,86.3093,51.8615,2.4534,25.1267,0.8088,87.1160,87.3698,86.9317,-0.8067,52.2091,51.4201,-0.3476
2026-08-07 09:30:00,86.8801,51.5298,2.4397,24.9413,0.8271,87.7382,86.6864,87.1016,-0.8581,50.7918,50.8594,0.7380
2026-08-07 09:40:00,87.4829,51.4259,2.5022,25.3677,0.8149,87.4376,86.8125,87.2443,0.0454,51.6520,51.3284,-0.2262
2026-08-07 09:50:00,86.9095,50.4477,2.4609,25.5074,0.8307,86.9906,87.6866,87.1955,-0.0811,50.3745,50.1991,0.0732
2026-08-07 10:00:00,87.2008,51.4195,2.5045,25.1160,0.8129,87.4537,86.3378,86.9974,-0.2530,49.9600,50.5164,1.4595
2026-08-07 10:10:00,86.3138,48.0568,2.3764,25.0295,0.8405,87.4400,87.0036,86.9191,-1.1262,50.1254,49.6334,-2.0686
2026-08-07 10:20:00,87.1949,49.3172,2.5151,25.0611,0.8451,85.9541,86.7402,86.6297,1.2409,49.9289,49.1807,-0.6117
2026-08-07 10:30:00,86.8728,49.7129,2.3054,24.8760,0.8252,86.0877,86.2628,86.4078,0.7851,48.8056,49.6892,0.9073
2026-08-07 10:40:00,86.9093,48.9415,2.4086,25.2373,0.8379,84.9477,87.1520,86.3363,1.9616,48.9588,49.3513,-0.0173
2026-08-07 10:50:00,85.2757,49.4648,2.5337,25.2325,0.7925,86.5415,86.6801,86.1657,-1.2658,48.3756,48.8922,1.0893
2026-08-07 11:00:00,85.9693,47.1146,2.4302,25.3480,0.8241,86.1067,85.6979,85.9246,-0.1374,48.1371,48.3722,-1.0224
2026-08-07 11:10:00,85.3544,48.4879,2.6037,24.7677,0.8138,85.0736,86.3063,85.5781,0.2808,48.5038,48.6604,-0.0158
2026-08-07 11:20:00,85.6915,47.5040,2.7889,25.7742,0.8211,85.5134,86.1222,85.7757,0.1782,48.5210,48.1728,-1.0169
2026-08-07 11:30:00,84.4719,46.3116,2.5762,25.2462,0.8076,86.2394,85.7544,85.4886,-1.7675,47.1852,47.9478,-0.8736
2026-08-07 11:40:00,86.2029,47.4311,2.4904,25.1209,0.8400,85.3377,85.4601,85.6669,0.8652,46.8491,48.3380,0.5820
2026-08-07 11:50:00,84.7847,47.5382,2.3529,24.9221,0.8036,86.2412,86.0028,85.6762,-1.4565,46.8175,47.9630,0.7207
2026-08-07 12:00:00,84.6629,46.1022,2.6616,24.7732,0.8238,85.2240,85.3061,85.0643,-0.5611,47.1037,48.0983,-1.0015
2026-08-07 12:10:00,84.3985,47.4322,2.4961,25.1210,0.7966,84.8195,85.4369,84.8850,-0.4210,45.8955,48.1941,1.5367
2026-08-07 12:20:00,84.7067,46.6626,2.5369,24.7916,0.8064,84.8682,85.6291,85.0680,-0.1615,47.2487,47.6346,-0.5861
2026-08-07 12:30:00,84.7730,47.8052,2.3388,24.6435,0.8233,84.4869,84.6716,84.6438,0.2861,47.0743,48.1009,0.7309
2026-08-07 12:40:00,83.4297,46.5041,2.4361,24.8491,0.7792,83.7364,84.3759,83.8473,-0.3067,48.1206,48.0067,-1.6164
2026-08-07 12:50:00,84.0636,48.7750,2.4313,25.9171,0.7985,84.3546,84.3583,84.2588,-0.2910,48.4756,48.8756,0.2994
2026-08-07 13:00:00,83.7837,49.1645,2.4624,24.8600,0.7776,83.1886,84.8234,83.9319,0.5951,47.5855,49.2376,1.5790
2026-08-07 13:10:00,83.7684,47.8360,2.4337,25.2052,0.7800,84.1923,84.1738,84.0448,-0.4239,47.0446,48.1591,0.7915
2026-08-07 13:20:00,83.7195,48.2516,2.6895,25.0705,0.7841,83.6713,83.8854,83.7587,0.0482,47.6875,48.3994,0.5641
2026-08-07 13:30:00,83.8851,50.0839,2.4549,25.1288,0.7764,83.7663,83.1986,83.6167,0.1188,47.8172,49.0336,2.2667
2026-08-07 13:40:00,83.3953,48.2877,2.2759,24.5890,0.7793,83.1895,83.4249,83.3366,0.2058,49.0635,48.8707,-0.7759
2026-08-07 13:50:00,83.3217,51.3178,2.4619,24.9383,0.7747,83.0591,83.2899,83.2235,0.2626,49.1472,50.2132,2.1705
2026-08-07 14:00:00,82.8027,50.4465,2.6547,24.4261,0.7696,83.3160,83.3194,83.1460,-0.5133,49.8694,50.5191,0.5771
2026-08-07 14:10:00,83.3159,51.1589,2.4961,25.1095,0.7658,83.2869,83.2257,83.2762,0.0290,50.0855,49.9182,1.0735
2026-08-07 14:20:00,82.5631,51.7270,2.6394,24.4806,0.7526,82.8135,83.3946,82.9237,-0.2504,50.3246,50.8879,1.4024
2026-08-07 14:30:00,82.3925,51.4280,2.4666,24.7788,0.7610,82.9970,83.1370,82.8422,-0.6045,51.8455,51.1125,-0.4175
2026-08-07 14:40:00,84.0029,49.6362,2.4990,24.6665,0.7769,82.7404,83.5819,83.4417,1.2625,50.8227,49.8105,-1.1865
2026-08-07 14:50:00,83.3375,50.8804,2.6672,24.6127,0.7695,83.9926,82.9058,83.4120,-0.6551,51.8389,50.8736,-0.9585
2026-08-07 15:00:00,82.9993,51.4665,2.5453,25.3982,0.7462,82.5454,82.7541,82.7663,0.4539,51.1164,51.0538,0.3501
2026-08-07 15:10:00,82.7046,52.4448,2.6491,24.4616,0.7614,82.9386,82.9477,82.8637,-0.2340,51.3973,51.1665,1.0476
2026-08-07 15:20:00,83.0264,52.4508,2.5697,24.6718,0.7491,82.0045,83.0707,82.7005,1.0219,52.9852,51.4600,-0.5344
2026-08-07 15:30:00,82.4369,54.2825,2.6277,25.4001,0.7522,83.3831,82.8641,82.8947,-0.9462,51.4591,51.5019,2.8234
2026-08-07 15:40:00,83.1222,53.6378,2.4833,25.1827,0.7600,83.2203,83.4158,83.2528,-0.0981,53.8363,52.5770,-0.1985
2026-08-07 15:50:00,84.1571,52.7879,2.6324,25.1748,0.7607,83.8274,82.6091,83.5312,0.3296,52.6987,52.0908,0.0892
2026-08-07 16:00:00,82.8957,52.9431,2.5657,24.7533,0.7572,83.0107,83.6026,83.1696,-0.1150,54.2290,52.0607,-1.2858
2026-08-07 16:10:00,83.4006,52.5550,2.5031,25.5300,0.7721,82.9864,82.5033,82.9634,0.4141,53.7993,51.9803,-1.2442
2026-08-07 16:20:00,83.0799,53.1410,2.5579,24.8894,0.7523,84.0460,83.6097,83.5785,-0.9661,53.7641,52.1946,-0.6232
2026-08-07 16:30:00,83.1710,52.3454,2.3476,24.8996,0.7588,83.4291,83.3862,83.3287,-0.2581,52.9703,51.5963,-0.6249
2026-08-07 16:40:00,83.1203,51.4443,2.5195,25.0406,0.7536,84.2990,83.8853,83.7682,-1.1787,51.9544,51.2126,-0.5101
2026-08-07 16:50:00,83.7844,52.5909,2.5172,25.2015,0.7888,83.8640,83.8523,83.8336,-0.0796,53.7699,51.9589,-1.1790
2026-08-07 17:00:00,83.5335,52.6589,2.3777,24.7577,0.7851,82.9939,83.8659,83.4644,0.5396,51.2263,51.4182,1.4326
2026-08-07 17:10:00,85.0710,51.0161,2.2897,25.1070,0.7917,83.9080,84.0352,84.3380,1.1630,52.5717,51.3678,-1.5556
2026-08-07 17:20:00,84.3022,51.8486,2.4812,24.9013,0.7838,84.4434,83.6765,84.1407,-0.1412,51.9981,51.1445,-0.1496
2026-08-07 17:30:00,84.1144,51.9892,2.5371,25.1141,0.7713,84.1927,84.4551,84.2541,-0.0783,51.7978,52.0317,0.1914
2026-08-07 17:40:00,84.7627,50.2445,2.4565,24.7430,0.7892,84.5322,84.0841,84.4597,0.2304,52.2169,51.0848,-1.9724
2026-08-07 17:50:00,85.2577,50.1901,2.5914,25.3069,0.8193,84.3821,84.4882,84.7093,0.8756,50.1758,50.9137,0.0143
2026-08-07 18:00:00,84.8991,51.0206,2.5157,25.2638,0.7953,85.2873,84.7909,84.9924,-0.3882,51.7557,51.0173,-0.7351
2026-08-07 18:10:00,84.8131,50.0229,2.5009,24.7040,0.8009,84.6916,84.7078,84.7375,0.1215,50.0329,49.4104,-0.0100
2026-08-07 18:20:00,85.1316,49.9626,2.4808,24.4295,0.8013,85.4158,84.8511,85.1328,-0.2842,49.3960,49.6523,0.5666
2026-08-07 18:30:00,85.8279,48.1943,2.5546,24.9196,0.8304,85.1046,84.6189,85.1838,0.7233,49.7186,49.4521,-1.5243
2026-08-07 18:40:00,85.8900,49.1772,2.3998,24.7635,0.8290,85.7354,85.1195,85.5816,0.1546,47.4411,48.4995,1.7361
2026-08-07 18:50:00,85.3665,47.7247,2.5305,24.5903,0.8070,85.0523,85.3070,85.2419,0.3142,50.4077,49.7343,-2.6830
2026-08-07 19:00:00,86.2868,47.4609,2.3923,24.9740,0.8114,86.1693,85.5849,86.0137,0.1175,48.1517,48.0383,-0.6908
2026-08-07 19:10:00,86.1721,47.4287,2.4043,25.0673,0.8213,86.1473,86.1544,86.1579,0.0247,47.0108,48.1786,0.4179
2026-08-07 19:20:00,86.3297,48.3969,2.5841,24.8955,0.8205,86.2220,85.4382,85.9966,0.1077,46.8410,48.2723,1.5558
2026-08-07 19:30:00,85.2234,46.4366,2.4668,25.8268,0.8076,86.6157,86.0481,85.9624,-1.3923,47.7539,47.7388,-1.3173
2026-08-07 19:40:00,85.7593,48.2041,2.3670,25.4451,0.8131,86.0007,86.0274,85.9291,-0.2414,48.5101,48.6952,-0.3060
2026-08-07 19:50:00,86.4473,47.8059,2.5474,25.6232,0.8399,86.1840,87.0655,86.5656,0.2633,45.5645,48.0212,2.2414
2026-08-07 20:00:00,86.4047,47.4765,2.6964,24.4989,0.8379,87.0584,86.8622,86.7751,-0.6537,46.2415,47.8792,1.2350
2026-08-07 20:10:00,86.3311,47.3697,2.3696,24.8688,0.8342,86.3657,86.4402,86.3790,-0.0346,46.2748,47.9585,1.0949
2026-08-07 20:20:00,86.8106,46.5161,2.4369,25.0474,0.8270,86.7905,86.7486,86.7832,0.0201,47.1506,47.7298,-0.6345
2026-08-07 20:30:00,87.2344,47.9976,2.5647,25.0629,0.8253,87.7172,86.8419,87.2645,-0.4828,47.3517,48.2383,0.6460
2026-08-07 20:40:00,86.8622,48.3454,2.5783,24.9066,0.8482,86.4272,86.0390,86.4428,0.4350,45.6850,48.2486,2.6604
2026-08-07 20:50:00,86.6444,47.5076,2.6094,25.0986,0.8203,87.7817,86.7864,87.0708,-1.1374,47.3516,48.0726,0.1561
2026-08-07 21:00:00,86.4422,48.0630,2.3559,24.9751,0.8433,87.3680,87.0711,86.9604,-0.9258,46.7413,48.2499,1.3217
2026-08-07 21:10:00,86.5944,49.3275,2.4526,24.7642,0.8238,86.6091,87.1102,86.7712,-0.0148,49.3357,49.5565,-0.0082
2026-08-07 21:20:00,86.5082,48.3736,2.3729,25.8620,0.8455,87.6159,87.3757,87.1666,-1.1077,48.0413,48.7619,0.3323
2026-08-07 21:30:00,86.8217,50.7534,2.4808,24.8308,0.8240,87.2281,85.2512,86.4337,-0.4064,48.8147,49.0933,1.9388
2026-08-07 21:40:00,87.6154,47.8442,2.4197,24.4249,0.8637,86.9257,88.0829,87.5413,0.6897,50.4423,49.8036,-2.5980
2026-08-07 21:50:00,86.1118,49.7408,2.6366,25.1166,0.8138,87.0552,87.1557,86.7742,-0.9434,48.0418,49.0908,1.6990
2026-08-07 22:00:00,87.0586,50.6995,2.5243,24.8776,0.8269,86.4355,86.8274,86.7738,0.6232,50.2885,51.0578,0.4110
2026-08-07 22:10:00,86.0362,51.4050,2.5383,24.5196,0.8104,86.6411,86.8118,86.4963,-0.6049,50.8382,51.3402,0.5668
2026-08-07 22:20:00,87.1796,50.9467,2.5324,25.6237,0.8193,87.2593,86.1584,86.8658,-0.0797,49.1712,50.2287,1.7755
2026-08-07 22:30:00,85.5854,50.8338,2.6374,24.7258,0.8242,85.4033,87.1604,86.0497,0.1821,49.6692,50.1094,1.1646
2026-08-07 22:40:00,86.3934,51.2742,2.4743,24.5648,0.8312,85.7993,85.9167,86.0365,0.5941,51.0703,50.5724,0.2039
2026-08-07 22:50:00,86.5664,51.3994,2.4999,25.0343,0.8290,86.0217,85.5783,86.0555,0.5447,50.8523,51.0918,0.5471
2026-08-07 23:00:00,86.1740,51.8250,2.5061,24.9203,0.8200,86.3159,86.1461,86.2120,-0.1419,52.5604,51.8148,-0.7354
2026-08-07 23:10:00,85.3856,51.6592,2.7401,25.1878,0.8175,86.4462,86.3769,86.0695,-1.0606,50.4120,50.3240,1.2472
2026-08-07 23:20:00,86.0092,51.8741,2.4852,25.2731,0.8109,86.0446,86.6940,86.2493,-0.0354,53.5696,51.7977,-1.6955
2026-08-07 23:30:00,86.1546,52.0030,2.5227,25.1698,0.8103,85.5730,85.2855,85.6711,0.5816,52.5696,51.0417,-0.5666
2026-08-07 23:40:00,85.2807,52.9460,2.5745,24.6471,0.7988,85.8025,85.6730,85.5854,-0.5218,53.1296,52.1062,-0.1836
2026-08-07 23:50:00,83.8740,52.2366,2.7143,25.1968,0.7704,85.5306,85.8731,85.0926,-1.6566,54.1307,52.0056,-1.8940
2026-08-08 00:00:00,84.7020,52.6018,2.4429,24.8185,0.7896,84.9638,85.3163,84.9940,-0.2618,54.4722,52.0706,-1.8704
2026-08-08 00:10:00,84.9941,52.0659,2.5927,25.3357,0.7850,84.6521,85.5077,85.0513,0.3420,52.7804,52.0406,-0.7146
2026-08-08 00:20:00,84.0518,53.7594,2.7238,25.1176,0.7681,84.4371,84.9190,84.4693,-0.3853,53.5152,51.9768,0.2442
2026-08-08 00:30:00,84.3275,52.8769,2.6554,25.5585,0.7800,84.0985,84.8958,84.4406,0.2289,53.0385,52.3277,-0.1616
2026-08-08 00:40:00,84.0941,51.8069,2.4988,24.8980,0.7773,84.0482,84.0250,84.0558,0.0459,53.2599,51.7681,-1.4531
2026-08-08 00:50:00,83.7530,53.0360,2.3157,24.8776,0.7743,84.8699,84.2046,84.2758,-1.1169,53.4973,51.9823,-0.4613
2026-08-08 01:00:00,84.4107,53.4671,2.4000,25.0454,0.7862,83.5326,84.5322,84.1585,0.8781,51.9269,51.5451,1.5401
2026-08-08 01:10:00,83.6412,51.4294,2.5801,24.9997,0.7984,83.7320,84.3917,83.9216,-0.0908,52.0008,50.7605,-0.5714
2026-08-08 01:20:00,84.5096,51.5957,2.4219,25.1200,0.7982,83.4284,84.0252,83.9877,1.0812,52.6586,51.4676,-1.0629
2026-08-08 01:30:00,83.8629,50.9368,2.3427,24.9245,0.7745,83.6599,83.5780,83.7003,0.2030,51.6362,50.7537,-0.6994
2026-08-08 01:40:00,83.8723,51.2690,2.4076,25.3770,0.7720,83.0236,84.2421,83.7127,0.8487,50.6742,50.6771,0.5948
2026-08-08 01:50:00,82.7178,50.0988,2.4885,24.8822,0.7603,83.4884,84.0808,83.4290,-0.7706,50.0232,49.2824,0.0756
2026-08-08 02:00:00,83.8877,49.4733,2.4427,24.8364,0.7716,83.1642,83.3280,83.4600,0.7235,50.7398,49.9067,-1.2664
2026-08-08 02:10:00,81.9667,48.5385,2.6115,24.7480,0.7643,82.9112,83.7681,82.8820,-0.9445,50.0793,49.1039,-1.5407
2026-08-08 02:20:00,82.5351,48.0317,2.5912,24.6224,0.7652,83.1473,83.3789,83.0204,-0.6121,49.2396,48.6178,-1.2079
2026-08-08 02:30:00,82.4647,48.0104,2.2352,25.1295,0.7730,82.5847,83.8397,82.9630,-0.1200,49.1384,49.3038,-1.1280
2026-08-08 02:40:00,83.4183,48.3927,2.2971,25.0597,0.7864,82.7419,83.2010,83.1204,0.6765,48.8290,48.7879,-0.4363
2026-08-08 02:50:00,82.9577,47.7663,2.5375,24.8230,0.7689,82.2115,84.1714,83.1135,0.7462,48.1379,48.2956,-0.3716
2026-08-08 03:00:00,83.3018,48.0282,2.5548,25.1962,0.7914,82.4752,83.1037,82.9602,0.8265,46.9105,48.2209,1.1177
2026-08-08 03:10:00,83.3429,46.9038,2.7231,25.0054,0.7663,83.3526,84.1177,83.6044,-0.0097,46.0895,47.8788,0.8142
2026-08-08 03:20:00,82.5357,47.3587,2.3691,25.2560,0.7678,83.5878,82.4852,82.8696,-1.0521,47.4547,47.5770,-0.0960
2026-08-08 03:30:00,84.3670,48.7641,2.7179,25.4599,0.7883,83.0083,83.1533,83.5095,1.3587,47.7015,48.4932,1.0626
2026-08-08 03:40:00,82.5477,46.0326,2.4573,24.9040,0.7706,83.1938,82.3389,82.6935,-0.6460,46.5449,47.2977,-0.5123
2026-08-08 03:50:00,83.5969,47.1837,2.5338,24.7198,0.7878,82.7334,82.6981,83.0094,0.8635,47.3979,47.9998,-0.2142
2026-08-08 04:00:00,83.2152,46.7841,2.3826,24.8267,0.7773,82.9965,82.2192,82.8103,0.2186,46.4422,48.0157,0.3418
2026-08-08 04:10:00,83.5804,46.7061,2.3820,25.0301,0.7983,84.0265,82.9254,83.5107,-0.4461,46.1519,47.7639,0.5542
2026-08-08 04:20:00,83.6475,47.1106,2.4365,24.6073,0.7951,83.8100,83.0880,83.5151,-0.1625,48.3941,48.5724,-1.2835
2026-08-08 04:30:00,83.4983,46.2821,2.3300,24.8464,0.7923,84.6347,83.3955,83.8428,-1.1364,47.5760,47.7045,-1.2940
2026-08-08 04:40:00,83.8188,47.4643,2.4055,25.4015,0.7885,84.1385,83.4727,83.8100,-0.3197,46.9632,47.9081,0.5011
2026-08-08 04:50:00,83.6777,48.7917,2.4101,25.1999,0.7807,84.0092,83.6892,83.7920,-0.3315,46.3353,48.4254,2.4564
2026-08-08 05:00:00,85.0829,48.1247,2.5927,25.0892,0.8148,83.4938,83.6537,84.0768,1.5890,48.3240,48.7112,-0.1993
2026-08-08 05:10:00,84.6908,47.3709,2.5059,24.9223,0.8296,83.8051,84.0630,84.1863,0.8857,46.2856,47.5351,1.0853
2026-08-08 05:20:00,84.4688,48.2889,2.4755,24.9025,0.7953,83.2990,83.9566,83.9082,1.1698,47.9983,49.0823,0.2906
2026-08-08 05:30:00,84.8999,46.5890,2.4265,25.5406,0.8178,84.5614,83.9034,84.4549,0.3385,49.0921,48.1058,-2.5031
2026-08-08 05:40:00,84.3697,49.4994,2.5608,25.0649,0.7960,84.5645,84.1583,84.3642,-0.1947,49.9245,50.3634,-0.4251
2026-08-08 05:50:00,84.8003,48.6682,2.4765,25.0261,0.7789,85.3219,84.1632,84.7618,-0.5216,48.5621,48.9749,0.1061
2026-08-08 06:00:00,84.7636,50.0453,2.5790,25.3827,0.8042,84.3543,84.5982,84.5720,0.4093,49.6922,50.0047,0.3532
2026-08-08 06:10:00,85.4189,50.4538,2.4914,25.2732,0.8036,85.4785,85.2324,85.3766,-0.0595,51.1622,50.6040,-0.7084
2026-08-08 06:20:00,86.0691,50.5337,2.5346,25.2295,0.8043,84.9779,84.6661,85.2377,1.0912,50.3455,50.1332,0.1882
2026-08-08 06:30:00,85.5709,51.0857,2.4721,25.0452,0.7985,84.9162,84.5777,85.0216,0.6547,49.3461,49.9400,1.7396
2026-08-08 06:40:00,85.9534,51.3418,2.5012,24.8786,0.8296,85.6004,85.0630,85.5389,0.3530,50.3026,51.0621,1.0393
2026-08-08 06:50:00,85.1443,51.1905,2.4206,24.9896,0.8021,85.7183,85.3353,85.3993,-0.5740,50.3823,51.0812,0.8082
2026-08-08 07:00:00,86.1325,52.5754,2.4324,24.9109,0.8210,84.7426,86.0658,85.6470,1.3898,51.6287,51.5262,0.9467
2026-08-08 07:10:00,86.9796,51.9978,2.2298,24.6726,0.8238,86.8245,85.6512,86.4851,0.1551,53.3598,51.0885,-1.3619
2026-08-08 07:20:00,86.0338,53.4284,2.5944,24.4137,0.7968,86.0780,85.6679,85.9266,-0.0442,53.3155,52.2518,0.1129
2026-08-08 07:30:00,85.6920,53.1402,2.5514,24.6552,0.7920,85.9297,86.8304,86.1507,-0.2377,52.5275,51.2264,0.6127
2026-08-08 07:40:00,85.9304,53.4705,2.4592,24.6318,0.7998,86.9049,87.3736,86.7363,-0.9745,52.7253,52.2121,0.7452
2026-08-08 07:50:00,86.5882,53.1495,2.4075,25.4335,0.8098,85.9824,86.0296,86.2001,0.6058,53.4298,51.9834,-0.2803
2026-08-08 08:00:00,87.4904,53.5116,2.5862,24.8744,0.8206,86.6548,85.9385,86.6946,0.8356,53.3523,52.5631,0.1594
2026-08-08 08:10:00,86.4666,53.5261,2.5255,25.3349,0.8279,87.1229,86.6102,86.7332,-0.6563,53.9646,52.5111,-0.4385
2026-08-08 08:20:00,86.7466,52.4100,2.5098,25.3015,0.8087,86.1925,86.1219,86.3537,0.5541,53.7918,52.1867,-1.3819
2026-08-08 08:30:00,87.6691,52.3564,2.3777,25.4671,0.8256,87.2173,86.1455,87.0106,0.4518,53.0424,51.7507,-0.6860
2026-08-08 08:40:00,86.2576,54.1116,2.4112,24.7194,0.8000,85.8423,86.7158,86.2719,0.4153,52.2484,52.4177,1.8633
2026-08-08 08:50:00,87.1504,51.3658,2.4347,25.6467,0.8190,87.3814,86.5918,87.0412,-0.2310,51.7956,50.8913,-0.4298
2026-08-08 09:00:00,87.7352,50.9474,2.5657,25.3658,0.8327,87.4909,87.3903,87.5388,0.2443,51.7348,50.6091,-0.7874
2026-08-08 09:10:00,86.9154,51.9128,2.4630,25.1695,0.8153,86.5442,86.9944,86.8180,0.3712,52.3041,51.7992,-0.3913
2026-08-08 09:20:00,87.1968,52.0675,2.4655,24.8985,0.8204,87.0838,87.0728,87.1178,0.1130,51.9038,51.2630,0.1638
2026-08-08 09:30:00,86.9105,52.4735,2.5274,25.1750,0.8259,86.8825,87.2608,87.0180,0.0280,51.5166,50.9550,0.9569
2026-08-08 09:40:00,86.5891,52.3713,2.6167,24.9103,0.8235,87.0412,87.8410,87.1571,-0.4521,51.0444,51.2059,1.3269
2026-08-08 09:50:00,86.4141,50.2841,2.2259,25.0779,0.8304,87.7255,87.1723,87.1040,-1.3114,50.4841,50.0096,-0.2001
2026-08-08 10:00:00,86.4944,48.7212,2.4748,24.6323,0.8203,86.7104,87.0441,86.7496,-0.2160,49.0707,49.1610,-0.3495
2026-08-08 10:10:00,86.9813,50.7282,2.4926,25.6592,0.8345,86.7629,87.4343,87.0595,0.2184,49.5943,49.7932,1.1339
2026-08-08 10:20:00,86.9965,49.6481,2.6044,25.3063,0.8511,85.9126,86.5548,86.4880,1.0839,49.3781,50.0254,0.2700
2026-08-08 10:30:00,86.6006,49.7884,2.5283,24.9945,0.8315,86.6627,86.8332,86.6988,-0.0621,49.7451,49.9746,0.0434
2026-08-08 10:40:00,86.7769,48.5414,2.5170,24.6997,0.8409,87.2699,85.6310,86.5593,-0.4929,49.3647,49.2583,-0.8233
2026-08-08 10:50:00,86.0550,48.6758,2.4970,25.1178,0.8162,87.0380,86.2977,86.4636,-0.9830,47.8910,48.9597,0.7848
2026-08-08 11:00:00,85.5825,48.0665,2.6647,24.9866,0.8010,85.9396,86.6918,86.0713,-0.3571,48.2592,48.9856,-0.1927
2026-08-08 11:10:00,85.5289,47.2904,2.5634,25.4833,0.8122,86.0187,86.6971,86.0816,-0.4898,47.9835,48.6160,-0.6931
2026-08-08 11:20:00,85.3140,47.4048,2.4379,24.4943,0.8037,86.0693,86.2759,85.8864,-0.7554,48.2348,48.6992,-0.8300
2026-08-08 11:30:00,85.4066,45.7619,2.3856,25.3314,0.8104,85.6468,85.8766,85.6433,-0.2402,46.2938,47.4515,-0.5319
2026-08-08 11:40:00,86.1112,47.0872,2.4731,24.6525,0.8227,85.7883,85.6809,85.8601,0.3229,46.8766,48.2897,0.2106
2026-08-08 11:50:00,85.0435,46.6834,2.5141,25.3921,0.8091,84.9045,85.7905,85.2462,0.1390,46.8368,48.0065,-0.1534
2026-08-08 12:00:00,83.9756,47.0295,2.4751,24.7121,0.7814,85.0343,84.8126,84.6075,-1.0586,44.6530,46.8749,2.3765
2026-08-08 12:10:00,84.2164,47.0491,2.3811,24.9998,0.7876,85.3913,85.3616,84.9898,-1.1749,46.7599,47.9795,0.2892
2026-08-08 12:20:00,84.9401,47.1511,2.5141,24.3678,0.8025,84.4364,85.5254,84.9673,0.5037,46.7133,47.7524,0.4378
2026-08-08 12:30:00,84.7728,46.0132,2.4914,24.4071,0.8014,84.4212,85.5542,84.9161,0.3516,46.9831,47.3983,-0.9699
2026-08-08 12:40:00,84.2492,48.5544,2.2945,25.2318,0.7969,84.4240,84.4974,84.3902,-0.1748,48.3780,49.1930,0.1764
2026-08-08 12:50:00,83.6359,47.6378,2.6245,25.1614,0.7892,83.6644,85.6390,84.3131,-0.0285,47.9791,49.0740,-0.3413
2026-08-08 13:00:00,84.1506,47.8641,2.4356,25.2926,0.8086,84.6754,85.4438,84.7566,-0.5248,47.7248,48.3434,0.1393
2026-08-08 13:10:00,83.9815,48.8170,2.4737,24.9870,0.7904,84.2468,84.2222,84.1501,-0.2653,48.0474,49.1456,0.7696
2026-08-08 13:20:00,84.0987,48.1040,2.3164,24.6885,0.7968,83.4874,84.1328,83.9063,0.6113,48.1279,48.7641,-0.0239
2026-08-08 13:30:00,83.8315,49.8039,2.4983,24.6874,0.7862,84.0709,82.7260,83.5428,-0.2394,47.9221,49.2508,1.8818
2026-08-08 13:40:00,83.2278,49.3311,2.4376,25.2811,0.7759,82.6859,84.0801,83.3313,0.5419,49.4879,49.5951,-0.1568
2026-08-08 13:50:00,82.4420,50.3300,2.3978,24.8916,0.7549,82.7481,83.5889,82.9263,-0.3061,49.3857,49.9393,0.9442
2026-08-08 14:00:00,83.1633,49.4040,2.6469,25.0556,0.7649,83.5819,83.6501,83.4651,-0.4186,50.1007,49.8252,-0.6967
2026-08-08 14:10:00,82.8761,49.2960,2.4470,24.5031,0.7733,82.4649,83.1840,82.8416,0.4112,50.5832,49.8871,-1.2871
2026-08-08 14:20:00,83.0911,51.1312,2.5513,25.3114,0.7736,83.3663,82.2872,82.9149,-0.2752,50.5849,51.0696,0.5463
2026-08-08 14:30:00,83.3919,51.9238,2.4326,24.9793,0.7758,83.3421,83.5824,83.4388,0.0497,49.8690,50.3597,2.0548
2026-08-08 14:40:00,82.3835,51.7069,2.4813,24.9416,0.7488,82.6464,83.1215,82.7171,-0.2629,52.0339,51.7172,-0.3270
2026-08-08 14:50:00,83.7931,51.4515,2.3817,25.2651,0.7903,83.2392,83.0567,83.3630,0.5539,50.9985,50.9983,0.4530
2026-08-08 15:00:00,83.2879,52.3477,2.3894,24.7019,0.7663,83.5286,83.4852,83.4339,-0.2407,51.5070,50.7368,0.8407
2026-08-08 15:10:00,83.6752,53.3728,2.5124,24.8710,0.7669,83.4656,83.2761,83.4723,0.2097,51.7789,52.3777,1.5939
2026-08-08 15:20:00,82.2654,52.1168,2.4421,25.0318,0.7640,83.4219,83.0633,82.9169,-1.1566,51.3184,51.4316,0.7984
