timestamp,T_reator_C,F_alimentacao_L_min,C_A0_mol_L,C_A_mol_L
2026-08-04 09:01:00,92.751,28.565,1.518,1.2262
2026-08-04 09:02:00,100.904,19.763,1.827,1.1025
2026-08-04 09:03:00,93.020,27.861,1.981,1.6404
2026-08-04 09:04:00,76.532,22.427,1.378,1.1904
2026-08-04 09:05:00,89.874,23.429,1.912,1.4127
2026-08-04 09:06:00,90.583,25.460,1.777,1.3349
2026-08-04 09:07:00,79.386,11.343,1.149,0.9038
2026-08-04 09:08:00,107.815,22.555,1.836,1.0349
2026-08-04 09:09:00,86.070,28.479,1.482,1.2635
2026-08-04 09:10:00,99.449,29.122,1.709,1.2538
2026-08-04 09:11:00,95.787,29.366,1.703,1.3147
2026-08-04 09:12:00,113.871,22.917,1.886,1.0199
2026-08-04 09:13:00,76.101,22.666,1.761,1.4788
2026-08-04 09:14:00,75.713,21.049,1.825,1.5506
2026-08-04 09:15:00,85.016,22.151,1.321,1.1079
2026-08-04 09:16:00,91.561,22.242,1.973,1.4886
2026-08-04 09:17:00,84.927,10.848,1.662,1.1568
2026-08-04 09:18:00,108.159,11.777,1.774,0.7915
2026-08-04 09:19:00,82.263,22.388,1.859,1.5856
2026-08-04 09:20:00,74.239,16.284,1.124,0.9723
2026-08-04 09:21:00,90.690,16.029,1.336,0.9129
2026-08-04 09:22:00,108.669,13.869,1.836,0.8423
2026-08-04 09:23:00,112.528,26.021,1.922,1.2225
2026-08-04 09:24:00,106.667,29.287,1.756,1.1592
2026-08-04 09:25:00,97.894,22.555,1.482,1.0849
2026-08-04 09:26:00,106.210,28.908,1.251,0.8641
2026-08-04 09:27:00,104.069,27.678,1.525,1.0383
2026-08-04 09:28:00,81.718,14.359,1.397,1.0973
2026-08-04 09:29:00,97.538,13.071,1.886,1.1989
2026-08-04 09:30:00,108.530,14.232,1.567,0.8178
2026-08-04 09:31:00,85.856,11.924,1.392,0.9711
2026-08-04 09:32:00,102.699,21.658,1.498,1.0837
2026-08-04 09:33:00,94.074,15.653,1.934,1.1944
2026-08-04 09:34:00,95.158,28.258,1.613,1.1871
2026-08-04 09:35:00,74.503,22.268,1.229,1.0522
2026-08-04 09:36:00,103.311,17.192,1.500,0.9828
2026-08-04 09:37:00,113.284,29.693,1.466,0.9802
2026-08-04 09:38:00,77.072,29.064,1.310,1.0671
2026-08-04 09:39:00,88.305,25.572,1.736,1.3826
2026-08-04 09:40:00,72.433,25.834,1.268,1.0661
2026-08-04 09:41:00,71.482,29.545,1.493,1.3677
2026-08-04 09:42:00,119.483,22.009,1.441,0.7702
2026-08-04 09:43:00,94.674,27.600,1.467,1.1980
2026-08-04 09:44:00,87.776,11.297,1.567,1.0512
2026-08-04 09:45:00,83.744,21.081,1.683,1.3453
2026-08-04 09:46:00,119.001,20.050,1.143,0.5410
2026-08-04 09:47:00,82.613,10.754,1.288,0.9460
2026-08-04 09:48:00,106.285,11.739,1.773,0.9794
2026-08-04 09:49:00,84.188,10.437,1.908,1.2265
2026-08-04 09:50:00,73.524,15.880,1.045,0.9775
2026-08-04 09:51:00,104.164,11.070,1.073,0.5305
2026-08-04 09:52:00,70.082,18.463,1.934,1.7559
2026-08-04 09:53:00,103.787,26.255,1.148,0.8036
2026-08-04 09:54:00,82.519,22.277,1.979,1.7288
2026-08-04 09:55:00,107.305,23.476,1.828,1.1760
2026-08-04 09:56:00,108.488,10.630,1.121,0.4384
2026-08-04 09:57:00,106.205,26.791,1.103,0.7687
2026-08-04 09:58:00,71.224,12.924,1.977,1.7133
2026-08-04 09:59:00,105.187,16.053,1.255,0.7057
2026-08-04 10:00:00,119.507,20.336,1.539,0.6094
2026-08-04 10:01:00,82.131,28.600,1.236,1.0628
2026-08-04 10:02:00,83.712,29.963,1.601,1.3856
2026-08-04 10:03:00,110.676,25.653,1.840,1.1394
2026-08-04 10:04:00,78.020,24.586,1.657,1.4129
2026-08-04 10:05:00,103.029,20.554,1.047,0.7526
2026-08-04 10:06:00,107.751,23.313,1.595,0.8569
2026-08-04 10:07:00,71.858,12.888,1.661,1.3799
2026-08-04 10:08:00,97.688,15.384,1.201,0.7624
2026-08-04 10:09:00,98.794,29.693,1.762,1.4606
2026-08-04 10:10:00,85.172,29.592,1.627,1.3853
2026-08-04 10:11:00,113.817,16.459,1.010,0.5117
2026-08-04 10:12:00,78.137,14.821,1.951,1.5707
2026-08-04 10:13:00,88.210,14.590,1.446,1.0341
2026-08-04 10:14:00,112.433,19.697,1.232,0.7702
2026-08-04 10:15:00,79.532,14.475,1.086,0.7876
2026-08-04 10:16:00,111.069,22.970,1.374,0.7715
2026-08-04 10:17:00,73.953,11.496,1.308,1.0832
2026-08-04 10:18:00,94.461,12.074,1.298,0.8018
2026-08-04 10:19:00,73.767,15.539,1.793,1.4893
2026-08-04 10:20:00,103.895,25.549,1.646,1.1208
2026-08-04 10:21:00,109.530,16.466,1.133,0.6485
2026-08-04 10:22:00,112.493,19.416,1.708,0.9428
2026-08-04 10:23:00,119.063,23.132,1.723,0.8422
2026-08-04 10:24:00,103.601,25.771,1.514,1.0562
2026-08-04 10:25:00,108.453,16.142,1.996,1.0549
2026-08-04 10:26:00,95.288,24.619,1.283,0.9925
2026-08-04 10:27:00,115.637,15.721,1.058,0.4580
2026-08-04 10:28:00,102.188,22.889,1.029,0.6224
2026-08-04 10:29:00,114.178,19.018,1.321,0.7176
2026-08-04 10:30:00,81.773,28.533,1.498,1.3316
2026-08-04 10:31:00,94.837,29.642,1.078,0.9343
2026-08-04 10:32:00,106.491,25.482,1.566,0.9528
2026-08-04 10:33:00,80.136,28.309,1.901,1.6589
2026-08-04 10:34:00,80.567,12.730,1.797,1.3428
2026-08-04 10:35:00,118.902,23.089,1.672,0.8369
2026-08-04 10:36:00,91.731,13.967,1.662,1.0172
2026-08-04 10:37:00,79.091,15.539,1.730,1.3230
2026-08-04 10:38:00,86.573,20.456,1.494,1.1944
2026-08-04 10:39:00,89.869,24.840,1.402,1.0851
2026-08-04 10:40:00,101.154,24.430,1.307,0.8637
2026-08-04 10:41:00,116.151,27.389,1.100,0.7276
2026-08-04 10:42:00,119.330,21.185,1.562,0.9062
2026-08-04 10:43:00,102.585,28.527,1.473,1.0543
2026-08-04 10:44:00,104.996,27.758,1.119,0.6835
2026-08-04 10:45:00,86.091,26.981,1.268,1.0817
2026-08-04 10:46:00,112.858,14.590,1.787,0.6969
2026-08-04 10:47:00,80.890,20.629,1.256,0.9624
2026-08-04 10:48:00,75.319,24.725,1.426,1.2873
2026-08-04 10:49:00,118.663,29.522,1.161,0.5879
2026-08-04 10:50:00,113.207,10.233,1.170,0.4159
2026-08-04 10:51:00,85.182,16.542,1.756,1.2508
2026-08-04 10:52:00,103.759,16.847,1.067,0.6316
2026-08-04 10:53:00,93.351,15.771,1.285,0.9392
2026-08-04 10:54:00,86.156,26.348,1.981,1.6081
2026-08-04 10:55:00,84.339,10.901,1.476,1.0143
2026-08-04 10:56:00,76.801,17.189,1.606,1.2894
2026-08-04 10:57:00,97.466,24.234,1.641,1.1528
2026-08-04 10:58:00,92.330,18.135,1.196,0.8083
2026-08-04 10:59:00,95.609,12.881,1.369,0.8813
2026-08-04 11:00:00,80.768,22.217,1.401,1.0945
2026-08-04 11:01:00,116.931,20.452,1.231,0.5999
2026-08-04 11:02:00,101.930,29.637,1.234,0.9272
2026-08-04 11:03:00,114.980,24.971,1.608,0.9750
2026-08-04 11:04:00,75.464,29.724,1.108,1.0265
2026-08-04 11:05:00,101.143,13.727,1.129,0.6349
2026-08-04 11:06:00,112.473,25.232,1.573,0.9089
2026-08-04 11:07:00,86.546,21.033,1.449,1.2053
2026-08-04 11:08:00,79.757,24.250,1.612,1.3330
2026-08-04 11:09:00,83.251,19.351,1.027,0.7753
2026-08-04 11:10:00,83.647,14.248,1.705,1.3575
2026-08-04 11:11:00,92.360,10.915,1.850,1.1393
2026-08-04 11:12:00,86.298,26.766,1.524,1.2913
2026-08-04 11:13:00,83.564,26.296,1.841,1.5943
2026-08-04 11:14:00,102.426,13.251,1.400,0.7556
2026-08-04 11:15:00,72.652,22.904,1.079,0.8752
2026-08-04 11:16:00,87.018,24.755,1.378,1.1384
2026-08-04 11:17:00,104.488,21.152,1.446,0.9182
2026-08-04 11:18:00,78.792,16.345,1.866,1.4627
2026-08-04 11:19:00,81.046,27.619,1.335,1.0922
2026-08-04 11:20:00,80.033,22.849,1.315,1.1153
2026-08-04 11:21:00,70.046,24.404,1.888,1.6341
2026-08-04 11:22:00,93.688,23.042,1.251,0.9324
2026-08-04 11:23:00,71.948,24.426,1.642,1.4630
2026-08-04 11:24:00,83.647,12.901,1.327,0.9606
2026-08-04 11:25:00,119.740,28.452,1.951,1.1138
2026-08-04 11:26:00,115.920,15.716,1.190,0.5703
2026-08-04 11:27:00,80.754,26.731,1.724,1.4487
2026-08-04 11:28:00,85.500,27.868,1.550,1.3577
2026-08-04 11:29:00,93.185,23.024,1.979,1.4833
2026-08-04 11:30:00,112.221,21.966,1.994,1.2382
2026-08-04 11:31:00,110.132,12.181,1.794,0.7590
2026-08-04 11:32:00,76.312,18.724,1.103,0.8390
2026-08-04 11:33:00,76.222,22.233,1.469,1.3270
2026-08-04 11:34:00,90.837,11.637,1.855,1.2041
2026-08-04 11:35:00,113.505,12.229,1.638,0.7442
2026-08-04 11:36:00,114.104,29.870,1.879,1.1908
2026-08-04 11:37:00,75.368,16.645,1.799,1.6492
2026-08-04 11:38:00,98.715,16.995,1.313,0.8318
2026-08-04 11:39:00,77.784,15.031,1.195,1.0264
2026-08-04 11:40:00,104.306,22.920,1.323,0.8357
2026-08-04 11:41:00,115.822,19.462,1.696,0.8813
2026-08-04 11:42:00,92.738,25.809,1.481,1.1961
2026-08-04 11:43:00,74.154,20.250,1.044,0.9584
2026-08-04 11:44:00,98.963,10.308,1.742,0.9500
2026-08-04 11:45:00,90.426,19.654,1.045,0.5893
2026-08-04 11:46:00,110.545,11.104,1.409,0.5820
2026-08-04 11:47:00,87.017,26.536,1.462,1.1729
2026-08-04 11:48:00,113.745,12.273,1.503,0.5917
2026-08-04 11:49:00,83.685,14.339,1.139,0.8367
2026-08-04 11:50:00,77.876,19.199,1.748,1.5288
2026-08-04 11:51:00,85.324,13.904,1.849,1.3598
2026-08-04 11:52:00,71.746,20.784,1.698,1.4739
2026-08-04 11:53:00,84.062,19.214,1.951,1.4679
2026-08-04 11:54:00,103.006,29.050,1.258,0.9953
2026-08-04 11:55:00,77.114,11.767,1.161,0.8562
2026-08-04 11:56:00,75.568,21.535,1.067,0.9200
2026-08-04 11:57:00,76.619,24.408,1.722,1.6388
2026-08-04 11:58:00,73.878,12.553,1.162,0.9021
2026-08-04 11:59:00,113.732,22.729,1.938,1.0719
2026-08-04 12:00:00,117.206,27.285,1.598,0.9290
2026-08-04 12:01:00,72.328,25.751,1.804,1.5335
2026-08-04 12:02:00,108.004,28.703,1.435,0.8600
2026-08-04 12:03:00,106.858,24.412,1.735,1.0913
2026-08-04 12:04:00,119.845,17.880,1.444,0.6109
2026-08-04 12:05:00,87.394,28.409,1.539,1.2897
2026-08-04 12:06:00,84.275,14.507,1.774,1.2652
2026-08-04 12:07:00,92.654,21.674,1.238,0.9540
2026-08-04 12:08:00,112.829,25.313,1.885,0.9951
2026-08-04 12:09:00,106.430,27.446,1.716,1.1559
2026-08-04 12:10:00,93.581,28.331,1.747,1.4006
2026-08-04 12:11:00,82.228,11.700,1.238,0.9154
2026-08-04 12:12:00,106.351,24.521,1.090,0.7005
2026-08-04 12:13:00,112.726,14.082,1.073,0.4458
2026-08-04 12:14:00,89.998,25.582,1.647,1.3049
2026-08-04 12:15:00,103.429,24.014,1.150,0.8495
2026-08-04 12:16:00,90.011,13.627,1.999,1.3225
2026-08-04 12:17:00,93.925,26.657,1.961,1.5816
2026-08-04 12:18:00,96.246,19.236,1.029,0.7820
2026-08-04 12:19:00,108.786,20.877,1.725,0.9136
2026-08-04 12:20:00,118.875,29.428,1.261,0.7172
2026-08-04 12:21:00,92.218,23.133,1.341,0.9672
2026-08-04 12:22:00,87.116,21.771,1.240,0.8955
2026-08-04 12:23:00,88.680,10.335,1.831,1.2023
2026-08-04 12:24:00,76.694,13.984,1.894,1.5498
2026-08-04 12:25:00,84.847,10.531,1.040,0.7185
2026-08-04 12:26:00,74.322,16.666,1.270,1.0088
2026-08-04 12:27:00,91.395,16.890,1.449,1.0435
2026-08-04 12:28:00,78.368,20.607,1.522,1.2108
2026-08-04 12:29:00,87.320,23.795,1.088,0.8827
2026-08-04 12:30:00,109.679,13.587,1.830,0.8285
2026-08-04 12:31:00,82.296,22.033,1.934,1.6698
2026-08-04 12:32:00,100.595,28.340,1.403,1.0078
2026-08-04 12:33:00,115.059,13.700,1.857,0.7989
2026-08-04 12:34:00,98.346,23.182,1.676,1.2096
2026-08-04 12:35:00,79.690,10.912,1.592,1.1634
2026-08-04 12:36:00,87.238,20.623,1.819,1.4337
2026-08-04 12:37:00,99.518,24.831,1.473,1.0742
2026-08-04 12:38:00,95.331,10.681,1.548,0.8234
2026-08-04 12:39:00,77.431,16.673,1.275,1.0752
2026-08-04 12:40:00,92.340,27.559,1.712,1.4116
2026-08-04 12:41:00,97.153,14.510,1.159,0.7439
2026-08-04 12:42:00,83.367,24.457,1.243,1.0208
2026-08-04 12:43:00,100.622,22.245,1.480,1.0224
2026-08-04 12:44:00,73.508,13.274,1.385,1.1135
2026-08-04 12:45:00,86.830,24.834,1.240,1.0059
2026-08-04 12:46:00,110.214,20.642,1.192,0.6116
2026-08-04 12:47:00,82.964,12.241,1.861,1.4328
2026-08-04 12:48:00,100.259,28.987,1.591,1.2951
2026-08-04 12:49:00,90.501,19.839,1.377,0.9924
2026-08-04 12:50:00,85.823,24.902,1.846,1.5691
2026-08-04 12:51:00,115.807,14.354,1.825,0.8665
2026-08-04 12:52:00,87.163,12.744,1.111,0.7126
2026-08-04 12:53:00,81.834,24.826,1.567,1.2023
2026-08-04 12:54:00,115.465,23.476,1.306,0.8123
2026-08-04 12:55:00,107.297,15.482,1.541,0.8185
2026-08-04 12:56:00,104.090,24.926,1.718,1.1309
2026-08-04 12:57:00,72.477,20.100,1.009,0.8890
2026-08-04 12:58:00,76.560,16.972,1.514,1.2388
2026-08-04 12:59:00,101.917,25.738,1.292,1.0857
2026-08-04 13:00:00,80.472,22.336,1.534,1.2637
2026-08-04 13:01:00,81.282,20.145,1.110,0.9352
2026-08-04 13:02:00,108.957,25.462,1.818,1.2324
2026-08-04 13:03:00,84.296,20.897,1.544,1.3261
2026-08-04 13:04:00,73.579,28.771,1.211,1.1648
2026-08-04 13:05:00,71.822,26.361,1.770,1.5806
2026-08-04 13:06:00,92.159,17.164,1.038,0.7254
2026-08-04 13:07:00,100.856,19.298,1.593,0.9049
2026-08-04 13:08:00,113.444,29.147,1.502,0.9331
2026-08-04 13:09:00,75.540,27.904,1.040,0.9337
2026-08-04 13:10:00,79.834,13.824,1.250,1.0144
2026-08-04 13:11:00,96.490,15.486,1.077,0.8005
2026-08-04 13:12:00,88.205,17.288,1.732,1.3333
2026-08-04 13:13:00,94.127,27.597,1.706,1.3964
2026-08-04 13:14:00,116.206,28.548,1.089,0.6450
2026-08-04 13:15:00,97.245,26.047,1.109,0.9042
2026-08-04 13:16:00,90.756,15.514,1.880,1.3168
2026-08-04 13:17:00,119.472,27.741,1.201,0.7345
2026-08-04 13:18:00,73.261,10.658,1.304,1.0741
2026-08-04 13:19:00,116.606,18.456,1.684,0.8340
2026-08-04 13:20:00,95.083,17.553,1.061,0.6341
2026-08-04 13:21:00,95.188,20.705,1.948,1.4650
2026-08-04 13:22:00,116.098,21.213,1.023,0.5557
2026-08-04 13:23:00,95.366,14.508,1.849,1.2248
2026-08-04 13:24:00,91.920,14.091,1.361,0.9276
2026-08-04 13:25:00,83.624,26.071,1.150,1.0010
2026-08-04 13:26:00,102.941,11.524,1.377,0.7718
2026-08-04 13:27:00,98.482,19.866,1.973,1.3118
2026-08-04 13:28:00,80.717,13.833,1.529,1.2035
2026-08-04 13:29:00,105.471,16.391,1.059,0.5514
2026-08-04 13:30:00,102.204,15.546,1.942,1.1713
2026-08-04 13:31:00,89.867,24.170,1.144,0.9197
2026-08-04 13:32:00,70.220,19.120,1.055,0.8960
2026-08-04 13:33:00,92.329,15.989,1.045,0.7283
2026-08-04 13:34:00,70.303,26.627,1.826,1.6363
2026-08-04 13:35:00,73.750,11.716,1.153,0.8979
2026-08-04 13:36:00,91.530,25.327,1.179,0.9482
2026-08-04 13:37:00,74.096,14.966,1.944,1.6348
2026-08-04 13:38:00,83.783,28.360,1.612,1.2625
2026-08-04 13:39:00,102.775,10.111,1.285,0.6299
2026-08-04 13:40:00,85.431,21.133,1.586,1.2549
2026-08-04 13:41:00,119.882,22.445,1.243,0.5941
2026-08-04 13:42:00,115.815,21.546,1.494,0.7209
2026-08-04 13:43:00,99.265,26.300,1.335,0.9723
2026-08-04 13:44:00,118.347,12.243,1.623,0.5607
2026-08-04 13:45:00,113.401,18.311,1.759,0.9755
2026-08-04 13:46:00,85.945,27.275,1.349,1.0231
2026-08-04 13:47:00,107.480,27.775,1.144,0.7074
2026-08-04 13:48:00,76.842,19.967,1.356,1.0942
2026-08-04 13:49:00,104.228,21.159,1.758,1.1376
2026-08-04 13:50:00,94.554,25.278,1.787,1.4325
2026-08-04 13:51:00,70.841,25.592,1.786,1.6537
2026-08-04 13:52:00,83.711,27.762,1.975,1.6179
2026-08-04 13:53:00,117.769,26.877,1.825,1.0022
2026-08-04 13:54:00,85.792,18.288,1.969,1.4783
2026-08-04 13:55:00,79.073,22.995,1.627,1.4243
2026-08-04 13:56:00,79.377,19.665,1.229,0.9989
2026-08-04 13:57:00,93.961,12.359,1.608,0.9070
2026-08-04 13:58:00,112.132,26.434,1.198,0.7703
2026-08-04 13:59:00,107.900,22.035,1.085,0.7397
2026-08-04 14:00:00,91.843,11.160,1.301,0.7897
2026-08-04 14:01:00,80.436,23.537,1.363,1.1676
2026-08-04 14:02:00,72.303,15.662,1.709,1.3632
2026-08-04 14:03:00,93.132,11.385,1.363,0.7025
2026-08-04 14:04:00,110.739,22.132,1.003,0.4756
2026-08-04 14:05:00,106.484,24.644,1.917,1.2461
2026-08-04 14:06:00,90.430,20.346,1.589,1.1838
2026-08-04 14:07:00,99.735,10.113,1.211,0.6446
2026-08-04 14:08:00,91.812,21.538,1.252,0.9341
2026-08-04 14:09:00,98.951,10.132,1.124,0.6374
2026-08-04 14:10:00,95.875,28.528,1.907,1.5267
2026-08-04 14:11:00,104.048,15.346,1.230,0.6734
2026-08-04 14:12:00,95.385,27.420,1.941,1.4344
2026-08-04 14:13:00,117.031,10.242,1.264,0.3099
2026-08-04 14:14:00,91.401,11.944,1.799,1.2297
2026-08-04 14:15:00,70.796,19.028,1.010,0.8346
2026-08-04 14:16:00,81.819,25.172,1.483,1.1734
2026-08-04 14:17:00,95.030,28.851,1.369,1.0781
2026-08-04 14:18:00,97.029,20.422,1.335,0.8435
2026-08-04 14:19:00,97.619,17.109,1.992,1.3117
2026-08-04 14:20:00,105.728,10.891,1.721,0.7717
2026-08-04 14:21:00,83.732,21.674,1.256,1.0834
2026-08-04 14:22:00,103.245,17.601,1.752,1.1099
2026-08-04 14:23:00,105.202,28.183,1.130,0.8487
2026-08-04 14:24:00,90.564,19.601,1.926,1.4536
2026-08-04 14:25:00,90.108,25.309,1.426,1.0850
2026-08-04 14:26:00,78.946,26.964,1.191,0.9807
2026-08-04 14:27:00,90.699,11.966,1.273,0.7871
2026-08-04 14:28:00,109.341,18.817,1.155,0.7654
2026-08-04 14:29:00,115.449,27.874,1.931,1.1330
2026-08-04 14:30:00,99.681,18.489,1.306,0.8609
2026-08-04 14:31:00,84.969,21.303,1.143,1.0135
2026-08-04 14:32:00,104.114,27.462,1.813,1.2789
2026-08-04 14:33:00,107.007,14.652,1.213,0.5870
2026-08-04 14:34:00,86.611,27.892,1.094,0.9578
2026-08-04 14:35:00,111.327,17.941,1.668,0.8536
2026-08-04 14:36:00,73.685,21.861,1.007,0.9050
2026-08-04 14:37:00,70.538,16.561,1.832,1.6215
2026-08-04 14:38:00,76.149,20.542,1.563,1.3150
2026-08-04 14:39:00,77.800,10.986,1.247,0.9494
2026-08-04 14:40:00,113.946,11.305,1.474,0.6665
2026-08-04 14:41:00,91.249,18.294,1.262,0.8827
2026-08-04 14:42:00,83.747,16.699,1.533,1.2693
2026-08-04 14:43:00,91.454,22.316,1.572,1.1665
2026-08-04 14:44:00,89.742,10.758,1.772,1.2222
2026-08-04 14:45:00,85.073,13.353,1.466,1.0086
2026-08-04 14:46:00,76.895,14.192,1.787,1.4131
2026-08-04 14:47:00,102.796,18.810,1.069,0.7587
2026-08-04 14:48:00,76.830,14.937,1.921,1.6544
2026-08-04 14:49:00,108.771,12.753,1.186,0.6039
2026-08-04 14:50:00,80.084,21.951,1.837,1.4864
2026-08-04 14:51:00,106.569,24.877,1.495,0.9806
2026-08-04 14:52:00,110.279,23.705,1.105,0.6693
2026-08-04 14:53:00,76.266,15.524,1.360,1.0670
2026-08-04 14:54:00,74.337,27.089,1.918,1.7663
2026-08-04 14:55:00,117.479,22.236,1.835,0.9059
2026-08-04 14:56:00,93.152,22.293,1.722,1.2153
2026-08-04 14:57:00,101.512,14.257,1.380,0.6914
2026-08-04 14:58:00,71.163,14.844,1.589,1.4550
2026-08-04 14:59:00,83.936,19.495,1.232,0.9560
2026-08-04 15:00:00,95.270,14.756,1.648,1.0325
2026-08-04 15:01:00,114.311,23.762,1.261,0.6529
2026-08-04 15:02:00,83.572,16.171,1.829,1.4947
2026-08-04 15:03:00,108.760,13.038,1.704,0.7244
2026-08-04 15:04:00,103.111,13.032,1.386,0.6659
2026-08-04 15:05:00,75.764,12.545,1.659,1.2971
2026-08-04 15:06:00,84.669,18.795,1.325,1.0445
2026-08-04 15:07:00,81.893,10.061,1.156,0.8434
2026-08-04 15:08:00,92.126,20.847,1.235,0.8817
2026-08-04 15:09:00,101.767,15.966,1.272,0.8511
2026-08-04 15:10:00,91.671,21.050,1.227,0.8826
2026-08-04 15:11:00,82.227,28.709,1.678,1.3916
2026-08-04 15:12:00,104.794,27.381,1.740,1.1346
2026-08-04 15:13:00,99.224,21.529,1.457,0.9587
2026-08-04 15:14:00,95.966,18.361,1.988,1.2939
2026-08-04 15:15:00,97.721,23.967,1.891,1.4169
2026-08-04 15:16:00,81.095,28.463,1.087,0.8861
2026-08-04 15:17:00,104.022,19.791,1.460,0.9043
2026-08-04 15:18:00,89.375,11.986,1.908,1.1930
2026-08-04 15:19:00,88.173,25.322,1.220,0.9189
2026-08-04 15:20:00,77.487,10.210,1.378,1.0886
2026-08-04 15:21:00,99.842,25.293,1.947,1.4936
2026-08-04 15:22:00,100.133,11.698,1.776,1.0305
2026-08-04 15:23:00,87.015,12.132,1.832,1.1653
2026-08-04 15:24:00,112.993,25.634,1.879,1.0442
2026-08-04 15:25:00,112.273,23.790,1.171,0.8063
2026-08-04 15:26:00,75.453,21.238,1.699,1.4604
2026-08-04 15:27:00,104.752,26.412,1.803,1.1487
2026-08-04 15:28:00,89.692,27.027,1.226,1.0585
2026-08-04 15:29:00,119.986,19.150,1.043,0.4812
2026-08-04 15:30:00,81.251,29.926,1.178,1.0654
2026-08-04 15:31:00,84.026,17.152,1.741,1.2220
2026-08-04 15:32:00,92.105,13.430,1.694,1.0905
2026-08-04 15:33:00,83.436,26.920,1.892,1.6656
2026-08-04 15:34:00,104.600,18.311,1.317,0.7523
2026-08-04 15:35:00,94.045,27.490,1.622,1.3406
2026-08-04 15:36:00,81.044,11.223,1.027,0.6669
2026-08-04 15:37:00,95.319,12.221,1.935,1.1536
2026-08-04 15:38:00,114.439,10.805,1.554,0.6767
2026-08-04 15:39:00,109.620,22.040,1.748,0.9709
2026-08-04 15:40:00,94.941,26.637,1.284,1.0029
2026-08-04 15:41:00,84.425,18.053,1.082,0.8838
2026-08-04 15:42:00,78.994,11.814,1.063,0.8082
2026-08-04 15:43:00,113.919,17.469,1.815,0.8819
2026-08-04 15:44:00,105.508,16.961,1.152,0.6070
2026-08-04 15:45:00,98.608,22.869,1.824,1.3034
2026-08-04 15:46:00,113.972,23.043,1.265,0.7057
2026-08-04 15:47:00,76.085,12.060,1.541,1.1223
2026-08-04 15:48:00,104.124,18.404,1.262,0.8313
2026-08-04 15:49:00,80.836,22.850,1.050,0.8329
2026-08-04 15:50:00,76.029,15.177,1.542,1.1814
2026-08-04 15:51:00,93.280,18.142,1.367,0.9333
2026-08-04 15:52:00,89.370,22.274,1.435,1.0674
2026-08-04 15:53:00,117.059,18.057,1.602,0.7393
2026-08-04 15:54:00,86.199,10.617,1.314,0.7966
2026-08-04 15:55:00,110.745,14.452,1.564,0.7759
2026-08-04 15:56:00,107.441,25.522,1.658,1.1609
2026-08-04 15:57:00,103.396,14.970,1.090,0.6207
2026-08-04 15:58:00,116.020,26.354,1.350,0.6903
2026-08-04 15:59:00,90.396,19.338,1.090,0.7596
2026-08-04 16:00:00,89.484,19.458,1.007,0.7747
2026-08-04 16:01:00,78.047,25.410,1.051,0.8010
2026-08-04 16:02:00,83.788,17.666,1.592,1.1772
2026-08-04 16:03:00,113.989,14.770,1.084,0.3909
2026-08-04 16:04:00,93.719,12.101,1.869,1.1547
2026-08-04 16:05:00,87.068,23.438,1.759,1.5492
2026-08-04 16:06:00,80.806,19.399,1.009,0.7544
2026-08-04 16:07:00,94.248,26.188,1.573,1.2619
2026-08-04 16:08:00,105.833,19.153,1.010,0.5711
2026-08-04 16:09:00,84.335,18.296,1.109,0.7941
2026-08-04 16:10:00,107.886,15.977,1.988,1.1543
2026-08-04 16:11:00,101.489,13.989,1.457,0.9559
2026-08-04 16:12:00,109.378,26.609,1.027,0.6837
2026-08-04 16:13:00,82.545,11.904,1.850,1.3612
2026-08-04 16:14:00,101.551,28.043,1.917,1.3914
2026-08-04 16:15:00,77.687,10.538,1.548,1.1458
2026-08-04 16:16:00,88.190,20.445,1.706,1.3436
2026-08-04 16:17:00,106.218,11.167,1.780,0.8617
2026-08-04 16:18:00,101.583,25.592,1.735,1.3224
2026-08-04 16:19:00,79.393,14.230,1.495,1.1414
2026-08-04 16:20:00,112.917,21.318,1.833,1.0227
2026-08-04 16:21:00,72.668,28.329,1.527,1.3846
2026-08-04 16:22:00,99.761,22.985,1.260,0.9415
2026-08-04 16:23:00,119.191,13.566,1.004,0.5267
2026-08-04 16:24:00,96.575,25.934,1.359,1.0830
2026-08-04 16:25:00,110.034,18.830,1.083,0.6457
2026-08-04 16:26:00,99.759,10.264,1.063,0.5954
2026-08-04 16:27:00,109.154,19.735,1.469,0.9173
2026-08-04 16:28:00,102.780,26.250,1.944,1.5043
2026-08-04 16:29:00,104.557,18.599,1.106,0.5673
2026-08-04 16:30:00,81.391,25.169,1.274,1.1240
2026-08-04 16:31:00,107.091,24.111,1.830,1.0175
2026-08-04 16:32:00,81.895,19.138,1.402,1.1968
2026-08-04 16:33:00,119.032,16.466,1.759,0.7881
2026-08-04 16:34:00,81.389,24.531,1.542,1.2796
2026-08-04 16:35:00,81.834,17.378,1.604,1.1203
2026-08-04 16:36:00,112.934,13.402,1.161,0.5079
2026-08-04 16:37:00,82.149,16.417,1.352,1.0770
2026-08-04 16:38:00,88.045,27.537,1.622,1.3328
2026-08-04 16:39:00,105.732,15.668,1.027,0.5282
2026-08-04 16:40:00,77.937,14.699,1.188,0.8988
2026-08-04 16:41:00,77.954,12.668,1.386,1.0739
2026-08-04 16:42:00,94.318,11.104,1.675,0.9353
2026-08-04 16:43:00,82.185,29.534,1.510,1.3600
2026-08-04 16:44:00,81.783,20.736,1.719,1.4143
2026-08-04 16:45:00,70.462,24.593,1.727,1.4637
