timestamp,mdot_kg_s,T_entrada_C,T_vapor_C,T_saida_C,Q_W
2026-08-04 03:14:00,3.441,36.927,124.500,184.910,2128607.46
2026-08-04 03:15:00,6.798,41.982,136.807,127.851,2439950.95
2026-08-04 03:16:00,3.463,64.343,121.146,153.530,1291135.39
2026-08-04 03:17:00,7.763,46.790,145.724,126.826,2596952.84
2026-08-04 03:18:00,4.631,34.344,134.309,162.828,2486936.10
2026-08-04 03:19:00,4.536,37.958,138.275,170.989,2522089.00
2026-08-04 03:20:00,7.662,63.746,132.001,116.674,1695107.16
2026-08-04 03:21:00,2.721,46.406,120.110,196.746,1709793.26
2026-08-04 03:22:00,2.690,67.439,143.665,221.396,1730903.80
2026-08-04 03:23:00,4.601,52.449,134.214,159.151,2052308.64
2026-08-04 03:24:00,5.522,50.283,132.198,138.589,2038419.37
2026-08-04 03:25:00,5.048,48.247,142.770,160.161,2361647.95
2026-08-04 03:26:00,7.729,60.938,130.424,114.640,1735068.96
2026-08-04 03:27:00,7.959,63.428,139.425,120.383,1894792.84
2026-08-04 03:28:00,2.245,35.082,141.771,300.792,2493661.51
2026-08-04 03:29:00,2.993,46.337,149.474,248.216,2525568.12
2026-08-04 03:30:00,5.322,41.311,143.052,159.241,2623353.22
2026-08-04 03:31:00,7.701,65.975,120.708,105.565,1274370.83
2026-08-04 03:32:00,3.679,59.388,138.750,182.636,1895555.38
2026-08-04 03:33:00,4.202,41.693,138.487,178.484,2402905.66
2026-08-04 03:34:00,3.386,46.335,123.700,175.857,1833386.42
2026-08-04 03:35:00,7.805,46.768,142.507,123.195,2493268.79
2026-08-04 03:36:00,2.923,67.273,131.245,187.666,1471052.11
2026-08-04 03:37:00,5.387,48.947,138.713,150.303,2282452.50
2026-08-04 03:38:00,2.138,30.737,128.054,298.916,2396358.62
2026-08-04 03:39:00,5.610,59.203,125.314,128.682,1629279.48
2026-08-04 03:40:00,4.355,33.862,131.880,166.462,2413677.13
2026-08-04 03:41:00,5.394,55.230,126.192,131.019,1708778.81
2026-08-04 03:42:00,2.482,50.540,149.603,283.167,2412982.76
2026-08-04 03:43:00,2.546,60.508,141.806,233.535,1841699.87
2026-08-04 03:44:00,2.553,52.006,121.126,200.456,1584473.28
2026-08-04 03:45:00,7.011,37.009,131.535,118.811,2397320.68
2026-08-04 03:46:00,6.345,65.758,147.386,142.754,2042101.89
2026-08-04 03:47:00,2.770,66.133,137.872,209.202,1656684.63
2026-08-04 03:48:00,3.896,46.827,134.545,174.308,2076209.58
2026-08-04 03:49:00,4.619,54.377,136.109,162.527,2087921.67
2026-08-04 03:50:00,2.592,52.097,129.116,215.805,1773582.66
2026-08-04 03:51:00,7.040,51.370,131.652,121.706,2069766.89
2026-08-04 03:52:00,4.178,33.608,125.912,160.566,2216994.85
2026-08-04 03:53:00,6.023,49.759,141.315,140.947,2295724.66
2026-08-04 03:54:00,5.852,39.006,127.094,130.926,2248441.55
2026-08-04 03:55:00,7.486,61.914,132.744,117.635,1743546.22
2026-08-04 03:56:00,6.452,63.952,147.803,143.283,2139388.00
2026-08-04 03:57:00,2.207,30.747,132.176,296.522,2451370.83
2026-08-04 03:58:00,2.930,59.469,130.112,190.717,1607669.43
2026-08-04 03:59:00,4.669,34.594,132.681,163.624,2518355.63
2026-08-04 04:00:00,2.558,30.394,127.473,250.800,2356789.23
2026-08-04 04:01:00,4.351,30.547,141.976,181.946,2753507.60
2026-08-04 04:02:00,7.864,48.640,140.361,120.851,2373809.91
2026-08-04 04:03:00,3.233,62.565,127.580,174.046,1506463.97
2026-08-04 04:04:00,6.228,42.456,132.607,130.124,2282397.44
2026-08-04 04:05:00,3.560,66.985,135.957,175.240,1610745.86
2026-08-04 04:06:00,2.205,46.845,146.023,305.460,2383593.13
2026-08-04 04:07:00,2.590,37.546,130.062,235.488,2143326.27
2026-08-04 04:08:00,2.623,48.363,137.347,240.688,2108969.71
2026-08-04 04:09:00,3.794,55.078,148.200,198.494,2274463.38
2026-08-04 04:10:00,7.763,50.228,127.831,111.220,1979209.53
2026-08-04 04:11:00,5.724,47.627,141.850,146.510,2365896.45
2026-08-04 04:12:00,2.738,37.538,139.656,262.058,2569579.43
2026-08-04 04:13:00,2.422,57.974,124.490,204.335,1481471.61
2026-08-04 04:14:00,7.825,44.016,149.542,127.145,2718901.03
2026-08-04 04:15:00,3.028,68.823,143.470,209.897,1785675.81
2026-08-04 04:16:00,3.623,46.025,132.860,186.720,2130547.53
2026-08-04 04:17:00,7.050,38.862,136.795,125.353,2548829.05
2026-08-04 04:18:00,5.329,64.386,130.826,135.174,1576921.36
2026-08-04 04:19:00,3.360,38.348,127.853,191.842,2155818.98
2026-08-04 04:20:00,5.987,36.725,146.884,151.693,2877041.25
2026-08-04 04:21:00,4.229,58.741,137.551,165.457,1886534.42
2026-08-04 04:22:00,5.489,41.926,131.083,142.489,2307486.16
2026-08-04 04:23:00,2.581,46.694,145.540,268.352,2391040.27
2026-08-04 04:24:00,7.281,48.042,133.270,118.921,2157228.73
2026-08-04 04:25:00,5.573,61.342,125.544,126.300,1513174.01
2026-08-04 04:26:00,2.026,52.972,124.576,239.097,1576239.27
2026-08-04 04:27:00,5.354,59.655,148.225,159.931,2244337.03
2026-08-04 04:28:00,4.172,69.500,131.472,150.347,1410030.86
2026-08-04 04:29:00,7.433,58.439,131.863,117.037,1820674.27
2026-08-04 04:30:00,2.831,41.154,136.129,243.803,2398317.82
2026-08-04 04:31:00,4.002,60.678,137.291,166.867,1776491.10
2026-08-04 04:32:00,6.587,63.997,132.965,124.910,1677231.93
2026-08-04 04:33:00,3.351,47.232,148.074,219.893,2418792.11
2026-08-04 04:34:00,3.879,56.381,129.931,163.047,1729463.26
2026-08-04 04:35:00,6.627,49.616,123.391,115.168,1815971.85
2026-08-04 04:36:00,6.274,35.102,149.862,146.694,2926538.51
2026-08-04 04:37:00,4.158,59.152,126.592,150.923,1595049.09
2026-08-04 04:38:00,4.804,47.746,148.340,177.464,2605099.78
2026-08-04 04:39:00,5.314,43.856,145.371,160.834,2598412.73
2026-08-04 04:40:00,7.328,48.709,143.327,129.559,2476414.67
2026-08-04 04:41:00,5.969,53.282,123.986,124.124,1767547.89
2026-08-04 04:42:00,5.555,60.275,121.044,122.277,1439679.72
2026-08-04 04:43:00,6.866,66.348,125.125,112.720,1330800.70
2026-08-04 04:44:00,3.826,57.370,132.050,168.795,1781969.38
2026-08-04 04:45:00,4.664,69.772,143.761,157.111,1702675.83
2026-08-04 04:46:00,6.120,36.300,131.782,130.307,2404829.89
2026-08-04 04:47:00,4.423,36.173,120.938,145.601,2023225.32
2026-08-04 04:48:00,4.874,61.617,122.150,130.890,1411443.24
2026-08-04 04:49:00,2.962,55.341,133.816,202.066,1816817.36
2026-08-04 04:50:00,5.660,64.485,120.862,119.700,1306355.62
2026-08-04 04:51:00,5.841,57.158,142.672,146.074,2171075.20
2026-08-04 04:52:00,7.137,30.504,127.350,112.961,2459950.47
2026-08-04 04:53:00,2.512,56.908,134.617,229.506,1812648.04
2026-08-04 04:54:00,7.397,38.466,143.771,123.505,2629530.15
2026-08-04 04:55:00,2.516,47.878,136.574,242.147,2042762.98
2026-08-04 04:56:00,6.472,57.660,146.487,142.777,2302570.79
2026-08-04 04:57:00,5.534,56.252,145.410,151.489,2203095.44
2026-08-04 04:58:00,4.436,45.302,125.198,149.057,1924039.16
2026-08-04 04:59:00,7.541,58.523,120.674,105.307,1474693.35
2026-08-04 05:00:00,4.739,67.766,145.928,160.830,1843670.52
2026-08-04 05:01:00,2.148,39.231,139.673,300.126,2343013.06
2026-08-04 05:02:00,5.124,34.777,147.568,170.009,2896173.01
2026-08-04 05:03:00,5.195,35.401,122.496,134.616,2154363.53
2026-08-04 05:04:00,6.466,48.304,149.608,146.781,2661720.60
2026-08-04 05:05:00,4.149,41.930,149.534,196.342,2678260.56
2026-08-04 05:06:00,2.444,48.699,128.044,229.248,1844181.12
2026-08-04 05:07:00,4.097,33.374,121.761,158.788,2147673.31
2026-08-04 05:08:00,5.616,39.877,131.161,139.508,2338676.61
2026-08-04 05:09:00,5.269,43.887,133.029,142.568,2173191.89
2026-08-04 05:10:00,7.082,67.354,128.066,116.643,1459104.17
2026-08-04 05:11:00,3.621,41.882,121.623,168.976,1923792.22
2026-08-04 05:12:00,5.416,31.928,146.005,160.117,2901828.62
2026-08-04 05:13:00,7.854,42.441,126.340,107.485,2135230.17
2026-08-04 05:14:00,3.882,67.475,146.196,184.820,1904111.62
2026-08-04 05:15:00,4.617,47.089,127.760,147.899,1945369.21
2026-08-04 05:16:00,7.965,62.743,145.497,125.263,2081612.54
2026-08-04 05:17:00,2.866,40.690,128.483,211.737,2049435.06
2026-08-04 05:18:00,5.442,35.431,123.023,135.163,2268470.80
2026-08-04 05:19:00,4.222,49.866,144.681,182.116,2333996.69
2026-08-04 05:20:00,2.277,58.070,128.327,221.365,1554114.99
2026-08-04 05:21:00,6.565,63.808,129.265,119.536,1529199.12
2026-08-04 05:22:00,3.193,39.642,132.236,205.418,2212573.61
2026-08-04 05:23:00,7.352,69.466,138.174,124.558,1693120.13
2026-08-04 05:24:00,4.507,49.570,139.084,166.632,2205413.03
2026-08-04 05:25:00,2.868,50.091,122.274,190.387,1681752.19
2026-08-04 05:26:00,3.476,64.342,148.593,205.793,2055299.97
2026-08-04 05:27:00,6.997,46.292,121.561,110.089,1865959.68
2026-08-04 05:28:00,4.243,60.295,145.076,176.914,2068461.20
2026-08-04 05:29:00,3.538,52.706,141.463,202.671,2217558.34
2026-08-04 05:30:00,3.494,35.416,128.685,193.563,2309513.50
2026-08-04 05:31:00,5.499,31.317,137.914,151.080,2752911.58
2026-08-04 05:32:00,3.541,67.368,136.488,175.591,1601824.70
2026-08-04 05:33:00,7.612,64.660,140.008,124.562,1905968.27
2026-08-04 05:34:00,2.296,69.342,142.131,243.420,1670826.05
2026-08-04 05:35:00,2.935,56.967,135.446,208.312,1856822.80
2026-08-04 05:36:00,4.574,55.829,141.486,167.557,2136036.40
2026-08-04 05:37:00,3.250,38.341,125.943,194.687,2123731.90
2026-08-04 05:38:00,6.672,55.692,140.777,130.728,2092588.44
2026-08-04 05:39:00,7.499,49.536,132.832,117.054,2116482.68
2026-08-04 05:40:00,5.601,45.093,148.231,155.609,2587456.67
2026-08-04 05:41:00,7.124,57.298,145.666,133.838,2279266.11
2026-08-04 05:42:00,6.804,33.400,120.040,108.563,2137543.43
2026-08-04 05:43:00,2.952,50.156,142.817,231.152,2233197.66
2026-08-04 05:44:00,2.469,60.325,138.075,235.218,1804894.80
2026-08-04 05:45:00,5.774,63.199,141.427,141.593,1892114.87
2026-08-04 05:46:00,7.895,49.601,127.749,109.242,1968264.43
2026-08-04 05:47:00,6.991,44.103,143.962,133.740,2619552.85
2026-08-04 05:48:00,5.698,52.895,124.220,124.862,1714033.26
2026-08-04 05:49:00,2.666,35.130,146.965,282.061,2751418.01
2026-08-04 05:50:00,6.678,33.659,133.033,126.282,2585576.80
2026-08-04 05:51:00,6.098,62.765,123.190,117.584,1397270.18
2026-08-04 05:52:00,7.603,35.060,141.021,122.538,2780196.36
2026-08-04 05:53:00,6.256,46.691,131.604,128.019,2126880.17
2026-08-04 05:54:00,2.621,46.470,127.635,220.164,1903077.71
2026-08-04 05:55:00,5.655,69.323,140.071,139.767,1665202.89
2026-08-04 05:56:00,4.423,58.207,130.004,148.565,1670382.64
2026-08-04 05:57:00,4.528,60.662,126.508,144.224,1581689.66
2026-08-04 05:58:00,5.798,56.797,138.085,141.229,2046169.58
2026-08-04 05:59:00,7.398,40.901,130.512,115.453,2305439.53
2026-08-04 06:00:00,6.559,44.445,121.584,115.453,1946707.73
2026-08-04 06:01:00,2.134,37.330,126.807,266.476,2043837.43
2026-08-04 06:02:00,2.882,51.685,133.526,211.674,1927337.24
2026-08-04 06:03:00,4.179,33.116,137.233,181.791,2597165.82
2026-08-04 06:04:00,6.108,66.155,134.596,130.145,1633811.25
2026-08-04 06:05:00,5.805,37.858,147.563,152.319,2777456.43
2026-08-04 06:06:00,5.022,38.540,130.249,150.408,2348385.34
2026-08-04 06:07:00,4.581,49.383,146.019,174.287,2391617.31
2026-08-04 06:08:00,6.737,42.791,134.360,126.481,2356903.58
2026-08-04 06:09:00,2.574,36.662,140.440,271.579,2527728.01
2026-08-04 06:10:00,5.570,69.426,136.205,139.306,1627037.53
2026-08-04 06:11:00,6.851,41.186,123.264,114.247,2092256.34
2026-08-04 06:12:00,3.634,59.581,132.674,172.528,1715885.15
2026-08-04 06:13:00,3.214,59.043,140.256,199.671,1888973.17
2026-08-04 06:14:00,6.041,39.783,128.280,129.581,2267425.04
2026-08-04 06:15:00,3.054,41.108,129.907,212.065,2182245.86
2026-08-04 06:16:00,4.929,51.387,141.034,164.517,2331003.79
2026-08-04 06:17:00,7.537,64.441,142.010,127.307,1980563.94
2026-08-04 06:18:00,2.364,59.581,136.088,235.917,1742554.96
2026-08-04 06:19:00,7.455,42.122,142.090,124.823,2577079.92
2026-08-04 06:20:00,3.142,31.728,145.259,238.011,2709388.59
2026-08-04 06:21:00,4.894,54.296,135.266,149.994,1957720.11
2026-08-04 06:22:00,2.793,49.029,140.866,233.277,2151329.31
2026-08-04 06:23:00,6.259,43.756,120.368,116.936,1914649.63
2026-08-04 06:24:00,7.987,55.848,120.878,104.154,1612648.87
2026-08-04 06:25:00,3.813,68.067,138.081,175.532,1712619.74
2026-08-04 06:26:00,7.548,66.140,139.072,126.630,1908544.15
2026-08-04 06:27:00,6.380,56.627,128.813,123.274,1777321.66
2026-08-04 06:28:00,7.793,68.371,138.530,121.096,1717384.55
2026-08-04 06:29:00,6.031,45.825,123.052,120.996,1894960.82
2026-08-04 06:30:00,6.092,34.042,143.081,143.608,2790063.55
2026-08-04 06:31:00,7.662,48.091,130.592,116.116,2178789.65
2026-08-04 06:32:00,6.364,56.416,137.143,128.551,1919057.53
2026-08-04 06:33:00,7.085,62.057,149.377,139.234,2285544.61
2026-08-04 06:34:00,3.707,67.520,135.497,168.091,1558566.37
2026-08-04 06:35:00,3.013,50.686,135.800,210.808,2016818.81
2026-08-04 06:36:00,5.840,44.923,123.095,120.440,1843571.95
2026-08-04 06:37:00,3.516,41.267,121.331,174.051,1951313.38
2026-08-04 06:38:00,4.579,54.274,147.679,177.605,2360599.37
2026-08-04 06:39:00,7.133,57.711,145.994,131.819,2209768.64
2026-08-04 06:40:00,5.786,55.296,144.313,149.737,2284297.25
2026-08-04 06:41:00,7.663,37.805,149.827,131.556,3003055.62
2026-08-04 06:42:00,4.128,47.848,122.904,150.965,1779413.48
2026-08-04 06:43:00,3.684,32.971,142.972,205.026,2649309.52
2026-08-04 06:44:00,3.282,50.815,123.355,174.043,1690672.98
2026-08-04 06:45:00,7.858,38.568,139.043,119.886,2671083.86
2026-08-04 06:46:00,4.578,65.567,141.538,159.937,1805790.96
2026-08-04 06:47:00,7.520,62.329,140.806,126.294,2010786.58
2026-08-04 06:48:00,4.069,59.258,127.947,152.791,1591022.38
2026-08-04 06:49:00,3.726,34.496,146.500,214.565,2804778.71
2026-08-04 06:50:00,6.625,47.872,136.981,128.607,2235747.54
2026-08-04 06:51:00,5.708,37.208,147.405,156.746,2852298.64
2026-08-04 06:52:00,5.148,31.751,133.339,153.367,2616998.06
2026-08-04 06:53:00,4.641,46.099,130.289,155.887,2129969.26
2026-08-04 06:54:00,4.799,42.549,146.958,174.973,2656182.09
2026-08-04 06:55:00,7.007,66.729,144.472,131.282,1890640.36
2026-08-04 06:56:00,2.919,67.043,122.583,167.869,1230083.02
2026-08-04 06:57:00,2.306,67.393,133.161,219.164,1463092.72
2026-08-04 06:58:00,2.036,30.573,122.272,281.456,2134813.44
2026-08-04 06:59:00,4.970,50.755,146.106,166.324,2400896.86
2026-08-04 07:00:00,6.908,30.730,134.351,124.864,2718172.21
2026-08-04 07:01:00,6.026,54.179,127.846,125.334,1792244.90
2026-08-04 07:02:00,7.943,50.337,122.108,104.620,1802226.19
2026-08-04 07:03:00,5.660,47.215,128.791,133.385,2038604.80
2026-08-04 07:04:00,5.055,32.105,130.942,151.563,2523918.85
2026-08-04 07:05:00,5.490,34.195,149.112,165.681,3017226.30
2026-08-04 07:06:00,7.293,42.521,149.703,131.055,2698947.06
2026-08-04 07:07:00,2.088,39.680,133.886,292.013,2202140.45
2026-08-04 07:08:00,4.799,37.153,147.414,176.936,2804006.80
2026-08-04 07:09:00,4.467,64.051,143.962,167.681,1934978.91
2026-08-04 07:10:00,7.720,31.139,143.085,121.374,2911794.29
2026-08-04 07:11:00,3.124,38.715,128.064,201.641,2127231.23
2026-08-04 07:12:00,2.153,66.681,142.276,260.430,1743870.12
2026-08-04 07:13:00,5.790,64.868,149.733,153.245,2138941.95
2026-08-04 07:14:00,5.750,44.210,145.198,151.718,2584018.84
2026-08-04 07:15:00,3.916,62.177,136.264,167.909,1730736.02
2026-08-04 07:16:00,5.239,36.089,120.028,132.546,2112097.57
2026-08-04 07:17:00,5.580,55.617,131.303,136.181,1879126.30
2026-08-04 07:18:00,4.118,65.327,139.623,170.493,1810351.13
2026-08-04 07:19:00,4.523,48.879,124.156,143.516,1789256.25
2026-08-04 07:20:00,2.851,36.675,132.170,243.136,2460239.93
2026-08-04 07:21:00,6.626,53.152,141.309,134.234,2245751.91
2026-08-04 07:22:00,4.335,59.927,146.741,176.069,2104575.46
2026-08-04 07:23:00,5.873,64.625,141.043,144.449,1959620.44
2026-08-04 07:24:00,4.560,45.165,138.318,168.503,2350808.10
2026-08-04 07:25:00,2.974,41.363,126.778,205.914,2045259.23
2026-08-04 07:26:00,6.204,57.423,140.130,137.693,2081557.67
2026-08-04 07:27:00,4.504,39.994,145.154,184.276,2716366.50
2026-08-04 07:28:00,3.112,39.711,133.136,214.562,2274586.84
2026-08-04 07:29:00,7.601,37.295,146.672,125.182,2792381.70
2026-08-04 07:30:00,7.360,44.700,130.163,115.376,2174309.86
2026-08-04 07:31:00,6.363,47.570,138.979,136.345,2361156.83
2026-08-04 07:32:00,5.456,58.994,145.236,153.283,2150502.35
2026-08-04 07:33:00,5.751,34.310,146.633,153.136,2856543.85
2026-08-04 07:34:00,4.161,47.038,134.051,169.577,2131440.49
2026-08-04 07:35:00,3.578,56.314,133.820,181.693,1875029.87
2026-08-04 07:36:00,5.552,51.798,148.362,159.725,2504871.64
2026-08-04 07:37:00,6.440,61.519,133.993,126.334,1744793.87
2026-08-04 07:38:00,4.971,65.693,120.102,123.710,1205488.25
2026-08-04 07:39:00,7.373,38.510,134.541,119.001,2480755.91
2026-08-04 07:40:00,4.330,66.346,138.127,159.668,1689237.34
2026-08-04 07:41:00,4.259,65.415,142.312,168.387,1833113.07
2026-08-04 07:42:00,4.553,44.554,122.375,143.241,1878223.71
2026-08-04 07:43:00,6.225,62.533,137.260,134.191,1864627.80
2026-08-04 07:44:00,2.165,50.609,138.332,273.747,2019088.72
2026-08-04 07:45:00,4.123,62.433,140.391,169.109,1838388.77
2026-08-04 07:46:00,6.458,59.921,128.170,120.517,1635641.47
2026-08-04 07:47:00,5.329,68.496,142.999,147.750,1765257.70
2026-08-04 07:48:00,3.859,38.844,143.684,201.249,2619874.06
2026-08-04 07:49:00,5.940,59.443,124.116,121.746,1547035.77
2026-08-04 07:50:00,7.407,30.556,143.164,128.046,3018337.62
2026-08-04 07:51:00,5.031,66.870,138.490,147.327,1691909.56
2026-08-04 07:52:00,6.435,37.956,133.097,128.643,2439473.60
2026-08-04 07:53:00,3.190,44.937,143.374,226.438,2420541.49
2026-08-04 07:54:00,4.838,63.723,123.824,130.642,1353282.34
2026-08-04 07:55:00,3.748,49.106,130.720,175.141,1974423.19
2026-08-04 07:56:00,7.957,56.551,146.786,126.810,2336745.82
2026-08-04 07:57:00,3.312,44.458,124.297,181.371,1895677.99
2026-08-04 07:58:00,7.684,52.216,147.837,127.673,2423735.99
2026-08-04 07:59:00,4.452,63.818,138.876,160.745,1803881.33
2026-08-04 08:00:00,4.990,65.701,120.201,122.817,1191358.97
2026-08-04 08:01:00,5.143,48.252,124.666,135.433,1874325.22
2026-08-04 08:02:00,3.451,58.806,121.565,159.432,1451484.51
2026-08-04 08:03:00,3.434,48.689,143.164,208.954,2300207.34
2026-08-04 08:04:00,4.256,67.586,127.627,146.772,1408790.00
2026-08-04 08:05:00,6.471,59.102,137.091,129.933,1915946.59
2026-08-04 08:06:00,6.205,47.251,145.520,143.109,2486108.21
2026-08-04 08:07:00,7.986,49.925,147.064,125.338,2517307.65
2026-08-04 08:08:00,2.530,37.325,145.228,295.502,2730603.00
2026-08-04 08:09:00,6.556,67.640,135.083,127.020,1627190.15
2026-08-04 08:10:00,3.170,40.202,124.278,197.902,2089359.68
2026-08-04 08:11:00,5.066,37.254,130.425,147.576,2336229.64
2026-08-04 08:12:00,3.178,48.085,130.047,192.899,1923898.74
2026-08-04 08:13:00,7.617,59.046,149.719,134.766,2410707.23
2026-08-04 08:14:00,5.043,57.308,144.206,160.060,2166046.11
2026-08-04 08:15:00,4.817,40.183,129.677,150.131,2213827.51
2026-08-04 08:16:00,3.844,40.598,132.378,183.007,2288458.04
2026-08-04 08:17:00,4.694,39.425,128.150,154.027,2248450.59
2026-08-04 08:18:00,2.664,54.129,132.103,215.731,1799646.08
2026-08-04 08:19:00,6.105,68.284,122.408,117.673,1260368.18
2026-08-04 08:20:00,5.424,65.576,145.051,151.597,1950280.23
2026-08-04 08:21:00,2.597,50.180,135.973,233.530,1990640.44
2026-08-04 08:22:00,2.614,45.113,138.152,246.025,2195483.29
2026-08-04 08:23:00,3.758,45.829,125.904,165.733,1883392.58
2026-08-04 08:24:00,4.839,62.249,133.555,146.954,1713201.66
2026-08-04 08:25:00,3.336,56.024,133.869,188.630,1849124.01
2026-08-04 08:26:00,2.788,31.651,122.898,223.244,2232806.74
2026-08-04 08:27:00,2.578,33.026,120.916,229.462,2116846.91
2026-08-04 08:28:00,3.831,49.254,138.539,184.618,2167458.17
2026-08-04 08:29:00,5.778,51.293,137.150,140.014,2142672.99
2026-08-04 08:30:00,6.070,68.424,139.378,135.752,1708322.47
2026-08-04 08:31:00,3.697,35.643,146.881,216.312,2792122.59
2026-08-04 08:32:00,4.643,62.307,149.950,173.534,2158883.42
2026-08-04 08:33:00,5.771,65.820,145.177,147.281,1964992.43
2026-08-04 08:34:00,4.160,45.105,120.695,152.068,1860080.91
2026-08-04 08:35:00,7.872,36.472,129.209,111.248,2460383.45
2026-08-04 08:36:00,6.156,39.853,143.328,142.339,2637349.85
2026-08-04 08:37:00,5.471,56.511,147.036,157.361,2306100.02
2026-08-04 08:38:00,4.987,32.792,147.357,175.506,2975236.00
2026-08-04 08:39:00,4.952,65.424,140.131,152.024,1792441.20
2026-08-04 08:40:00,3.750,60.264,145.409,195.350,2117679.28
2026-08-04 08:41:00,2.463,61.778,124.802,194.384,1365468.24
2026-08-04 08:42:00,7.027,59.613,131.777,121.368,1814046.99
2026-08-04 08:43:00,7.432,35.148,122.506,106.838,2227238.10
2026-08-04 08:44:00,7.847,59.236,128.704,110.568,1683727.80
2026-08-04 08:45:00,4.424,53.968,143.288,172.932,2199848.69
2026-08-04 08:46:00,7.678,32.039,125.589,109.800,2495804.64
2026-08-04 08:47:00,6.214,41.385,142.272,145.613,2707338.44
2026-08-04 08:48:00,4.533,46.924,143.051,171.970,2369231.46
2026-08-04 08:49:00,7.511,51.716,146.395,129.601,2445334.41
2026-08-04 08:50:00,7.811,37.221,149.017,127.400,2944400.89
2026-08-04 08:51:00,5.204,51.089,142.414,156.324,2288965.49
2026-08-04 08:52:00,6.678,68.304,140.264,133.456,1818610.48
2026-08-04 08:53:00,6.660,44.185,143.511,135.564,2543719.77
2026-08-04 08:54:00,5.653,36.059,125.677,130.151,2223341.44
2026-08-04 08:55:00,4.537,48.749,142.165,170.457,2307979.71
2026-08-04 08:56:00,2.806,48.023,147.282,252.400,2397198.27
2026-08-04 08:57:00,7.988,66.688,133.597,116.516,1663694.76
2026-08-04 08:58:00,2.430,48.494,120.661,211.330,1653983.60
2026-08-04 08:59:00,2.809,39.733,130.103,226.289,2190596.06
2026-08-04 09:00:00,4.249,38.979,122.898,156.553,2088064.66
2026-08-04 09:01:00,4.391,31.382,138.791,178.489,2700239.65
2026-08-04 09:02:00,3.603,59.656,145.044,196.645,2063088.92
2026-08-04 09:03:00,2.468,40.713,122.741,228.341,1935988.94
2026-08-04 09:04:00,7.396,61.518,132.823,117.906,1743370.34
2026-08-04 09:05:00,5.080,52.013,140.179,155.526,2197848.89
2026-08-04 09:06:00,7.819,58.466,147.224,129.510,2321966.58
2026-08-04 09:07:00,7.268,38.127,126.612,112.713,2265878.70
2026-08-04 09:08:00,4.964,36.200,135.841,160.282,2574677.15
2026-08-04 09:09:00,4.329,46.726,120.516,142.777,1738204.77
2026-08-04 09:10:00,3.530,44.271,131.705,188.770,2132313.88
2026-08-04 09:11:00,7.958,50.246,130.353,111.862,2049697.47
2026-08-04 09:12:00,5.630,59.932,125.317,126.533,1567444.67
2026-08-04 09:13:00,7.044,66.354,124.298,112.496,1358656.46
2026-08-04 09:14:00,7.908,53.772,131.076,111.181,1897680.25
2026-08-04 09:15:00,3.344,39.034,121.835,183.819,2023584.48
2026-08-04 09:16:00,7.549,41.817,147.191,127.151,2692737.36
2026-08-04 09:17:00,6.767,66.226,148.612,137.821,2025083.41
2026-08-04 09:18:00,4.728,38.385,145.890,178.002,2759171.47
2026-08-04 09:19:00,7.693,33.797,120.111,101.980,2192476.18
2026-08-04 09:20:00,5.539,66.846,130.346,131.912,1506571.88
2026-08-04 09:21:00,4.362,31.067,133.097,168.336,2502924.34
2026-08-04 09:22:00,2.959,59.956,129.874,191.025,1621376.59
2026-08-04 09:23:00,6.367,35.824,144.001,142.868,2849042.51
2026-08-04 09:24:00,6.644,56.655,140.259,130.420,2048666.62
2026-08-04 09:25:00,3.241,37.457,125.854,195.581,2142465.90
2026-08-04 09:26:00,4.231,65.886,122.599,139.572,1303192.75
2026-08-04 09:27:00,2.330,31.995,137.997,287.568,2489401.35
2026-08-04 09:28:00,5.344,42.180,145.304,160.230,2636767.91
2026-08-04 09:29:00,5.600,61.321,139.023,143.059,1913446.17
2026-08-04 09:30:00,7.090,52.693,127.357,115.672,1866344.18
2026-08-04 09:31:00,2.157,46.875,136.722,279.463,2096975.52
2026-08-04 09:32:00,2.718,47.422,135.925,227.972,2051191.55
2026-08-04 09:33:00,2.189,50.093,143.609,289.572,2191647.78
2026-08-04 09:34:00,7.667,69.795,132.774,116.829,1507292.82
2026-08-04 09:35:00,5.077,56.946,141.633,155.644,2094682.42
2026-08-04 09:36:00,3.476,49.482,127.791,180.614,1905296.13
2026-08-04 09:37:00,2.115,42.874,120.716,239.105,1734503.43
2026-08-04 09:38:00,2.579,50.152,143.093,259.738,2259485.08
2026-08-04 09:39:00,6.321,66.905,149.592,147.743,2135863.67
2026-08-04 09:40:00,4.882,38.759,149.592,181.712,2917021.55
2026-08-04 09:41:00,6.407,43.819,142.533,141.493,2615636.15
2026-08-04 09:42:00,3.591,32.600,140.035,211.463,2684918.71
2026-08-04 09:43:00,4.637,55.169,131.231,150.215,1842360.00
2026-08-04 09:44:00,5.743,60.681,147.738,148.748,2114176.73
2026-08-04 09:45:00,3.274,55.281,134.420,192.054,1871728.47
2026-08-04 09:46:00,3.725,62.473,141.815,187.164,1941568.99
2026-08-04 09:47:00,2.850,60.830,137.009,206.293,1732681.72
2026-08-04 09:48:00,6.271,68.899,146.908,141.644,1906777.62
2026-08-04 09:49:00,5.494,48.098,140.683,149.954,2339009.66
2026-08-04 09:50:00,4.668,33.363,129.204,152.719,2328927.26
2026-08-04 09:51:00,5.404,51.416,147.477,162.488,2508996.02
