timestamp,T_reator_C,F_alimentacao_L_min,C_A0_mol_L,C_A_mol_L
2026-08-01 21:28:00,130.714,23.176,1.653,0.7337
2026-08-01 21:29:00,133.169,19.643,1.789,0.6171
2026-08-01 21:30:00,133.850,29.051,1.678,0.5813
2026-08-01 21:31:00,128.355,11.560,1.188,0.2392
2026-08-01 21:32:00,127.305,18.448,1.431,0.5686
2026-08-01 21:33:00,130.738,28.071,1.800,0.7035
2026-08-01 21:34:00,131.664,23.605,1.073,0.3499
2026-08-01 21:35:00,130.528,17.369,1.944,0.5674
2026-08-01 21:36:00,133.300,29.551,1.040,0.4457
2026-08-01 21:37:00,128.958,25.183,1.187,0.5373
2026-08-01 21:38:00,128.317,29.546,1.613,0.6819
2026-08-01 21:39:00,130.668,21.674,1.473,0.6183
2026-08-01 21:40:00,131.599,10.164,1.600,0.3588
2026-08-01 21:41:00,128.344,29.439,1.453,0.6256
2026-08-01 21:42:00,127.537,26.481,1.833,0.8571
2026-08-01 21:43:00,134.667,21.006,1.965,0.6378
2026-08-01 21:44:00,132.078,13.218,1.771,0.4305
2026-08-01 21:45:00,131.131,27.619,1.595,0.6314
2026-08-01 21:46:00,127.848,22.747,1.379,0.5863
2026-08-01 21:47:00,134.215,10.061,1.633,0.3212
2026-08-01 21:48:00,130.287,19.876,1.794,0.6513
2026-08-01 21:49:00,127.701,29.646,1.788,0.8734
2026-08-01 21:50:00,128.615,21.720,1.008,0.4250
2026-08-01 21:51:00,128.722,24.215,1.700,0.7241
2026-08-01 21:52:00,125.341,23.161,1.203,0.4261
2026-08-01 21:53:00,129.090,20.375,1.533,0.5920
2026-08-01 21:54:00,127.607,23.842,1.745,0.7091
2026-08-01 21:55:00,129.523,13.915,1.958,0.6524
2026-08-01 21:56:00,130.607,16.759,1.036,0.3677
2026-08-01 21:57:00,128.356,27.788,1.328,0.6840
2026-08-01 21:58:00,125.305,15.397,1.062,0.3448
2026-08-01 21:59:00,134.275,18.335,1.771,0.6211
2026-08-01 22:00:00,126.176,12.068,1.172,0.2788
2026-08-01 22:01:00,128.506,28.610,1.124,0.5344
2026-08-01 22:02:00,132.272,15.386,1.097,0.2728
2026-08-01 22:03:00,133.794,21.619,1.710,0.6539
2026-08-01 22:04:00,131.462,17.975,1.090,0.4726
2026-08-01 22:05:00,127.404,16.934,1.448,0.5417
2026-08-01 22:06:00,131.635,13.364,1.160,0.2289
2026-08-01 22:07:00,129.024,29.920,1.631,0.7470
2026-08-01 22:08:00,132.448,15.784,1.144,0.5299
2026-08-01 22:09:00,128.955,17.929,1.233,0.4922
2026-08-01 22:10:00,125.878,13.855,1.857,0.5613
2026-08-01 22:11:00,130.267,22.552,1.017,0.4638
2026-08-01 22:12:00,125.422,11.723,1.035,0.3128
2026-08-01 22:13:00,131.234,23.259,1.734,0.8525
2026-08-01 22:14:00,128.173,20.062,1.212,0.4799
2026-08-01 22:15:00,133.821,22.950,1.232,0.4469
2026-08-01 22:16:00,130.009,10.094,1.008,0.2304
2026-08-01 22:17:00,125.340,23.470,1.511,0.6668
2026-08-01 22:18:00,131.385,10.914,1.396,0.2892
2026-08-01 22:19:00,133.311,28.350,1.833,0.7216
2026-08-01 22:20:00,125.449,25.868,1.104,0.5010
2026-08-01 22:21:00,132.449,12.478,1.998,0.5567
2026-08-01 22:22:00,132.615,21.125,1.055,0.3710
2026-08-01 22:23:00,131.806,29.137,1.220,0.5155
2026-08-01 22:24:00,129.901,14.852,1.140,0.2735
2026-08-01 22:25:00,131.474,11.454,1.777,0.4796
2026-08-01 22:26:00,129.896,18.451,1.284,0.5560
2026-08-01 22:27:00,128.763,12.764,1.023,0.2427
2026-08-01 22:28:00,125.497,25.551,1.531,0.6911
2026-08-01 22:29:00,129.963,28.243,1.239,0.5143
2026-08-01 22:30:00,132.830,18.992,1.620,0.5998
2026-08-01 22:31:00,125.509,29.958,1.447,0.8092
2026-08-01 22:32:00,125.372,13.802,1.086,0.3682
2026-08-01 22:33:00,126.693,28.355,1.900,0.8621
2026-08-01 22:34:00,127.952,16.470,1.227,0.4509
2026-08-01 22:35:00,130.000,28.038,1.008,0.4753
2026-08-01 22:36:00,133.287,28.090,1.582,0.6979
2026-08-01 22:37:00,125.297,16.977,1.828,0.6293
2026-08-01 22:38:00,132.819,10.406,1.493,0.2620
2026-08-01 22:39:00,132.144,16.052,1.849,0.4735
2026-08-01 22:40:00,129.992,18.727,1.074,0.4562
2026-08-01 22:41:00,126.924,29.676,1.285,0.7143
2026-08-01 22:42:00,125.850,23.794,1.642,0.6506
2026-08-01 22:43:00,126.582,22.697,1.773,0.7269
2026-08-01 22:44:00,128.328,22.904,1.078,0.4087
2026-08-01 22:45:00,130.308,17.925,1.612,0.6153
2026-08-01 22:46:00,128.494,23.793,1.770,0.7678
2026-08-01 22:47:00,130.588,15.593,1.127,0.4471
2026-08-01 22:48:00,133.814,25.046,1.148,0.4369
2026-08-01 22:49:00,126.298,23.037,1.508,0.5879
2026-08-01 22:50:00,133.944,24.926,1.433,0.5198
2026-08-01 22:51:00,126.943,13.027,1.425,0.3805
2026-08-01 22:52:00,129.925,21.046,1.868,0.7886
2026-08-01 22:53:00,132.336,13.834,1.066,0.4099
2026-08-01 22:54:00,131.969,16.237,1.736,0.5718
2026-08-01 22:55:00,132.582,25.838,1.818,0.7113
2026-08-01 22:56:00,132.136,18.348,1.384,0.4833
2026-08-01 22:57:00,125.160,10.997,1.693,0.3829
2026-08-01 22:58:00,129.960,27.841,1.587,0.7121
2026-08-01 22:59:00,128.791,12.147,1.265,0.2495
2026-08-01 23:00:00,134.279,19.946,1.512,0.5417
2026-08-01 23:01:00,134.547,19.507,1.058,0.3413
2026-08-01 23:02:00,127.563,17.982,1.810,0.7226
2026-08-01 23:03:00,132.120,10.104,1.056,0.2763
2026-08-01 23:04:00,127.371,15.083,1.291,0.3975
2026-08-01 23:05:00,132.486,13.111,1.410,0.4341
2026-08-01 23:06:00,127.991,13.272,1.500,0.3802
2026-08-01 23:07:00,132.306,12.528,1.533,0.5525
2026-08-01 23:08:00,125.271,26.481,1.603,0.7014
2026-08-01 23:09:00,132.027,12.019,1.917,0.5265
2026-08-01 23:10:00,129.208,16.660,1.478,0.5778
2026-08-01 23:11:00,132.386,21.597,1.652,0.6275
2026-08-01 23:12:00,125.916,10.818,1.089,0.2375
2026-08-01 23:13:00,133.680,20.501,1.842,0.5986
2026-08-01 23:14:00,131.655,19.276,1.338,0.4111
2026-08-01 23:15:00,128.708,27.162,1.591,0.7342
2026-08-01 23:16:00,128.415,12.321,1.981,0.6067
2026-08-01 23:17:00,127.955,11.169,1.758,0.4969
2026-08-01 23:18:00,130.888,12.943,1.405,0.3881
2026-08-01 23:19:00,125.394,19.526,1.451,0.5130
2026-08-01 23:20:00,132.120,12.100,1.146,0.3908
2026-08-01 23:21:00,132.867,22.314,1.631,0.6041
2026-08-01 23:22:00,127.533,25.868,1.553,0.6922
2026-08-01 23:23:00,126.400,21.110,1.593,0.6843
2026-08-01 23:24:00,134.715,17.169,1.268,0.2847
2026-08-01 23:25:00,131.340,18.934,1.710,0.5980
2026-08-01 23:26:00,131.939,14.849,1.299,0.3690
2026-08-01 23:27:00,131.324,27.042,1.447,0.6216
2026-08-01 23:28:00,127.492,16.470,1.149,0.4783
2026-08-01 23:29:00,133.017,27.173,1.715,0.6499
2026-08-01 23:30:00,129.814,29.318,1.176,0.5509
2026-08-01 23:31:00,127.634,15.113,1.587,0.4898
2026-08-01 23:32:00,130.935,27.158,1.825,0.7925
2026-08-01 23:33:00,133.836,26.729,1.590,0.7040
2026-08-01 23:34:00,132.762,22.227,1.605,0.5969
2026-08-01 23:35:00,132.116,26.677,1.880,0.7847
2026-08-01 23:36:00,127.674,18.510,1.997,0.6139
2026-08-01 23:37:00,127.790,22.058,1.195,0.5476
2026-08-01 23:38:00,133.309,18.114,1.476,0.3834
2026-08-01 23:39:00,132.997,29.978,1.363,0.5808
2026-08-01 23:40:00,133.612,20.637,1.070,0.3256
2026-08-01 23:41:00,134.487,14.745,1.367,0.2371
2026-08-01 23:42:00,128.655,23.403,1.700,0.7314
2026-08-01 23:43:00,130.999,25.161,1.851,0.7559
2026-08-01 23:44:00,130.643,27.227,1.822,0.8409
2026-08-01 23:45:00,128.036,10.254,1.020,0.2870
2026-08-01 23:46:00,130.461,24.946,1.395,0.6293
2026-08-01 23:47:00,134.842,20.611,1.949,0.6968
2026-08-01 23:48:00,134.356,24.529,1.553,0.6296
2026-08-01 23:49:00,130.193,20.547,1.980,0.8106
2026-08-01 23:50:00,127.448,16.594,1.344,0.4981
2026-08-01 23:51:00,133.351,10.702,1.400,0.3232
2026-08-01 23:52:00,133.569,16.407,1.456,0.4300
2026-08-01 23:53:00,130.629,23.120,1.853,0.7654
2026-08-01 23:54:00,129.679,10.194,1.290,0.3368
2026-08-01 23:55:00,126.819,28.429,1.437,0.7347
2026-08-01 23:56:00,128.298,17.986,1.786,0.6423
2026-08-01 23:57:00,125.145,11.258,1.331,0.5118
2026-08-01 23:58:00,129.385,27.640,1.408,0.7391
2026-08-01 23:59:00,126.281,13.614,1.881,0.5528
2026-08-02 00:00:00,130.174,11.166,1.352,0.3380
2026-08-02 00:01:00,127.482,11.569,1.547,0.5247
2026-08-02 00:02:00,133.867,20.560,1.068,0.3199
2026-08-02 00:03:00,126.233,15.718,1.951,0.6136
2026-08-02 00:04:00,129.396,26.836,1.662,0.9123
2026-08-02 00:05:00,126.388,20.911,1.963,0.7926
2026-08-02 00:06:00,130.697,15.562,1.812,0.4467
2026-08-02 00:07:00,128.152,21.685,1.763,0.6762
2026-08-02 00:08:00,126.045,28.881,1.135,0.5440
2026-08-02 00:09:00,131.005,27.248,1.487,0.7047
2026-08-02 00:10:00,130.381,12.730,1.015,0.2804
2026-08-02 00:11:00,127.103,27.439,1.562,0.6636
2026-08-02 00:12:00,134.668,17.325,1.957,0.4212
2026-08-02 00:13:00,132.883,17.689,1.386,0.4782
2026-08-02 00:14:00,131.173,20.081,1.348,0.4977
2026-08-02 00:15:00,134.434,25.364,1.286,0.5784
2026-08-02 00:16:00,132.469,18.450,1.575,0.4918
2026-08-02 00:17:00,129.827,23.221,1.905,0.7701
2026-08-02 00:18:00,134.632,13.403,1.589,0.3709
2026-08-02 00:19:00,131.420,15.902,1.754,0.5108
2026-08-02 00:20:00,126.365,28.957,1.368,0.7062
2026-08-02 00:21:00,125.986,18.401,1.370,0.5087
2026-08-02 00:22:00,125.923,24.528,1.237,0.4705
2026-08-02 00:23:00,128.554,11.591,1.097,0.3735
2026-08-02 00:24:00,125.084,10.606,1.836,0.5219
2026-08-02 00:25:00,130.588,11.053,1.727,0.4633
2026-08-02 00:26:00,129.364,24.029,1.131,0.5596
2026-08-02 00:27:00,128.639,11.135,1.538,0.3879
2026-08-02 00:28:00,129.295,22.040,1.625,0.6458
2026-08-02 00:29:00,129.244,15.014,1.865,0.5266
2026-08-02 00:30:00,134.882,12.807,1.141,0.3293
2026-08-02 00:31:00,129.187,23.855,1.113,0.3799
2026-08-02 00:32:00,134.221,20.878,1.258,0.4518
2026-08-02 00:33:00,133.537,27.825,1.239,0.5560
2026-08-02 00:34:00,129.278,24.544,1.147,0.4155
2026-08-02 00:35:00,125.423,16.454,1.877,0.7687
2026-08-02 00:36:00,133.482,12.531,1.993,0.3776
2026-08-02 00:37:00,127.123,22.745,1.655,0.6361
2026-08-02 00:38:00,125.585,16.949,1.757,0.6581
2026-08-02 00:39:00,133.711,13.310,1.525,0.4378
2026-08-02 00:40:00,131.583,21.461,1.625,0.5330
2026-08-02 00:41:00,126.781,23.234,1.851,0.8593
2026-08-02 00:42:00,127.890,15.711,1.886,0.6873
2026-08-02 00:43:00,132.457,24.434,1.326,0.5092
2026-08-02 00:44:00,126.234,11.362,1.797,0.5155
2026-08-02 00:45:00,132.226,24.594,1.016,0.4820
2026-08-02 00:46:00,129.584,12.114,1.122,0.3947
2026-08-02 00:47:00,133.372,23.814,1.293,0.4705
2026-08-02 00:48:00,131.430,18.704,1.493,0.4698
2026-08-02 00:49:00,134.821,13.037,1.232,0.2955
2026-08-02 00:50:00,133.571,10.422,1.871,0.3388
2026-08-02 00:51:00,128.437,26.907,1.542,0.7872
2026-08-02 00:52:00,129.816,27.595,1.413,0.6730
2026-08-02 00:53:00,134.395,17.400,1.794,0.5530
2026-08-02 00:54:00,126.521,23.187,1.706,0.8223
2026-08-02 00:55:00,129.172,27.394,1.754,0.8523
2026-08-02 00:56:00,130.763,11.792,1.324,0.3980
2026-08-02 00:57:00,128.512,20.120,1.314,0.5459
2026-08-02 00:58:00,125.942,18.498,1.300,0.5961
2026-08-02 00:59:00,127.064,14.311,1.790,0.4989
2026-08-02 01:00:00,129.330,15.016,1.382,0.4689
2026-08-02 01:01:00,133.722,28.359,1.123,0.5735
2026-08-02 01:02:00,130.720,23.898,1.502,0.5995
2026-08-02 01:03:00,127.985,22.490,1.211,0.4764
2026-08-02 01:04:00,126.680,22.945,1.577,0.6697
2026-08-02 01:05:00,131.183,18.264,1.525,0.5259
2026-08-02 01:06:00,126.807,25.752,1.271,0.6575
2026-08-02 01:07:00,125.707,24.916,1.926,0.9021
2026-08-02 01:08:00,125.330,18.726,1.440,0.6465
2026-08-02 01:09:00,131.977,12.935,1.532,0.4362
2026-08-02 01:10:00,133.864,11.949,1.714,0.4640
2026-08-02 01:11:00,130.301,25.898,1.638,0.7158
2026-08-02 01:12:00,127.791,24.056,1.040,0.4431
2026-08-02 01:13:00,127.044,18.997,1.493,0.5020
2026-08-02 01:14:00,127.763,12.722,1.902,0.4131
2026-08-02 01:15:00,128.052,25.468,1.889,0.8299
2026-08-02 01:16:00,131.039,17.183,1.129,0.2236
2026-08-02 01:17:00,134.235,25.534,1.298,0.5094
2026-08-02 01:18:00,127.241,23.985,1.275,0.6064
2026-08-02 01:19:00,128.593,28.601,1.916,0.9127
2026-08-02 01:20:00,130.945,11.357,1.968,0.3189
2026-08-02 01:21:00,129.431,22.868,1.439,0.5684
2026-08-02 01:22:00,126.166,25.851,1.695,0.8334
2026-08-02 01:23:00,126.566,15.829,1.167,0.4849
2026-08-02 01:24:00,130.785,24.739,1.660,0.7268
2026-08-02 01:25:00,131.086,15.955,1.048,0.3293
2026-08-02 01:26:00,130.886,22.699,1.078,0.4560
2026-08-02 01:27:00,133.152,23.611,1.394,0.6496
2026-08-02 01:28:00,126.924,27.902,1.857,0.9010
2026-08-02 01:29:00,129.509,29.018,1.013,0.3862
2026-08-02 01:30:00,129.655,29.937,1.331,0.6054
2026-08-02 01:31:00,127.152,23.877,1.634,0.6799
2026-08-02 01:32:00,132.096,21.579,1.307,0.4195
2026-08-02 01:33:00,128.123,23.657,1.007,0.3920
2026-08-02 01:34:00,131.190,24.946,1.531,0.8043
2026-08-02 01:35:00,129.213,26.315,1.123,0.4418
2026-08-02 01:36:00,127.400,15.819,1.315,0.4208
2026-08-02 01:37:00,127.069,24.177,1.899,1.0169
2026-08-02 01:38:00,129.919,13.841,1.593,0.5021
2026-08-02 01:39:00,127.405,12.061,1.732,0.5134
2026-08-02 01:40:00,131.741,25.864,1.159,0.5192
2026-08-02 01:41:00,131.171,21.604,1.748,0.6801
2026-08-02 01:42:00,132.900,19.520,1.169,0.3739
2026-08-02 01:43:00,126.332,17.965,1.877,0.7353
2026-08-02 01:44:00,133.822,15.113,1.690,0.5095
2026-08-02 01:45:00,130.232,21.724,1.671,0.5533
2026-08-02 01:46:00,131.512,11.704,1.220,0.2752
2026-08-02 01:47:00,134.791,23.934,1.432,0.4352
2026-08-02 01:48:00,130.191,19.752,1.040,0.3295
2026-08-02 01:49:00,133.799,22.611,1.346,0.5295
2026-08-02 01:50:00,128.248,10.632,1.023,0.2321
2026-08-02 01:51:00,133.301,17.487,1.006,0.3031
2026-08-02 01:52:00,134.356,17.993,1.181,0.2072
2026-08-02 01:53:00,126.874,21.556,1.677,0.6236
2026-08-02 01:54:00,129.984,28.038,1.233,0.4925
2026-08-02 01:55:00,133.952,24.334,1.900,0.6316
2026-08-02 01:56:00,128.564,26.122,1.553,0.7129
2026-08-02 01:57:00,131.960,25.175,1.449,0.6017
2026-08-02 01:58:00,126.017,13.912,1.424,0.5136
2026-08-02 01:59:00,128.008,20.270,1.449,0.6506
2026-08-02 02:00:00,131.594,24.700,1.210,0.5810
2026-08-02 02:01:00,129.418,20.717,1.418,0.5732
2026-08-02 02:02:00,131.585,28.989,1.014,0.4691
2026-08-02 02:03:00,130.527,20.362,1.415,0.5482
2026-08-02 02:04:00,134.294,20.957,1.382,0.4231
2026-08-02 02:05:00,126.202,12.397,1.043,0.3298
2026-08-02 02:06:00,131.235,11.582,1.608,0.3710
2026-08-02 02:07:00,129.561,11.177,1.786,0.3813
2026-08-02 02:08:00,134.268,12.993,1.191,0.1906
2026-08-02 02:09:00,133.565,23.438,1.461,0.4132
2026-08-02 02:10:00,128.167,13.562,1.913,0.5664
2026-08-02 02:11:00,133.339,12.161,1.900,0.4237
2026-08-02 02:12:00,130.753,22.256,1.260,0.4518
2026-08-02 02:13:00,127.906,27.167,1.220,0.5031
2026-08-02 02:14:00,125.915,10.660,1.219,0.2979
2026-08-02 02:15:00,126.668,20.123,1.589,0.5806
2026-08-02 02:16:00,131.290,13.834,1.840,0.5283
2026-08-02 02:17:00,129.979,28.288,1.244,0.6163
2026-08-02 02:18:00,126.338,18.370,1.643,0.6080
2026-08-02 02:19:00,133.935,22.945,1.710,0.7051
2026-08-02 02:20:00,130.782,18.695,1.134,0.3543
2026-08-02 02:21:00,134.655,26.356,1.089,0.3208
2026-08-02 02:22:00,127.753,19.854,1.089,0.5104
2026-08-02 02:23:00,126.839,28.918,1.451,0.5950
2026-08-02 02:24:00,133.721,17.179,1.257,0.3571
2026-08-02 02:25:00,132.509,24.429,1.357,0.5915
2026-08-02 02:26:00,127.119,11.772,1.975,0.6332
2026-08-02 02:27:00,128.513,13.242,1.324,0.3826
2026-08-02 02:28:00,128.182,20.592,1.329,0.4954
2026-08-02 02:29:00,132.050,15.186,1.740,0.6440
2026-08-02 02:30:00,127.154,11.179,1.941,0.5837
2026-08-02 02:31:00,125.770,14.954,1.645,0.6325
2026-08-02 02:32:00,133.182,15.418,1.769,0.5455
2026-08-02 02:33:00,125.115,22.463,1.228,0.5865
2026-08-02 02:34:00,131.082,13.324,1.187,0.3457
2026-08-02 02:35:00,128.086,28.567,1.998,0.9510
2026-08-02 02:36:00,129.232,15.740,1.966,0.5329
2026-08-02 02:37:00,125.674,29.272,1.344,0.6034
2026-08-02 02:38:00,126.656,18.471,1.804,0.7378
2026-08-02 02:39:00,130.012,24.645,1.282,0.6179
2026-08-02 02:40:00,128.834,23.566,1.054,0.4592
2026-08-02 02:41:00,129.505,15.621,1.694,0.4823
2026-08-02 02:42:00,125.052,18.872,1.538,0.6367
2026-08-02 02:43:00,134.280,14.586,1.053,0.3099
2026-08-02 02:44:00,130.199,27.691,1.423,0.5301
2026-08-02 02:45:00,129.352,27.727,1.586,0.8209
2026-08-02 02:46:00,133.678,17.196,1.395,0.4860
2026-08-02 02:47:00,125.626,18.174,1.044,0.3451
2026-08-02 02:48:00,129.467,16.055,1.937,0.6343
2026-08-02 02:49:00,130.762,15.980,1.928,0.5943
2026-08-02 02:50:00,127.775,11.750,1.887,0.6009
2026-08-02 02:51:00,127.596,22.797,1.697,0.6936
2026-08-02 02:52:00,126.616,25.362,1.905,0.8122
2026-08-02 02:53:00,132.060,16.815,1.856,0.5853
2026-08-02 02:54:00,131.685,20.035,1.544,0.4959
2026-08-02 02:55:00,129.093,10.440,1.512,0.4286
2026-08-02 02:56:00,126.001,22.599,1.618,0.7081
2026-08-02 02:57:00,126.854,16.499,1.284,0.3884
2026-08-02 02:58:00,129.035,12.955,1.119,0.2777
2026-08-02 02:59:00,127.482,10.223,1.929,0.4589
2026-08-02 03:00:00,132.366,18.539,1.492,0.4852
2026-08-02 03:01:00,125.793,23.396,1.086,0.3912
2026-08-02 03:02:00,128.907,14.800,1.946,0.5457
2026-08-02 03:03:00,133.876,13.358,1.808,0.4828
2026-08-02 03:04:00,128.381,22.260,1.646,0.7602
2026-08-02 03:05:00,132.614,21.871,1.991,0.7130
2026-08-02 03:06:00,128.005,16.099,1.821,0.6289
2026-08-02 03:07:00,131.457,27.014,1.080,0.6087
2026-08-02 03:08:00,130.580,21.941,1.720,0.6887
2026-08-02 03:09:00,130.220,26.305,1.120,0.3744
2026-08-02 03:10:00,126.477,28.477,1.775,0.9098
2026-08-02 03:11:00,125.512,23.503,1.270,0.5902
2026-08-02 03:12:00,126.332,15.846,1.349,0.4496
2026-08-02 03:13:00,132.547,23.547,1.832,0.6494
2026-08-02 03:14:00,134.979,18.420,1.131,0.4057
2026-08-02 03:15:00,127.596,13.628,1.944,0.4377
2026-08-02 03:16:00,127.646,13.486,1.127,0.3191
2026-08-02 03:17:00,128.842,13.073,1.025,0.2759
2026-08-02 03:18:00,128.605,19.300,1.026,0.3457
2026-08-02 03:19:00,131.378,21.889,1.810,0.6892
2026-08-02 03:20:00,129.475,29.491,1.480,0.6270
2026-08-02 03:21:00,131.250,23.465,1.508,0.6395
2026-08-02 03:22:00,125.973,14.641,1.835,0.7955
2026-08-02 03:23:00,132.418,26.705,1.513,0.5859
2026-08-02 03:24:00,132.709,29.678,1.957,0.8988
2026-08-02 03:25:00,134.500,18.258,1.004,0.3279
2026-08-02 03:26:00,131.548,27.603,1.163,0.5229
2026-08-02 03:27:00,130.759,24.884,1.788,0.7250
2026-08-02 03:28:00,130.813,16.322,1.915,0.6185
2026-08-02 03:29:00,125.918,10.135,1.706,0.4597
2026-08-02 03:30:00,128.296,23.965,1.298,0.6119
2026-08-02 03:31:00,133.905,29.307,1.841,0.8411
2026-08-02 03:32:00,133.842,12.712,1.220,0.3811
2026-08-02 03:33:00,134.546,28.303,1.439,0.5585
2026-08-02 03:34:00,131.714,14.140,1.784,0.5202
2026-08-02 03:35:00,127.233,20.830,1.404,0.5663
2026-08-02 03:36:00,133.308,21.052,1.825,0.7071
2026-08-02 03:37:00,130.788,14.416,1.603,0.3814
2026-08-02 03:38:00,125.962,10.479,1.862,0.5651
2026-08-02 03:39:00,125.587,13.474,1.235,0.4185
2026-08-02 03:40:00,131.235,17.810,1.636,0.6259
2026-08-02 03:41:00,131.587,13.784,1.662,0.4703
2026-08-02 03:42:00,128.089,23.419,1.415,0.5984
2026-08-02 03:43:00,134.361,19.761,1.433,0.4424
2026-08-02 03:44:00,126.766,17.081,1.917,0.6794
2026-08-02 03:45:00,126.547,14.657,1.222,0.2864
2026-08-02 03:46:00,128.695,23.246,1.096,0.4541
2026-08-02 03:47:00,129.984,27.838,1.516,0.6595
2026-08-02 03:48:00,129.659,23.015,1.880,0.7806
2026-08-02 03:49:00,131.917,18.179,1.977,0.6251
2026-08-02 03:50:00,126.989,10.559,1.898,0.5186
2026-08-02 03:51:00,130.191,25.805,1.771,0.7630
2026-08-02 03:52:00,130.023,20.494,1.109,0.3129
2026-08-02 03:53:00,134.050,11.309,1.621,0.3704
2026-08-02 03:54:00,133.052,24.546,1.651,0.7058
2026-08-02 03:55:00,133.795,14.601,1.495,0.4670
2026-08-02 03:56:00,133.753,15.978,1.842,0.4903
2026-08-02 03:57:00,126.006,23.022,1.983,0.7932
2026-08-02 03:58:00,130.044,13.775,1.972,0.6426
2026-08-02 03:59:00,133.709,16.437,1.020,0.3323
2026-08-02 04:00:00,133.252,23.953,1.036,0.3458
2026-08-02 04:01:00,134.155,16.305,1.053,0.2620
2026-08-02 04:02:00,125.424,11.834,1.312,0.3915
2026-08-02 04:03:00,129.200,12.001,1.746,0.5247
2026-08-02 04:04:00,126.158,20.825,1.575,0.6407
2026-08-02 04:05:00,126.225,29.968,1.486,0.6673
2026-08-02 04:06:00,130.586,20.464,1.735,0.5377
2026-08-02 04:07:00,134.858,29.548,1.257,0.4870
2026-08-02 04:08:00,132.561,28.131,1.991,0.8163
2026-08-02 04:09:00,130.376,27.548,1.247,0.4938
2026-08-02 04:10:00,133.361,18.944,1.372,0.5443
2026-08-02 04:11:00,131.313,21.305,1.852,0.6081
2026-08-02 04:12:00,125.854,22.700,1.788,0.7488
2026-08-02 04:13:00,131.269,10.171,1.153,0.3891
2026-08-02 04:14:00,125.774,10.874,1.062,0.2459
2026-08-02 04:15:00,128.728,29.190,1.654,0.7919
2026-08-02 04:16:00,128.674,18.795,1.696,0.7166
2026-08-02 04:17:00,134.861,26.713,1.893,0.7541
2026-08-02 04:18:00,126.274,12.451,1.030,0.3331
2026-08-02 04:19:00,133.474,15.154,1.869,0.4951
2026-08-02 04:20:00,128.036,11.048,1.337,0.3001
2026-08-02 04:21:00,129.805,25.249,1.362,0.4938
2026-08-02 04:22:00,133.869,15.173,1.645,0.4538
2026-08-02 04:23:00,129.204,25.819,1.860,0.8494
2026-08-02 04:24:00,131.765,25.580,1.413,0.7084
2026-08-02 04:25:00,133.839,12.057,1.007,0.2088
2026-08-02 04:26:00,126.988,15.715,1.648,0.6420
2026-08-02 04:27:00,128.304,20.714,1.554,0.6760
2026-08-02 04:28:00,131.077,26.134,1.971,0.8043
2026-08-02 04:29:00,128.731,25.958,1.528,0.6897
2026-08-02 04:30:00,129.422,20.782,1.630,0.6381
2026-08-02 04:31:00,132.147,23.905,1.874,0.6651
2026-08-02 04:32:00,133.679,28.784,1.270,0.5321
2026-08-02 04:33:00,128.769,18.215,1.014,0.3192
2026-08-02 04:34:00,127.661,12.623,1.749,0.4987
2026-08-02 04:35:00,132.319,12.721,1.683,0.4279
2026-08-02 04:36:00,130.970,17.496,1.881,0.6305
2026-08-02 04:37:00,132.429,12.324,1.233,0.2761
2026-08-02 04:38:00,134.400,27.621,1.430,0.5288
2026-08-02 04:39:00,127.294,20.815,1.049,0.3229
2026-08-02 04:40:00,132.584,25.382,1.713,0.7579
2026-08-02 04:41:00,127.719,29.871,1.191,0.5902
2026-08-02 04:42:00,127.458,18.080,1.554,0.6429
2026-08-02 04:43:00,132.201,26.043,1.505,0.6218
2026-08-02 04:44:00,127.865,24.688,1.409,0.6267
2026-08-02 04:45:00,125.128,15.087,1.049,0.3533
2026-08-02 04:46:00,129.219,12.315,1.606,0.4212
2026-08-02 04:47:00,128.618,10.198,1.512,0.3831
2026-08-02 04:48:00,125.241,26.537,1.242,0.5882
2026-08-02 04:49:00,128.494,29.597,1.662,0.8637
2026-08-02 04:50:00,128.613,17.741,1.972,0.7926
2026-08-02 04:51:00,130.319,20.673,1.931,0.8131
2026-08-02 04:52:00,129.923,13.920,1.889,0.6512
2026-08-02 04:53:00,126.640,25.542,1.752,0.7468
2026-08-02 04:54:00,131.969,10.419,1.801,0.4786
2026-08-02 04:55:00,134.134,12.698,1.713,0.4288
2026-08-02 04:56:00,132.946,28.787,1.410,0.6226
2026-08-02 04:57:00,126.587,16.100,1.188,0.3787
2026-08-02 04:58:00,130.526,20.809,1.757,0.6460
2026-08-02 04:59:00,126.886,18.906,1.616,0.4979
2026-08-02 05:00:00,128.989,13.550,1.808,0.5710
2026-08-02 05:01:00,133.770,24.127,1.954,0.7446
2026-08-02 05:02:00,126.169,28.072,1.394,0.6568
2026-08-02 05:03:00,134.409,21.337,1.904,0.7529
2026-08-02 05:04:00,128.371,15.306,1.069,0.3518
2026-08-02 05:05:00,131.191,26.989,1.256,0.4937
2026-08-02 05:06:00,129.938,15.895,1.467,0.4745
2026-08-02 05:07:00,130.535,26.327,1.939,0.9507
2026-08-02 05:08:00,131.270,27.147,1.973,0.8564
2026-08-02 05:09:00,125.888,27.016,1.511,0.7838
2026-08-02 05:10:00,127.002,24.425,1.583,0.6709
2026-08-02 05:11:00,132.532,29.184,1.449,0.6740
2026-08-02 05:12:00,132.502,27.894,1.893,0.8332
