timestamp,T_top_C,T_base_C,P_coluna_kPa,F_alimentacao_kg_h,D_destilado_kg_h,B_residuo_kg_h,R_refluxo,composicao_destilado
2026-08-25 09:34:00,78.1798,99.5504,100.3257,1007.1813,541.5776,465.6037,2.2989,0.8636
2026-08-25 09:35:00,78.2692,100.0207,101.2341,1022.0003,544.2455,477.7549,2.3529,0.8459
2026-08-25 09:36:00,78.7618,100.1820,101.6175,1017.1211,539.5184,477.6026,2.3065,0.8000
2026-08-25 09:37:00,78.8270,101.9618,101.3279,1017.7992,543.6068,474.1924,2.4070,0.8000
2026-08-25 09:38:00,78.0644,100.3768,101.4319,1018.1234,543.3590,474.7644,2.3540,0.9199
2026-08-25 09:39:00,77.8582,100.8737,100.0008,1017.6118,548.0641,469.5478,2.2993,0.9381
2026-08-25 09:40:00,78.1943,99.9213,101.5252,1032.9346,544.2328,488.7018,2.3220,0.8697
2026-08-25 09:41:00,78.1525,100.4546,100.4466,1027.6104,542.1853,485.4251,2.3352,0.8821
2026-08-25 09:42:00,78.4282,101.0705,101.2586,1022.7939,543.3520,479.4419,2.3427,0.8042
2026-08-25 09:43:00,78.1566,100.3211,101.2412,1020.5058,544.4130,476.0928,2.2762,0.8604
2026-08-25 09:44:00,78.1488,101.2765,102.3796,1024.9441,547.2495,477.6946,2.2999,0.8809
2026-08-25 09:45:00,77.7301,99.2686,99.3992,1020.5198,546.5153,474.0045,2.3716,0.9500
2026-08-25 09:46:00,78.2931,100.7872,99.6154,1023.3819,546.1383,477.2437,2.4221,0.8503
2026-08-25 09:47:00,78.0962,100.4780,100.7907,1022.0949,541.0929,481.0019,2.3322,0.8857
2026-08-25 09:48:00,78.3424,100.4190,102.0174,1019.9466,540.8948,479.0519,2.3626,0.8350
2026-08-25 09:49:00,78.0080,101.1318,101.5500,1024.0076,539.6392,484.3684,2.4747,0.9297
2026-08-25 09:50:00,78.6149,100.0594,101.2904,1017.2063,547.4243,469.7820,2.3700,0.8000
2026-08-25 09:51:00,78.6133,100.8772,102.3928,1019.6006,541.9046,477.6960,2.2606,0.8000
2026-08-25 09:52:00,78.1773,100.3192,100.6494,1014.4123,544.9347,469.4776,2.3861,0.8851
2026-08-25 09:53:00,78.3813,100.4851,100.8486,1014.9907,542.0305,472.9602,2.3688,0.8135
2026-08-25 09:54:00,78.3267,100.8368,101.7373,1006.6660,545.6439,461.0221,2.3362,0.8393
2026-08-25 09:55:00,78.0003,99.5914,101.5814,1021.5957,546.5714,475.0243,2.3013,0.9122
2026-08-25 09:56:00,78.0621,100.4690,100.7377,1022.9716,541.7423,481.2293,2.3990,0.9209
2026-08-25 09:57:00,78.5562,101.2113,100.8652,1024.7422,542.9463,481.7959,2.2222,0.8000
2026-08-25 09:58:00,78.5064,100.0044,100.6858,1013.8041,542.1285,471.6756,2.3366,0.8000
2026-08-25 09:59:00,79.1345,100.8002,100.2682,1021.5169,544.9531,476.5638,2.3402,0.8000
2026-08-25 10:00:00,78.4372,100.9255,100.8514,1019.3150,546.1583,473.1566,2.3227,0.8000
2026-08-25 10:01:00,77.6985,99.7574,99.6883,1023.0076,541.2053,481.8022,2.3527,0.9500
2026-08-25 10:02:00,78.6158,99.4947,101.1841,1016.0637,539.5073,476.5564,2.2957,0.8000
2026-08-25 10:03:00,78.3367,100.5549,101.1505,1017.6404,540.2003,477.4401,2.3858,0.8362
2026-08-25 10:04:00,77.4688,100.3580,101.3848,1011.5555,541.4489,470.1066,2.5042,0.9500
2026-08-25 10:05:00,78.0528,100.8672,102.3005,1015.7396,536.7108,479.0288,2.3130,0.9020
2026-08-25 10:06:00,77.9728,99.9704,101.1993,1019.3408,540.5884,478.7524,2.3790,0.9328
2026-08-25 10:07:00,78.5628,100.2797,100.6106,1020.1970,543.7607,476.4364,2.3663,0.8000
2026-08-25 10:08:00,78.5027,99.9855,101.0941,1010.8981,545.7048,465.1933,2.3689,0.8000
2026-08-25 10:09:00,78.2189,100.4363,100.4879,1016.7714,540.7074,476.0640,2.3354,0.8504
2026-08-25 10:10:00,78.4188,100.3133,101.6784,1020.1313,545.3816,474.7498,2.3593,0.8084
2026-08-25 10:11:00,78.6992,99.9850,101.9355,1026.3711,545.2151,481.1560,2.3694,0.8000
2026-08-25 10:12:00,78.6398,100.9208,101.9628,1015.1069,541.2774,473.8296,2.3990,0.8000
2026-08-25 10:13:00,78.1861,100.1262,102.3535,1021.7834,544.5554,477.2280,2.3955,0.8818
2026-08-25 10:14:00,78.2914,100.4089,100.0283,1016.5264,546.6578,469.8686,2.4231,0.8496
2026-08-25 10:15:00,78.7095,100.4583,100.9103,1017.1065,544.2312,472.8753,2.3222,0.8000
2026-08-25 10:16:00,78.8688,100.8004,103.4200,1014.9486,540.4223,474.5263,2.3682,0.8000
2026-08-25 10:17:00,78.1283,100.9022,102.1168,1014.1159,544.0282,470.0876,2.3513,0.8898
2026-08-25 10:18:00,78.4432,99.8080,101.7094,1016.9647,542.7049,474.2599,2.4018,0.8160
2026-08-25 10:19:00,78.0068,100.4441,101.1995,1024.5799,544.9486,479.6313,2.2808,0.9078
2026-08-25 10:20:00,78.1076,100.3628,102.2945,1015.5661,543.5916,471.9745,2.4138,0.8975
2026-08-25 10:21:00,77.9349,99.7502,101.0451,1014.7883,548.0470,466.7413,2.3750,0.9314
2026-08-25 10:22:00,78.6145,101.0393,100.8592,1020.3888,545.9206,474.4681,2.4192,0.8000
2026-08-25 10:23:00,78.1116,100.0132,101.5032,1019.3703,549.0208,470.3495,2.3615,0.8979
2026-08-25 10:24:00,77.8249,101.0321,101.2155,1019.0041,543.1414,475.8628,2.3501,0.9500
2026-08-25 10:25:00,77.9795,101.5016,100.7514,1020.6164,540.6068,480.0096,2.3262,0.9240
2026-08-25 10:26:00,78.3692,102.7271,100.8216,1014.2997,544.9203,469.3794,2.3389,0.8271
2026-08-25 10:27:00,78.8794,99.6634,102.1223,1014.8542,542.5068,472.3474,2.2577,0.8000
2026-08-25 10:28:00,78.3526,100.7891,102.5387,1024.2810,546.1797,478.1013,2.3510,0.8410
2026-08-25 10:29:00,78.8426,100.0664,101.7039,1018.6212,544.4174,474.2038,2.3327,0.8000
2026-08-25 10:30:00,78.2999,100.9588,100.8446,1022.3342,546.5441,475.7900,2.3637,0.8428
2026-08-25 10:31:00,78.1817,100.4125,101.1918,1025.4733,543.9120,481.5613,2.3240,0.8612
2026-08-25 10:32:00,78.0279,101.1367,100.5150,1023.5829,545.0456,478.5373,2.3766,0.9146
2026-08-25 10:33:00,78.0541,100.4904,100.3460,1012.5063,541.6165,470.8898,2.3524,0.9062
2026-08-25 10:34:00,78.3663,100.5755,101.4825,1018.7739,541.1882,477.5857,2.2677,0.8114
2026-08-25 10:35:00,78.2771,100.5654,101.2095,1024.5616,546.4567,478.1049,2.3615,0.8572
2026-08-25 10:36:00,78.6309,99.8121,102.2585,1021.9723,544.3585,477.6138,2.4002,0.8000
2026-08-25 10:37:00,78.1214,100.1457,101.9490,1020.2794,544.7582,475.5211,2.4039,0.8935
2026-08-25 10:38:00,78.1029,100.4926,99.8430,1011.1630,544.0896,467.0735,2.3146,0.8890
2026-08-25 10:39:00,78.4181,100.9047,102.4938,1016.2793,539.8234,476.4559,2.2838,0.8000
2026-08-25 10:40:00,78.5044,99.9180,100.9547,1019.7096,537.7300,481.9796,2.4137,0.8015
2026-08-25 10:41:00,78.1783,100.5157,100.8818,1012.2345,545.1272,467.1073,2.3798,0.8768
2026-08-25 10:42:00,78.7194,99.5177,101.1293,1023.3333,543.1188,480.2145,2.3107,0.8000
2026-08-25 10:43:00,78.6523,100.7694,101.2233,1018.7782,544.1150,474.6632,2.3174,0.8000
2026-08-25 10:44:00,77.5885,100.8084,100.1642,1009.4691,544.5625,464.9065,2.3607,0.9500
2026-08-25 10:45:00,78.0200,101.0012,101.7402,1016.5353,544.5971,471.9382,2.4021,0.9221
2026-08-25 10:46:00,78.0936,100.9569,100.8887,1017.9379,543.7327,474.2052,2.3424,0.8928
2026-08-25 10:47:00,78.4984,99.8009,100.3959,1018.7212,544.2832,474.4380,2.2846,0.8000
2026-08-25 10:48:00,78.9190,101.5191,102.1179,1026.4698,542.0917,484.3781,2.2638,0.8000
2026-08-25 10:49:00,78.0642,100.1711,100.3682,1022.2650,543.3261,478.9389,2.3183,0.8907
2026-08-25 10:50:00,77.8715,101.0762,101.5890,1012.5466,538.5418,474.0048,2.3174,0.9437
2026-08-25 10:51:00,77.9083,99.3995,100.9333,1011.9274,543.0058,468.9216,2.3033,0.9281
2026-08-25 10:52:00,78.3917,100.9580,102.3071,1018.0419,542.6907,475.3512,2.4299,0.8383
2026-08-25 10:53:00,78.3486,100.9422,101.8187,1020.0081,540.5483,479.4598,2.2809,0.8242
2026-08-25 10:54:00,78.5680,100.6560,102.1122,1024.3401,541.1788,483.1613,2.3222,0.8000
2026-08-25 10:55:00,77.9599,99.3067,99.7032,1028.0287,545.3581,482.6706,2.4665,0.9500
2026-08-25 10:56:00,78.0170,100.5645,100.8381,1028.3014,543.4424,484.8591,2.3192,0.9071
2026-08-25 10:57:00,78.1431,99.4711,101.1338,1017.1696,541.8749,475.2947,2.3585,0.8762
2026-08-25 10:58:00,78.1946,99.3493,101.5603,1024.0552,544.6728,479.3824,2.4300,0.8788
2026-08-25 10:59:00,78.3448,100.5945,102.2927,1021.5117,539.4747,482.0369,2.3534,0.8286
2026-08-25 11:00:00,78.0841,100.2434,99.9438,1013.9307,545.3062,468.6245,2.3787,0.9012
2026-08-25 11:01:00,78.8602,101.6432,101.5085,1009.9462,548.6017,461.3445,2.3259,0.8000
2026-08-25 11:02:00,78.3702,100.5149,100.5968,1020.1073,542.2156,477.8917,2.3159,0.8172
2026-08-25 11:03:00,78.5664,100.6283,101.0994,1011.9120,542.4389,469.4731,2.2789,0.8000
2026-08-25 11:04:00,77.7717,99.8818,100.4360,1015.1316,547.2630,467.8686,2.3487,0.9500
2026-08-25 11:05:00,78.5547,100.9529,103.4442,1015.9658,544.6172,471.3486,2.3783,0.8000
2026-08-25 11:06:00,79.2523,99.9464,101.8796,1020.4848,547.3199,473.1649,2.4563,0.8000
2026-08-25 11:07:00,78.3847,100.7122,101.1244,1025.7952,545.3355,480.4598,2.3324,0.8219
2026-08-25 11:08:00,78.2614,100.8517,100.7685,1019.4569,542.7509,476.7060,2.4193,0.8685
2026-08-25 11:09:00,78.2274,100.6463,101.8580,1016.6998,542.1624,474.5374,2.4063,0.8664
2026-08-25 11:10:00,78.4137,99.9290,101.1260,1009.0530,541.3959,467.6570,2.3226,0.8096
2026-08-25 11:11:00,78.4582,100.3707,101.5995,1021.6882,546.2413,475.4469,2.3610,0.8072
2026-08-25 11:12:00,78.9185,100.9360,101.5515,1019.5402,542.4814,477.0589,2.3616,0.8000
2026-08-25 11:13:00,78.5203,100.1521,100.9173,1016.6501,536.7161,479.9340,2.2903,0.8000
2026-08-25 11:14:00,78.6436,100.2045,101.7882,1025.2300,546.5754,478.6546,2.3470,0.8000
2026-08-25 11:15:00,78.0213,99.7759,100.7787,1013.4466,541.0566,472.3900,2.3175,0.8994
2026-08-25 11:16:00,78.0330,100.6493,100.3984,1015.9773,540.5508,475.4265,2.3480,0.9113
2026-08-25 11:17:00,78.1489,100.7198,101.5000,1018.1776,545.8220,472.3556,2.3514,0.8832
2026-08-25 11:18:00,78.0524,100.6945,102.1119,1016.5929,545.5266,471.0663,2.3570,0.9056
2026-08-25 11:19:00,77.9809,100.3928,100.2693,1022.1586,542.7230,479.4356,2.3294,0.9215
2026-08-25 11:20:00,78.3339,100.0637,103.1175,1021.7255,542.0158,479.7097,2.3066,0.8221
2026-08-25 11:21:00,78.4727,100.0947,100.4449,1024.6618,547.2290,477.4328,2.2711,0.8000
2026-08-25 11:22:00,78.2043,99.9314,101.5406,1021.9196,539.7318,482.1878,2.4061,0.8648
2026-08-25 11:23:00,78.4537,100.1036,103.2019,1018.8322,540.3371,478.4951,2.3606,0.8091
2026-08-25 11:24:00,77.8541,100.0780,100.2361,1017.7110,546.0462,471.6648,2.4107,0.9500
2026-08-25 11:25:00,78.0305,100.3484,100.3954,1021.6876,542.2064,479.4812,2.3517,0.9094
2026-08-25 11:26:00,78.9805,100.7111,102.3957,1018.4607,545.8372,472.6235,2.3586,0.8000
2026-08-25 11:27:00,79.1268,100.3512,102.5668,1019.6494,548.3072,471.3422,2.3458,0.8000
2026-08-25 11:28:00,78.3875,100.2284,99.9350,1021.9627,549.9672,471.9955,2.3411,0.8198
2026-08-25 11:29:00,78.2870,99.8217,100.7050,1020.1082,542.8450,477.2632,2.3713,0.8532
2026-08-25 11:30:00,78.0879,100.2925,100.9269,1020.9594,547.8515,473.1079,2.3443,0.8916
2026-08-25 11:31:00,78.2338,99.7278,100.8397,1015.4629,541.1113,474.3516,2.4076,0.8699
2026-08-25 11:32:00,78.6491,99.3723,101.6135,1026.1670,542.3328,483.8342,2.4289,0.8000
2026-08-25 11:33:00,77.8654,100.6509,101.4001,1013.8862,542.4654,471.4207,2.4246,0.9500
2026-08-25 11:34:00,77.6902,100.1883,100.0807,1021.6166,540.0276,481.5890,2.4368,0.9500
2026-08-25 11:35:00,78.6551,100.1000,102.4355,1016.9924,540.0881,476.9044,2.3024,0.8000
2026-08-25 11:36:00,78.2751,99.7331,100.2242,1024.8344,541.5401,483.2943,2.4198,0.8623
2026-08-25 11:37:00,78.5955,98.9554,101.7790,1023.8424,548.7607,475.0817,2.3641,0.8000
2026-08-25 11:38:00,77.5652,99.9980,99.4308,1019.4145,544.8041,474.6104,2.3648,0.9500
2026-08-25 11:39:00,78.1259,100.2459,100.4776,1027.1994,545.1281,482.0713,2.3238,0.8780
2026-08-25 11:40:00,78.2224,100.2985,100.4421,1018.4898,544.1430,474.3469,2.3409,0.8644
2026-08-25 11:41:00,78.5357,100.9292,102.9993,1023.8363,545.9121,477.9242,2.2495,0.8000
2026-08-25 11:42:00,78.0439,100.6309,100.7964,1015.7978,542.9395,472.8583,2.3876,0.9030
2026-08-25 11:43:00,78.1819,99.6575,101.6303,1021.4548,544.3400,477.1149,2.3496,0.8734
2026-08-25 11:44:00,78.6496,100.2725,101.9238,1014.7687,547.5992,467.1694,2.3339,0.8000
2026-08-25 11:45:00,77.8263,100.6689,101.8152,1019.5294,544.5088,475.0206,2.4266,0.9500
2026-08-25 11:46:00,78.5598,99.5067,100.8998,1019.1760,538.0395,481.1365,2.3603,0.8000
2026-08-25 11:47:00,78.1467,99.8992,101.0349,1023.8269,540.2611,483.5658,2.3137,0.8763
2026-08-25 11:48:00,78.3155,101.0886,101.8370,1016.0814,542.9470,473.1343,2.3590,0.8367
2026-08-25 11:49:00,78.2459,99.9034,101.4490,1034.8029,543.1332,491.6697,2.4455,0.8714
2026-08-25 11:50:00,78.8067,100.6057,102.6279,1012.5267,546.2567,466.2701,2.3534,0.8000
2026-08-25 11:51:00,78.5360,100.1568,99.4492,1020.6029,544.8541,475.7489,2.4003,0.8000
2026-08-25 11:52:00,78.8861,100.7680,102.1863,1020.8782,543.8214,477.0567,2.3238,0.8000
2026-08-25 11:53:00,78.0992,100.6610,101.5032,1022.1307,545.1440,476.9867,2.3846,0.8980
2026-08-25 11:54:00,78.2007,100.1253,102.7533,1016.8643,543.2432,473.6211,2.3702,0.8615
2026-08-25 11:55:00,78.2553,100.3551,103.1932,1020.6511,542.8034,477.8477,2.3600,0.8555
2026-08-25 11:56:00,77.7419,100.7595,101.2468,1016.6211,541.8136,474.8075,2.3355,0.9500
2026-08-25 11:57:00,78.4194,100.5037,101.6657,1028.8100,534.4474,494.3626,2.3458,0.8096
2026-08-25 11:58:00,78.6010,100.3597,101.0017,1016.2698,542.9847,473.2851,2.2656,0.8000
2026-08-25 11:59:00,78.8937,100.6622,102.1489,1018.7063,542.3232,476.3830,2.2792,0.8000
2026-08-25 12:00:00,78.8375,99.6248,102.1676,1016.1307,548.7091,467.4216,2.2821,0.8000
2026-08-25 12:01:00,78.2263,99.5139,101.0450,1015.4471,544.9703,470.4768,2.2837,0.8465
2026-08-25 12:02:00,78.2927,100.5695,101.9250,1012.4440,546.9482,465.4958,2.3457,0.8456
2026-08-25 12:03:00,77.8798,100.4214,101.2554,1022.8108,541.0112,481.7996,2.3347,0.9500
2026-08-25 12:04:00,78.0883,99.8510,100.6345,1016.0874,545.0916,470.9958,2.3072,0.8760
2026-08-25 12:05:00,78.1909,101.2297,101.5508,1015.4667,547.8648,467.6019,2.4199,0.8773
2026-08-25 12:06:00,78.3198,100.4611,101.7621,1014.6376,541.8359,472.8017,2.3463,0.8424
2026-08-25 12:07:00,78.4239,100.5388,101.8137,1020.9764,540.1182,480.8582,2.4043,0.8197
2026-08-25 12:08:00,78.9001,99.6585,100.5987,1019.5639,541.5057,478.0582,2.2860,0.8000
2026-08-25 12:09:00,78.1409,100.3838,101.1432,1019.5878,541.0979,478.4899,2.3808,0.8930
2026-08-25 12:10:00,78.3072,99.4820,100.0152,1015.6507,543.4393,472.2114,2.4090,0.8461
2026-08-25 12:11:00,78.0499,99.8785,101.4273,1021.6347,546.1626,475.4721,2.3797,0.9116
2026-08-25 12:12:00,78.1966,100.7833,101.3857,1016.1478,548.0539,468.0939,2.3375,0.8646
2026-08-25 12:13:00,77.8690,100.0305,100.1798,1019.8115,544.1757,475.6358,2.3456,0.9482
2026-08-25 12:14:00,78.1488,99.7044,100.1565,1018.7629,543.2099,475.5530,2.3768,0.8726
2026-08-25 12:15:00,78.1540,100.3729,101.7737,1011.0201,541.3645,469.6557,2.3627,0.8759
2026-08-25 12:16:00,78.6584,101.1092,102.3389,1029.6075,545.4564,484.1511,2.4144,0.8000
2026-08-25 12:17:00,77.4102,101.3675,100.6413,1022.3385,544.0078,478.3307,2.3128,0.9500
2026-08-25 12:18:00,78.6323,99.9619,101.2012,1020.3666,538.2170,482.1496,2.4079,0.8000
2026-08-25 12:19:00,78.2496,99.1077,100.1130,1021.1568,543.4817,477.6751,2.3746,0.8609
2026-08-25 12:20:00,78.7645,100.4712,102.0241,1029.7292,546.7712,482.9581,2.3698,0.8000
2026-08-25 12:21:00,78.0795,100.1909,102.4980,1025.1529,538.7651,486.3879,2.3508,0.9042
2026-08-25 12:22:00,77.7580,101.0012,100.3945,1021.2134,537.7315,483.4819,2.4130,0.9500
2026-08-25 12:23:00,77.9469,99.8946,100.1731,1015.9290,544.4989,471.4301,2.3156,0.9214
2026-08-25 12:24:00,78.0427,100.6986,101.1418,1016.7189,542.0560,474.6629,2.3024,0.9015
2026-08-25 12:25:00,78.6078,100.5890,101.4657,1010.4563,543.9536,466.5027,2.3612,0.8000
2026-08-25 12:26:00,77.7552,100.4088,100.2761,1017.6322,541.6561,475.9760,2.3254,0.9500
2026-08-25 12:27:00,78.2602,100.0825,100.3221,1022.7838,545.6321,477.1516,2.3746,0.8572
2026-08-25 12:28:00,78.1394,101.3774,102.1348,1022.6437,541.1422,481.5015,2.4548,0.9014
2026-08-25 12:29:00,78.1040,99.5867,99.9576,1022.5573,546.5138,476.0434,2.3638,0.9046
2026-08-25 12:30:00,78.2073,99.9917,100.0854,1016.9007,546.8340,470.0667,2.3699,0.8742
2026-08-25 12:31:00,78.9425,100.8723,101.1723,1022.2337,536.2448,485.9889,2.4390,0.8000
2026-08-25 12:32:00,78.2858,100.6735,102.7887,1023.6004,539.7401,483.8603,2.3791,0.8488
2026-08-25 12:33:00,78.2898,99.8772,100.8911,1008.3457,542.9897,465.3560,2.4129,0.8550
2026-08-25 12:34:00,78.0911,99.7820,100.3498,1021.0036,546.4278,474.5758,2.3464,0.8987
2026-08-25 12:35:00,78.5765,100.1698,101.7257,1029.8877,548.0088,481.8789,2.3571,0.8000
2026-08-25 12:36:00,78.4306,100.5796,102.2014,1018.0261,543.7240,474.3021,2.3265,0.8094
2026-08-25 12:37:00,78.3339,100.6636,102.3923,1006.8754,546.2723,460.6030,2.3827,0.8436
2026-08-25 12:38:00,78.4039,100.5251,101.6053,1015.4221,550.1278,465.2943,2.3840,0.8318
2026-08-25 12:39:00,78.7266,101.7929,101.7770,1010.4137,540.3158,470.0979,2.3956,0.8000
2026-08-25 12:40:00,78.6135,100.8498,101.7925,1016.3156,545.0992,471.2164,2.3814,0.8000
2026-08-25 12:41:00,78.7456,101.1692,101.4666,1013.3681,545.5009,467.8671,2.3529,0.8000
2026-08-25 12:42:00,78.8541,100.8360,102.7653,1024.1436,541.6318,482.5119,2.3875,0.8000
2026-08-25 12:43:00,78.5963,100.2540,101.3564,1023.3829,540.8719,482.5110,2.4337,0.8000
2026-08-25 12:44:00,77.9120,100.3540,101.2412,1021.2063,544.4043,476.8020,2.3665,0.9435
2026-08-25 12:45:00,78.2393,101.1685,102.0017,1025.6235,540.1972,485.4262,2.2936,0.8498
2026-08-25 12:46:00,78.4015,100.9843,101.4711,1016.6664,541.0597,475.6067,2.3108,0.8007
2026-08-25 12:47:00,78.7132,100.9271,102.8512,1019.8620,542.3923,477.4697,2.3722,0.8000
2026-08-25 12:48:00,78.3973,101.0977,102.8932,1030.4673,540.0535,490.4138,2.3171,0.8124
2026-08-25 12:49:00,77.7397,100.4554,100.5417,1022.4226,538.5138,483.9088,2.3352,0.9500
2026-08-25 12:50:00,78.5182,100.8210,101.9531,1022.4112,546.6999,475.7113,2.3338,0.8000
2026-08-25 12:51:00,78.4871,100.3009,101.3365,1015.6604,542.0382,473.6222,2.3801,0.8063
2026-08-25 12:52:00,77.9681,99.7119,101.5722,1017.4162,544.2889,473.1273,2.4396,0.9392
2026-08-25 12:53:00,78.3850,100.3633,102.2394,1014.4853,542.9550,471.5303,2.2858,0.8088
2026-08-25 12:54:00,77.8147,100.2746,101.0815,1027.9056,548.0160,479.8896,2.4115,0.9500
2026-08-25 12:55:00,78.3578,99.5259,100.6496,1011.7110,542.5111,469.1999,2.4094,0.8404
2026-08-25 12:56:00,78.0836,100.7942,100.8381,1024.0737,541.7476,482.3260,2.3737,0.9017
2026-08-25 12:57:00,78.5129,100.1599,101.1837,1022.4096,540.7892,481.6203,2.3500,0.8000
2026-08-25 12:58:00,78.3651,100.4418,99.6977,1011.4881,541.5753,469.9128,2.3985,0.8300
2026-08-25 12:59:00,78.4887,100.7425,101.0122,1025.2179,539.4726,485.7453,2.3633,0.8016
2026-08-25 13:00:00,77.9268,100.5060,101.2850,1018.2134,542.3566,475.8567,2.3524,0.9374
2026-08-25 13:01:00,78.2915,100.6608,102.0152,1012.9034,539.7168,473.1866,2.2700,0.8393
2026-08-25 13:02:00,77.4534,100.7888,100.8127,1021.3312,545.8663,475.4648,2.3834,0.9500
2026-08-25 13:03:00,78.1911,100.2570,101.6260,1015.3973,541.6799,473.7174,2.4302,0.8818
2026-08-25 13:04:00,78.6024,100.1449,101.3550,1018.4860,540.1951,478.2909,2.2907,0.8000
2026-08-25 13:05:00,78.1617,100.3225,101.9763,1016.9829,543.3639,473.6190,2.3162,0.8679
2026-08-25 13:06:00,78.8396,101.2092,102.2301,1015.1170,543.9551,471.1619,2.3370,0.8000
2026-08-25 13:07:00,78.5712,100.0512,100.9625,1013.5715,539.3469,474.2246,2.3465,0.8000
2026-08-25 13:08:00,78.5366,101.2754,102.2333,1023.4987,537.4989,485.9998,2.3246,0.8000
2026-08-25 13:09:00,78.4871,100.6805,102.0827,1021.1399,544.5855,476.5543,2.4238,0.8029
2026-08-25 13:10:00,77.9666,100.2923,101.0293,1020.8197,542.8733,477.9464,2.4602,0.9408
2026-08-25 13:11:00,78.0433,100.6959,102.1487,1017.6962,542.8512,474.8450,2.3715,0.9129
2026-08-25 13:12:00,78.1002,100.9605,101.5053,1019.7748,543.5717,476.2031,2.3272,0.8867
2026-08-25 13:13:00,78.8166,101.1773,101.8698,1015.8390,536.8815,478.9576,2.3685,0.8000
2026-08-25 13:14:00,78.1195,101.0054,101.7591,1015.7537,539.8805,475.8733,2.3043,0.8785
2026-08-25 13:15:00,78.5503,102.3066,100.8810,1028.0724,543.6325,484.4399,2.3498,0.8000
2026-08-25 13:16:00,78.6985,99.4229,100.8105,1023.9448,539.1255,484.8194,2.3877,0.8000
2026-08-25 13:17:00,78.6402,100.7029,102.3531,1016.7158,545.0972,471.6186,2.3931,0.8000
2026-08-25 13:18:00,77.7936,100.5336,100.9337,1012.0432,540.8499,471.1934,2.3883,0.9500
2026-08-25 13:19:00,78.7356,100.6568,99.6919,1011.0195,542.5726,468.4470,2.3369,0.8000
2026-08-25 13:20:00,78.2267,100.2957,100.7309,1016.3550,543.2419,473.1132,2.3670,0.8627
2026-08-25 13:21:00,78.4256,100.9509,102.2827,1020.0654,546.9434,473.1220,2.3428,0.8114
2026-08-25 13:22:00,78.2116,100.4951,102.4713,1020.1196,546.4936,473.6260,2.4043,0.8614
2026-08-25 13:23:00,78.5721,100.8116,102.2118,1020.2703,539.6838,480.5865,2.3813,0.8000
2026-08-25 13:24:00,78.5466,99.9149,100.9877,1021.2008,543.6621,477.5387,2.4434,0.8000
2026-08-25 13:25:00,78.4308,99.7104,101.0318,1014.3388,544.2714,470.0674,2.3769,0.8102
2026-08-25 13:26:00,78.4116,100.2800,101.6117,1027.0703,546.6836,480.3868,2.3177,0.8026
2026-08-25 13:27:00,78.5506,100.7463,101.7739,1018.5456,545.2888,473.2567,2.3000,0.8000
2026-08-25 13:28:00,77.8585,99.2122,99.6832,1021.0077,542.5273,478.4804,2.3685,0.9500
2026-08-25 13:29:00,78.3766,100.6718,100.5827,1016.2534,543.2969,472.9564,2.2440,0.8103
2026-08-25 13:30:00,78.7138,99.9049,101.3867,1021.0928,546.2565,474.8362,2.3402,0.8000
2026-08-25 13:31:00,78.4434,100.5449,101.0740,1029.9211,539.1252,490.7959,2.3313,0.8029
2026-08-25 13:32:00,78.4996,100.3679,100.6699,1014.5905,545.4015,469.1890,2.3204,0.8000
2026-08-25 13:33:00,77.8830,99.6988,101.6557,1013.9601,546.5163,467.4438,2.3675,0.9468
2026-08-25 13:34:00,78.4892,99.6543,100.8548,1015.2164,546.1089,469.1075,2.3087,0.8000
2026-08-25 13:35:00,77.9711,100.6127,99.8021,1017.8742,545.9903,471.8839,2.2815,0.9103
2026-08-25 13:36:00,78.4045,100.9937,102.0949,1016.9339,546.9918,469.9421,2.3850,0.8293
2026-08-25 13:37:00,78.2329,99.8951,101.2191,1014.3385,545.3917,468.9468,2.3421,0.8568
2026-08-25 13:38:00,78.3895,100.2675,101.5680,1019.2945,538.9042,480.3903,2.3772,0.8268
2026-08-25 13:39:00,78.2018,100.3880,100.4251,1027.3494,541.3422,486.0072,2.3692,0.8732
2026-08-25 13:40:00,77.9872,100.0429,100.5173,1018.7955,544.9483,473.8473,2.3869,0.9275
2026-08-25 13:41:00,78.2481,100.0562,99.9069,1019.0634,548.0251,471.0383,2.3711,0.8641
2026-08-25 13:42:00,78.5949,100.7426,101.6083,1021.2612,545.6623,475.5988,2.3896,0.8000
2026-08-25 13:43:00,78.3089,99.7455,101.1315,1022.7857,542.0410,480.7447,2.4452,0.8491
2026-08-25 13:44:00,78.5673,100.3827,102.2507,1026.4145,540.8154,485.5991,2.3771,0.8000
2026-08-25 13:45:00,77.8767,100.3164,100.7951,1020.7494,546.4606,474.2889,2.3885,0.9500
2026-08-25 13:46:00,77.8750,100.3476,100.5100,1019.5369,539.2804,480.2565,2.3661,0.9500
2026-08-25 13:47:00,78.9272,100.4308,100.4841,1014.5934,543.8459,470.7475,2.2659,0.8000
2026-08-25 13:48:00,78.0439,100.5263,101.9005,1023.2518,537.6237,485.6281,2.3538,0.9153
2026-08-25 13:49:00,78.5106,100.5103,103.1526,1015.3303,544.3045,471.0259,2.4278,0.8000
2026-08-25 13:50:00,78.3098,101.1035,101.0091,1015.1763,541.5681,473.6082,2.3849,0.8446
